t (ms),a_x,a_y,a_z,g_x,g_y,g_z
334907,-6.926,2.174,-6.598,-0.011,0.019,-0.014
335010,-6.962,2.152,-6.524,0.001,0.027,-0.015
335113,-6.912,2.114,-6.627,-0.022,0.013,-0.015
335215,-6.891,2.131,-6.627,-0.017,0.009,-0.018
335318,-6.95,2.169,-6.632,-0.029,-0.027,-0.013
335420,-6.972,2.145,-6.486,-0.032,-0.056,-0.01
335523,-6.998,2.167,-6.472,-0.061,-0.042,0.01
335626,-7.022,2.277,-6.385,-0.037,-0.017,-0.008
335729,-7.072,2.253,-6.395,-0.027,0.003,-0.003
335831,-7.101,2.265,-6.404,-0.039,0.028,-0.006
335934,-7.037,2.308,-6.361,-0.038,0.021,0.001
336037,-7.022,2.365,-6.416,-0.008,0.01,-0.018
336139,-7.053,2.284,-6.393,-0.017,0.022,-0.014
336241,-7.02,2.363,-6.426,-0.025,0.015,-0.021
336343,-7.029,2.334,-6.443,-0.016,0.007,-0.027
336445,-7.051,2.301,-6.421,-0.024,0.003,-0.034
336548,-7.075,2.303,-6.428,-0.034,0.019,-0.034
336650,-7.046,2.284,-6.364,-0.046,0.013,-0.024
336753,-7.051,2.339,-6.361,-0.038,0.005,-0.031
336855,-7.053,2.339,-6.333,-0.02,0.029,-0.02
336957,-7.022,2.361,-6.383,-0.012,0.028,-0.027
337060,-7.039,2.274,-6.421,-0.013,0.023,-0.03
337163,-7.013,2.32,-6.407,-0.016,0.022,-0.024
337265,-6.977,2.332,-6.436,-0.008,0.01,-0.022
337368,-7.008,2.318,-6.464,-0.006,0.02,-0.009
337471,-7.051,2.327,-6.46,-0.008,0.006,0
337574,-7.003,2.308,-6.424,-0.001,-0.011,0.01
337677,-7.077,2.344,-6.404,0.003,0.001,-0.002
337780,-7.065,2.339,-6.397,-0.004,0.024,-0.018
337883,-7.056,2.346,-6.395,-0.005,0.031,-0.023
337986,-6.989,2.286,-6.493,-0.003,0.008,-0.018
338089,-6.991,2.272,-6.541,-0.003,-0.001,-0.015
338192,-7.065,2.284,-6.402,-0.001,-0.003,-0.012
338295,-7.051,2.289,-6.412,-0.017,-0.004,-0.023
338398,-7.049,2.263,-6.421,-0.016,-0.004,-0.01
338501,-7.099,2.301,-6.378,-0.025,-0.013,-0.013
338603,-7.068,2.33,-6.359,-0.036,0.02,-0.02
338705,-7.089,2.318,-6.393,-0.031,0.009,-0.019
338808,-7.08,2.327,-6.34,-0.051,0,-0.026
338911,-7.061,2.31,-6.388,-0.041,0.022,-0.014
339013,-7.053,2.382,-6.359,-0.019,0.005,-0.002
339116,-7.084,2.387,-6.323,-0.021,0.011,-0.017
339219,-7.058,2.425,-6.378,-0.016,0.017,-0.023
339321,-7.087,2.332,-6.361,-0.008,0.027,-0.001
339424,-7.056,2.385,-6.366,-0.013,0.007,-0.01
339527,-7.072,2.37,-6.345,-0.005,0.003,-0.011
339629,-7.111,2.368,-6.335,-0.011,0.014,-0.014
339732,-7.07,2.375,-6.311,-0.011,0.005,-0.014
