time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
31967,2.207,-0.192,-9.206,-0.004,0.013,-0.019
32070,2.203,-0.199,-9.206,-0.004,0.013,-0.019
32173,2.212,-0.199,-9.206,-0.004,0.013,-0.019
32276,2.2,-0.192,-9.213,-0.004,0.013,-0.019
32379,2.203,-0.189,-9.201,-0.004,0.013,-0.019
32482,2.203,-0.192,-9.196,-0.004,0.013,-0.019
32585,2.207,-0.199,-9.199,-0.004,0.013,-0.019
32688,2.21,-0.189,-9.215,-0.004,0.013,-0.019
32791,2.212,-0.199,-9.196,-0.004,0.013,-0.019
32894,2.203,-0.196,-9.194,-0.004,0.013,-0.02
32997,2.212,-0.204,-9.206,-0.004,0.013,-0.019
33100,2.219,-0.201,-9.196,-0.004,0.013,-0.019
33203,2.207,-0.206,-9.191,-0.004,0.013,-0.019
33306,2.207,-0.187,-9.201,-0.003,0.013,-0.019
33409,2.198,-0.199,-9.196,-0.003,0.013,-0.02
33512,2.21,-0.196,-9.215,-0.004,0.013,-0.019
33615,2.207,-0.184,-9.194,-0.003,0.013,-0.019
33718,2.21,-0.199,-9.191,-0.004,0.014,-0.019
33821,2.215,-0.199,-9.201,-0.003,0.013,-0.019
33924,2.215,-0.199,-9.189,-0.004,0.013,-0.019
34027,2.207,-0.194,-9.201,-0.004,0.013,-0.019
34130,2.193,-0.194,-9.189,-0.004,0.013,-0.019
34233,2.21,-0.192,-9.191,-0.004,0.013,-0.019
34336,2.21,-0.196,-9.208,-0.004,0.013,-0.019
34439,2.212,-0.192,-9.187,-0.003,0.013,-0.019
34542,2.207,-0.199,-9.191,-0.004,0.013,-0.018
34645,2.21,-0.199,-9.196,-0.004,0.013,-0.019
34748,2.212,-0.196,-9.196,-0.004,0.013,-0.019
34851,2.207,-0.201,-9.187,-0.004,0.013,-0.019
34954,2.212,-0.204,-9.208,-0.004,0.013,-0.019
35057,2.207,-0.187,-9.196,-0.004,0.012,-0.019
35160,2.207,-0.199,-9.189,-0.004,0.013,-0.019
35263,2.212,-0.201,-9.194,-0.003,0.013,-0.019
35366,2.2,-0.196,-9.199,-0.003,0.013,-0.019
35469,2.212,-0.201,-9.184,-0.004,0.013,-0.019
35572,2.205,-0.201,-9.191,-0.003,0.013,-0.019
35675,2.212,-0.206,-9.201,-0.004,0.014,-0.019
35778,2.207,-0.204,-9.206,-0.003,0.013,-0.019
35881,2.207,-0.192,-9.191,-0.004,0.013,-0.019
35984,2.21,-0.196,-9.206,-0.004,0.013,-0.019
36087,2.198,-0.189,-9.196,-0.004,0.013,-0.019
36190,2.21,-0.194,-9.196,-0.004,0.013,-0.019
36293,2.205,-0.187,-9.199,-0.004,0.013,-0.019
36396,2.21,-0.199,-9.189,-0.004,0.013,-0.019
36499,2.21,-0.189,-9.196,-0.004,0.013,-0.019
36602,2.212,-0.192,-9.189,-0.003,0.013,-0.019
36705,2.212,-0.196,-9.196,-0.004,0.013,-0.019
36808,2.219,-0.192,-9.199,-0.004,0.013,-0.019
36911,2.215,-0.194,-9.203,-0.004,0.013,-0.019
37014,2.21,-0.192,-9.213,-0.004,0.013,-0.019
37117,2.207,-0.192,-9.189,-0.004,0.013,-0.019
37220,2.219,-0.199,-9.196,-0.004,0.013,-0.019
37323,2.205,-0.194,-9.191,-0.004,0.013,-0.019
37426,2.21,-0.196,-9.191,-0.003,0.013,-0.019
37529,2.207,-0.204,-9.206,-0.004,0.013,-0.019
37632,2.21,-0.194,-9.203,-0.003,0.013,-0.019
37735,2.203,-0.196,-9.201,-0.004,0.013,-0.019
37838,2.205,-0.199,-9.189,-0.003,0.013,-0.019
37941,2.198,-0.201,-9.194,-0.003,0.013,-0.019
38044,2.203,-0.206,-9.199,-0.004,0.013,-0.019
38147,2.207,-0.206,-9.215,-0.004,0.013,-0.019
38250,2.21,-0.189,-9.194,-0.004,0.013,-0.019
38353,2.21,-0.199,-9.194,-0.004,0.014,-0.019
38456,2.212,-0.199,-9.21,-0.005,0.013,-0.019
38559,2.203,-0.199,-9.201,-0.004,0.013,-0.019
38662,2.203,-0.196,-9.196,-0.004,0.012,-0.019
38765,2.205,-0.192,-9.196,-0.004,0.013,-0.019
38868,2.212,-0.204,-9.21,-0.003,0.013,-0.019
38971,2.203,-0.189,-9.201,-0.004,0.013,-0.019
39074,2.203,-0.199,-9.189,-0.004,0.012,-0.019
39177,2.205,-0.196,-9.191,-0.004,0.013,-0.019
39280,2.205,-0.196,-9.206,-0.004,0.013,-0.019
39383,2.21,-0.201,-9.194,-0.004,0.013,-0.019
39486,2.2,-0.199,-9.189,-0.004,0.013,-0.019
39589,2.203,-0.199,-9.199,-0.004,0.013,-0.019
39692,2.207,-0.196,-9.179,-0.004,0.013,-0.018
39795,2.207,-0.194,-9.196,-0.003,0.013,-0.019
39898,2.212,-0.192,-9.203,-0.004,0.013,-0.019
40001,2.212,-0.204,-9.184,-0.003,0.013,-0.019
40104,2.215,-0.184,-9.191,-0.004,0.013,-0.019
40207,2.215,-0.204,-9.196,-0.003,0.013,-0.019
40310,2.224,-0.196,-9.203,-0.003,0.012,-0.019
40413,2.215,-0.201,-9.189,-0.003,0.013,-0.019
40516,2.207,-0.189,-9.187,-0.004,0.013,-0.02
40619,2.203,-0.201,-9.194,-0.004,0.013,-0.019
40722,2.203,-0.196,-9.189,-0.004,0.013,-0.019
40825,2.195,-0.192,-9.184,-0.004,0.012,-0.019
40928,2.217,-0.206,-9.182,-0.004,0.013,-0.019
41031,2.207,-0.199,-9.196,-0.004,0.013,-0.019
41134,2.203,-0.204,-9.184,-0.004,0.012,-0.019
41237,2.21,-0.201,-9.196,-0.004,0.013,-0.019
41340,2.212,-0.194,-9.189,-0.004,0.013,-0.019
41443,2.212,-0.208,-9.189,-0.004,0.013,-0.019
41546,2.207,-0.201,-9.191,-0.003,0.013,-0.019
41649,2.207,-0.192,-9.179,-0.004,0.013,-0.019
41752,2.2,-0.199,-9.191,-0.004,0.013,-0.019
41855,2.207,-0.196,-9.199,-0.004,0.013,-0.019
41958,2.207,-0.196,-9.201,-0.004,0.013,-0.019
42061,2.212,-0.196,-9.189,-0.004,0.013,-0.019
42164,2.212,-0.194,-9.206,-0.004,0.013,-0.02
42267,2.215,-0.204,-9.201,-0.004,0.013,-0.019
42370,2.207,-0.199,-9.194,-0.003,0.013,-0.019
42473,2.203,-0.208,-9.187,-0.004,0.013,-0.019
42576,2.207,-0.201,-9.191,-0.003,0.013,-0.019
42679,2.21,-0.199,-9.191,-0.004,0.013,-0.019
42782,2.207,-0.206,-9.194,-0.003,0.013,-0.019
42885,2.203,-0.206,-9.199,-0.003,0.013,-0.019
42988,2.203,-0.196,-9.184,-0.003,0.013,-0.019
43091,2.207,-0.201,-9.203,-0.004,0.013,-0.019
43194,2.207,-0.206,-9.201,-0.004,0.013,-0.019
43297,2.222,-0.189,-9.196,-0.003,0.013,-0.019
43400,2.215,-0.196,-9.206,-0.003,0.013,-0.019
43503,2.217,-0.199,-9.201,-0.004,0.014,-0.019
43606,2.219,-0.192,-9.208,-0.004,0.013,-0.019
43709,2.21,-0.196,-9.182,-0.004,0.013,-0.019
43812,2.203,-0.201,-9.196,-0.004,0.013,-0.019
43915,2.207,-0.189,-9.206,-0.004,0.013,-0.019
44018,2.212,-0.196,-9.196,-0.004,0.013,-0.019
44121,2.217,-0.201,-9.184,-0.004,0.013,-0.019
44224,2.203,-0.189,-9.182,-0.004,0.013,-0.019
44327,2.217,-0.199,-9.196,-0.004,0.013,-0.019
44430,2.222,-0.206,-9.199,-0.004,0.013,-0.019
44533,2.205,-0.194,-9.187,-0.004,0.013,-0.019
44636,2.205,-0.192,-9.201,-0.003,0.013,-0.019
44739,2.203,-0.189,-9.191,-0.004,0.013,-0.019
44842,2.207,-0.201,-9.191,-0.004,0.013,-0.019
44945,2.215,-0.194,-9.208,-0.004,0.013,-0.019
45048,2.217,-0.201,-9.201,-0.004,0.013,-0.019
45151,2.215,-0.201,-9.201,-0.004,0.013,-0.019
45254,2.219,-0.201,-9.191,-0.004,0.013,-0.019
45357,2.215,-0.196,-9.201,-0.004,0.013,-0.019
45460,2.212,-0.204,-9.187,-0.004,0.013,-0.019
45563,2.203,-0.192,-9.189,-0.004,0.013,-0.019
45666,2.203,-0.189,-9.199,-0.004,0.013,-0.019
45769,2.212,-0.204,-9.203,-0.004,0.013,-0.019
45872,2.2,-0.192,-9.206,-0.004,0.013,-0.019
45975,2.21,-0.192,-9.215,-0.004,0.013,-0.019
46078,2.203,-0.199,-9.199,-0.004,0.013,-0.019
46181,2.205,-0.194,-9.203,-0.004,0.013,-0.019
46284,2.212,-0.201,-9.196,-0.004,0.013,-0.019
