time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
36294,-1.13,-1.477,-9.345,-0.009,0.01,-0.023
36397,-1.14,-1.48,-9.333,-0.009,0.009,-0.023
36500,-1.135,-1.477,-9.328,-0.009,0.009,-0.023
36603,-1.14,-1.475,-9.328,-0.009,0.009,-0.023
36706,-1.132,-1.472,-9.335,-0.009,0.009,-0.023
36809,-1.132,-1.48,-9.34,-0.009,0.009,-0.023
36912,-1.13,-1.484,-9.33,-0.009,0.009,-0.023
37015,-1.137,-1.477,-9.337,-0.009,0.009,-0.023
37118,-1.137,-1.482,-9.325,-0.009,0.009,-0.023
37221,-1.13,-1.477,-9.347,-0.009,0.009,-0.023
37324,-1.142,-1.48,-9.33,-0.009,0.009,-0.023
37427,-1.132,-1.472,-9.34,-0.009,0.009,-0.023
37530,-1.149,-1.472,-9.33,-0.009,0.009,-0.023
37633,-1.14,-1.475,-9.335,-0.009,0.009,-0.023
37736,-1.14,-1.484,-9.337,-0.009,0.009,-0.023
37839,-1.135,-1.472,-9.318,-0.009,0.009,-0.023
37942,-1.128,-1.482,-9.342,-0.009,0.009,-0.023
38045,-1.13,-1.47,-9.337,-0.009,0.009,-0.023
38148,-1.137,-1.482,-9.311,-0.009,0.009,-0.023
38251,-1.144,-1.468,-9.34,-0.009,0.009,-0.023
38354,-1.137,-1.472,-9.349,-0.009,0.009,-0.023
38457,-1.13,-1.48,-9.342,-0.009,0.009,-0.023
38560,-1.125,-1.482,-9.33,-0.009,0.009,-0.023
38663,-1.142,-1.472,-9.33,-0.009,0.009,-0.023
38766,-1.135,-1.482,-9.316,-0.009,0.009,-0.023
38869,-1.13,-1.47,-9.347,-0.009,0.009,-0.023
38972,-1.137,-1.48,-9.345,-0.009,0.009,-0.023
39075,-1.14,-1.477,-9.335,-0.009,0.009,-0.023
39178,-1.142,-1.484,-9.335,-0.009,0.009,-0.023
39281,-1.132,-1.472,-9.34,-0.008,0.009,-0.023
39384,-1.132,-1.47,-9.34,-0.009,0.009,-0.023
39487,-1.135,-1.48,-9.328,-0.009,0.009,-0.023
39590,-1.144,-1.48,-9.34,-0.009,0.009,-0.023
39693,-1.135,-1.482,-9.333,-0.009,0.009,-0.023
39796,-1.137,-1.482,-9.34,-0.009,0.009,-0.023
39899,-1.14,-1.468,-9.342,-0.009,0.009,-0.023
40002,-1.13,-1.482,-9.325,-0.009,0.01,-0.023
40105,-1.14,-1.492,-9.328,-0.009,0.009,-0.023
40208,-1.132,-1.477,-9.347,-0.009,0.009,-0.023
40311,-1.14,-1.477,-9.333,-0.009,0.009,-0.023
40414,-1.135,-1.475,-9.33,-0.009,0.009,-0.023
40517,-1.132,-1.47,-9.34,-0.009,0.009,-0.023
40620,-1.135,-1.48,-9.342,-0.008,0.009,-0.023
40723,-1.14,-1.468,-9.323,-0.009,0.009,-0.023
40826,-1.132,-1.477,-9.349,-0.009,0.009,-0.023
40929,-1.135,-1.475,-9.337,-0.009,0.009,-0.023
41032,-1.135,-1.482,-9.333,-0.009,0.009,-0.023
41135,-1.135,-1.472,-9.328,-0.009,0.009,-0.023
41238,-1.137,-1.482,-9.349,-0.009,0.009,-0.023
41341,-1.142,-1.484,-9.34,-0.009,0.009,-0.023
41444,-1.128,-1.477,-9.342,-0.009,0.009,-0.023
41547,-1.147,-1.484,-9.33,-0.009,0.009,-0.023
41650,-1.14,-1.472,-9.323,-0.009,0.009,-0.023
41753,-1.137,-1.48,-9.349,-0.009,0.009,-0.023
41856,-1.132,-1.482,-9.33,-0.009,0.009,-0.023
41959,-1.13,-1.472,-9.328,-0.009,0.009,-0.023
