time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
46079,9.653,-0.151,1.334,-0.007,0.007,0.011
46182,9.663,-0.139,1.341,-0.007,0.008,0.011
46285,9.651,-0.136,1.324,-0.007,0.007,0.011
46388,9.649,-0.146,1.343,-0.008,0.008,0.011
46491,9.67,-0.139,1.329,-0.007,0.007,0.012
46594,9.658,-0.132,1.324,-0.007,0.007,0.012
46697,9.653,-0.141,1.338,-0.007,0.007,0.012
46800,9.658,-0.144,1.336,-0.008,0.007,0.012
46903,9.656,-0.141,1.331,-0.007,0.007,0.012
47006,9.663,-0.146,1.348,-0.007,0.007,0.012
47109,9.651,-0.139,1.343,-0.007,0.007,0.012
47212,9.665,-0.136,1.338,-0.007,0.007,0.012
47315,9.661,-0.139,1.338,-0.007,0.007,0.011
47418,9.649,-0.141,1.336,-0.008,0.007,0.011
47521,9.663,-0.136,1.341,-0.007,0.007,0.011
47624,9.663,-0.141,1.346,-0.007,0.007,0.011
47727,9.653,-0.146,1.326,-0.008,0.008,0.011
47830,9.658,-0.136,1.348,-0.008,0.007,0.012
47933,9.646,-0.146,1.348,-0.007,0.007,0.012
48036,9.658,-0.136,1.336,-0.007,0.007,0.011
48139,9.656,-0.148,1.334,-0.007,0.007,0.011
48242,9.663,-0.129,1.329,-0.007,0.007,0.012
48345,9.661,-0.141,1.336,-0.007,0.008,0.012
48448,9.658,-0.129,1.341,-0.007,0.008,0.012
48551,9.661,-0.136,1.343,-0.008,0.007,0.012
48654,9.661,-0.136,1.338,-0.007,0.008,0.012
48757,9.653,-0.139,1.336,-0.007,0.007,0.011
48860,9.649,-0.144,1.346,-0.007,0.007,0.012
48963,9.656,-0.136,1.334,-0.007,0.007,0.012
49066,9.658,-0.146,1.341,-0.007,0.007,0.011
49169,9.658,-0.139,1.336,-0.007,0.007,0.012
49272,9.651,-0.129,1.336,-0.007,0.007,0.011
49375,9.656,-0.141,1.331,-0.008,0.007,0.012
49478,9.656,-0.134,1.338,-0.007,0.007,0.012
