time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
36190,-0.132,-1.575,-9.323,-0.006,0.009,-0.003
36293,-0.141,-1.59,-9.311,-0.005,0.009,-0.003
36396,-0.139,-1.583,-9.323,-0.006,0.01,-0.003
36499,-0.141,-1.571,-9.325,-0.005,0.009,-0.003
36602,-0.136,-1.585,-9.321,-0.005,0.009,-0.003
36705,-0.127,-1.573,-9.316,-0.006,0.009,-0.003
36808,-0.136,-1.578,-9.328,-0.005,0.01,-0.003
36911,-0.144,-1.578,-9.323,-0.005,0.009,-0.003
37014,-0.151,-1.573,-9.321,-0.005,0.01,-0.003
37117,-0.127,-1.571,-9.337,-0.005,0.01,-0.003
37220,-0.134,-1.59,-9.321,-0.006,0.01,-0.003
37323,-0.139,-1.58,-9.316,-0.005,0.01,-0.003
37426,-0.144,-1.568,-9.33,-0.005,0.01,-0.003
37529,-0.136,-1.566,-9.321,-0.005,0.009,-0.003
37632,-0.141,-1.563,-9.321,-0.005,0.009,-0.003
37735,-0.139,-1.587,-9.316,-0.005,0.009,-0.004
37838,-0.136,-1.575,-9.323,-0.005,0.01,-0.003
37941,-0.144,-1.571,-9.342,-0.005,0.01,-0.003
38044,-0.146,-1.575,-9.333,-0.005,0.009,-0.003
38147,-0.127,-1.585,-9.316,-0.005,0.01,-0.003
38250,-0.134,-1.575,-9.33,-0.005,0.01,-0.003
38353,-0.139,-1.571,-9.311,-0.005,0.01,-0.003
38456,-0.148,-1.58,-9.311,-0.005,0.009,-0.004
38559,-0.141,-1.583,-9.323,-0.005,0.009,-0.003
38662,-0.139,-1.58,-9.321,-0.005,0.009,-0.003
38765,-0.136,-1.571,-9.316,-0.006,0.01,-0.004
38868,-0.136,-1.583,-9.33,-0.006,0.01,-0.004
38971,-0.146,-1.578,-9.321,-0.006,0.01,-0.003
39074,-0.136,-1.58,-9.325,-0.005,0.01,-0.004
39177,-0.134,-1.571,-9.318,-0.005,0.01,-0.003
39280,-0.151,-1.575,-9.309,-0.005,0.01,-0.003
39383,-0.144,-1.573,-9.323,-0.005,0.009,-0.003
39486,-0.139,-1.58,-9.33,-0.005,0.009,-0.003
39589,-0.136,-1.587,-9.328,-0.005,0.009,-0.003
39692,-0.136,-1.575,-9.345,-0.005,0.009,-0.004
39795,-0.151,-1.575,-9.318,-0.005,0.009,-0.003
39898,-0.146,-1.58,-9.318,-0.005,0.009,-0.003
40001,-0.134,-1.573,-9.313,-0.005,0.01,-0.003
40104,-0.132,-1.578,-9.318,-0.005,0.01,-0.003
40207,-0.139,-1.575,-9.316,-0.005,0.009,-0.003
40310,-0.139,-1.575,-9.321,-0.005,0.009,-0.003
40413,-0.146,-1.585,-9.323,-0.006,0.01,-0.003
40516,-0.134,-1.575,-9.318,-0.006,0.009,-0.004
40619,-0.139,-1.583,-9.313,-0.005,0.01,-0.004
40722,-0.139,-1.566,-9.316,-0.005,0.01,-0.004
40825,-0.144,-1.583,-9.33,-0.005,0.01,-0.003
40928,-0.139,-1.583,-9.309,-0.006,0.009,-0.004
41031,-0.134,-1.583,-9.318,-0.005,0.01,-0.004
41134,-0.151,-1.592,-9.318,-0.005,0.01,-0.003
41237,-0.139,-1.58,-9.318,-0.006,0.01,-0.003
41340,-0.134,-1.571,-9.33,-0.006,0.009,-0.003
41443,-0.129,-1.583,-9.306,-0.005,0.01,-0.003
41546,-0.139,-1.568,-9.323,-0.005,0.01,-0.004
41649,-0.141,-1.571,-9.325,-0.006,0.01,-0.003
41752,-0.141,-1.573,-9.311,-0.005,0.009,-0.003
41855,-0.136,-1.585,-9.337,-0.005,0.01,-0.003
41958,-0.134,-1.583,-9.335,-0.005,0.009,-0.003
42061,-0.144,-1.585,-9.306,-0.005,0.01,-0.003
42164,-0.139,-1.578,-9.321,-0.005,0.009,-0.004
42267,-0.141,-1.585,-9.323,-0.005,0.009,-0.004
42370,-0.141,-1.575,-9.304,-0.006,0.01,-0.003
42473,-0.132,-1.578,-9.316,-0.005,0.01,-0.004
42576,-0.134,-1.583,-9.313,-0.006,0.01,-0.003
42679,-0.144,-1.571,-9.33,-0.006,0.01,-0.003
42782,-0.127,-1.585,-9.337,-0.005,0.01,-0.003
42885,-0.139,-1.566,-9.316,-0.005,0.01,-0.003
42988,-0.144,-1.585,-9.309,-0.005,0.01,-0.003
43091,-0.136,-1.592,-9.33,-0.005,0.01,-0.003
43194,-0.139,-1.573,-9.313,-0.005,0.009,-0.003
43297,-0.139,-1.563,-9.321,-0.006,0.009,-0.004
43400,-0.139,-1.578,-9.321,-0.005,0.01,-0.003
43503,-0.136,-1.573,-9.323,-0.006,0.009,-0.003
43606,-0.146,-1.571,-9.337,-0.006,0.009,-0.003
43709,-0.136,-1.561,-9.309,-0.005,0.009,-0.003
43812,-0.139,-1.573,-9.321,-0.006,0.01,-0.003
43915,-0.139,-1.58,-9.306,-0.005,0.01,-0.003
44018,-0.144,-1.592,-9.304,-0.006,0.01,-0.003
44121,-0.136,-1.58,-9.325,-0.005,0.009,-0.003
44224,-0.151,-1.585,-9.318,-0.005,0.01,-0.004
44327,-0.141,-1.578,-9.33,-0.005,0.009,-0.003
44430,-0.139,-1.573,-9.309,-0.006,0.009,-0.003
44533,-0.139,-1.571,-9.316,-0.006,0.01,-0.003
44636,-0.141,-1.563,-9.306,-0.005,0.009,-0.003
44739,-0.136,-1.583,-9.301,-0.005,0.01,-0.003
44842,-0.134,-1.585,-9.337,-0.006,0.01,-0.003
44945,-0.139,-1.58,-9.313,-0.005,0.009,-0.003
