time (ms),acceleration x,acceleration y,acceleration z,gyro x,gyro y,gyro z
34337,-0.649,-0.852,-9.4,-0.004,0.011,-0.006
34440,-0.649,-0.857,-9.39,-0.004,0.011,-0.006
34543,-0.639,-0.85,-9.409,-0.005,0.011,-0.006
34646,-0.639,-0.845,-9.4,-0.004,0.012,-0.006
34749,-0.63,-0.855,-9.416,-0.004,0.011,-0.006
34852,-0.646,-0.843,-9.4,-0.004,0.011,-0.006
34955,-0.644,-0.857,-9.4,-0.004,0.011,-0.006
35058,-0.651,-0.855,-9.395,-0.004,0.012,-0.006
35161,-0.651,-0.838,-9.397,-0.005,0.011,-0.006
35264,-0.644,-0.862,-9.412,-0.004,0.011,-0.005
35367,-0.642,-0.86,-9.407,-0.004,0.011,-0.006
35470,-0.642,-0.845,-9.395,-0.005,0.011,-0.006
35573,-0.654,-0.85,-9.407,-0.004,0.012,-0.006
35676,-0.656,-0.85,-9.404,-0.005,0.012,-0.006
35779,-0.651,-0.857,-9.407,-0.005,0.012,-0.006
35882,-0.637,-0.855,-9.388,-0.005,0.011,-0.006
35985,-0.642,-0.843,-9.4,-0.004,0.012,-0.006
36088,-0.649,-0.848,-9.407,-0.004,0.012,-0.006
36191,-0.646,-0.848,-9.395,-0.004,0.011,-0.006
36294,-0.642,-0.848,-9.395,-0.004,0.011,-0.006
36397,-0.651,-0.845,-9.392,-0.004,0.011,-0.006
36500,-0.644,-0.85,-9.407,-0.005,0.012,-0.006
36603,-0.649,-0.843,-9.38,-0.005,0.012,-0.007
36706,-0.642,-0.862,-9.407,-0.005,0.012,-0.006
36809,-0.639,-0.843,-9.4,-0.004,0.011,-0.006
36912,-0.651,-0.855,-9.407,-0.005,0.011,-0.006
37015,-0.644,-0.848,-9.397,-0.004,0.012,-0.006
37118,-0.637,-0.838,-9.402,-0.005,0.011,-0.006
37221,-0.644,-0.848,-9.404,-0.004,0.012,-0.006
37324,-0.637,-0.855,-9.407,-0.004,0.012,-0.006
37427,-0.646,-0.852,-9.416,-0.004,0.011,-0.006
37530,-0.656,-0.855,-9.409,-0.004,0.012,-0.006
37633,-0.639,-0.85,-9.404,-0.004,0.012,-0.006
37736,-0.644,-0.852,-9.421,-0.004,0.012,-0.006
37839,-0.644,-0.855,-9.409,-0.005,0.011,-0.006
37942,-0.651,-0.843,-9.395,-0.004,0.012,-0.006
38045,-0.642,-0.855,-9.404,-0.004,0.012,-0.006
38148,-0.639,-0.85,-9.402,-0.004,0.012,-0.006
38251,-0.649,-0.843,-9.402,-0.004,0.012,-0.006
38354,-0.639,-0.845,-9.407,-0.004,0.011,-0.006
38457,-0.646,-0.838,-9.397,-0.005,0.012,-0.006
38560,-0.646,-0.85,-9.4,-0.004,0.012,-0.006
38663,-0.644,-0.85,-9.39,-0.004,0.011,-0.006
38766,-0.646,-0.848,-9.38,-0.004,0.012,-0.006
38869,-0.639,-0.862,-9.416,-0.005,0.011,-0.006
38972,-0.642,-0.845,-9.402,-0.004,0.011,-0.006
39075,-0.642,-0.838,-9.395,-0.005,0.012,-0.006
39178,-0.644,-0.862,-9.409,-0.005,0.011,-0.006
39281,-0.637,-0.852,-9.414,-0.005,0.012,-0.006
39384,-0.644,-0.855,-9.404,-0.005,0.012,-0.006
39487,-0.632,-0.857,-9.402,-0.004,0.011,-0.006
39590,-0.632,-0.852,-9.395,-0.004,0.012,-0.006
39693,-0.646,-0.857,-9.39,-0.004,0.012,-0.006
39796,-0.642,-0.862,-9.412,-0.005,0.012,-0.006
39899,-0.634,-0.855,-9.409,-0.004,0.011,-0.006
40002,-0.644,-0.86,-9.402,-0.004,0.012,-0.006
40105,-0.637,-0.855,-9.39,-0.004,0.012,-0.006
40208,-0.639,-0.852,-9.402,-0.005,0.012,-0.006
40311,-0.639,-0.85,-9.424,-0.005,0.012,-0.006
40414,-0.637,-0.848,-9.385,-0.005,0.012,-0.006
40517,-0.644,-0.855,-9.409,-0.005,0.011,-0.006
40620,-0.637,-0.845,-9.407,-0.004,0.011,-0.006
40723,-0.639,-0.85,-9.392,-0.005,0.011,-0.006
40826,-0.639,-0.845,-9.402,-0.005,0.011,-0.006
40929,-0.637,-0.85,-9.4,-0.005,0.012,-0.005
41032,-0.644,-0.862,-9.39,-0.004,0.011,-0.005
