jerk_z,ag_y_mean,ag_y_max,g_z_min,ag_z_max,RMS_ag_y,ag_z_mean,accl_z,g_y_min,g_x_max,SMA_g,ag_x_max,VAR_ag_z,RMS_g_y,STD_g_x,MAD_g_y,g_z_max,MAD_g_z,accl_y,g_y_max,ag_x_mean,STD_g_z,accl_x,IQR_g_y,IQR_g_z,g_x_mean,VAR_g_z,ag_y_min,VAR_g_x,STD_ag_z,th_z,MAD_g_x,RMS_ag_x,g_z_mean,IQR_ag_z,IQR_g_x,g_y_mean,ag_x_min,SVM_g,STD_ag_x,ag_z_min,RMS_g_z,VAR_g_y,STD_g_y,MAD_ag_z,RMS_ag_z,VAR_ag_x,th_y,FFT_ag_z,th_x,FFT_g_y,FFT_g_z,MAD_ag_x,E_ag_y,FFT_ag_x,FFT_g_x,IQR_ag_x,MAD_ag_y,CM_a,g_x_min,RMS_g_x,IQR_ag_y,SVM_a,STD_ag_y,E_ag_x,jerk_y,E_ag_z,SMA_a,E_g_y,FFT_ag_y,VAR_ag_y,E_g_x,CM_g,jerk_x,E_g_z
0.0,0.234,0.237,-0.02,-0.867,0.235,-0.869,0.0,0.01,-0.006,0.041,-0.413,0.0,0.013,0.003,0.002,-0.015,0.001,-0.0,0.021,-0.415,0.002,-0.0,0.002,0.003,-0.011,0.0,0.233,0.0,0.001,2.64,0.002,0.415,-0.018,0.001,0.003,0.013,-0.417,0.024,0.001,-0.871,0.018,0.0,0.003,0.001,0.869,0.0,1.332,0.002,2.002,0.008,-0.0,0.001,0.55,0.003,0.01,0.002,0.001,0.438,-0.014,0.011,0.002,0.992,0.001,1.721,0.0,7.559,1.519,0.002,0.001,0.0,0.001,0.013,-0.0,0.003
0.0,0.132,0.14,-0.044,-0.884,0.132,-0.897,0.0,-0.046,0.012,0.094,-0.372,0.0,0.034,0.033,0.03,-0.02,0.005,-0.0,0.048,-0.4,0.006,-0.0,0.063,0.008,-0.028,0.0,0.125,0.001,0.009,2.697,0.023,0.401,-0.031,0.012,0.03,-0.002,-0.416,0.05,0.014,-0.915,0.032,0.001,0.034,0.007,0.897,0.0,1.437,-0.059,1.993,0.0,0.008,0.012,0.175,0.092,-0.171,0.02,0.004,0.362,-0.11,0.043,0.008,0.991,0.005,1.604,0.0,8.045,1.429,0.012,-0.023,0.0,0.019,0.024,-0.0,0.01
0.0,0.159,0.175,-0.044,-0.889,0.159,-0.894,0.0,0.008,0.088,0.109,-0.387,0.0,0.039,0.062,0.018,0.0,0.011,-0.0,0.067,-0.396,0.013,0.0,0.026,0.018,-0.02,0.0,0.138,0.004,0.004,2.694,0.051,0.397,-0.021,0.007,0.094,0.033,-0.407,0.073,0.005,-0.903,0.025,0.0,0.02,0.004,0.894,0.0,1.412,-0.019,1.982,0.027,-0.035,0.004,0.253,0.016,-0.063,0.005,0.009,0.384,-0.132,0.065,0.011,0.99,0.011,1.572,0.0,7.991,1.449,0.015,-0.059,0.0,0.042,0.028,-0.0,0.006
-0.0,0.145,0.157,-0.062,-0.899,0.146,-0.906,-0.0,-0.007,0.021,0.062,-0.37,0.0,0.024,0.023,0.011,0.015,0.015,-0.0,0.057,-0.378,0.02,-0.0,0.015,0.019,-0.021,0.0,0.137,0.001,0.005,2.72,0.017,0.378,-0.012,0.007,0.025,0.018,-0.386,0.034,0.005,-0.913,0.024,0.0,0.016,0.004,0.906,0.0,1.424,-0.009,1.962,0.08,-0.074,0.005,0.212,0.021,0.014,0.007,0.005,0.368,-0.066,0.031,0.008,0.992,0.006,1.43,0.0,8.201,1.429,0.006,0.002,0.0,0.01,0.015,0.0,0.006
0.0,0.163,0.183,-0.057,-0.879,0.164,-0.9,0.001,-0.08,0.142,0.162,-0.354,0.0,0.06,0.075,0.05,0.157,0.054,0.001,0.095,-0.381,0.065,0.001,0.112,0.066,0.006,0.004,0.142,0.006,0.01,2.712,0.064,0.382,0.022,0.014,0.102,-0.001,-0.41,0.089,0.016,-0.912,0.069,0.004,0.06,0.008,0.9,0.0,1.404,0.024,1.966,0.314,-0.162,0.012,0.268,-0.038,-0.282,0.018,0.008,0.382,-0.072,0.075,0.007,0.993,0.011,1.456,0.0,8.092,1.444,0.037,0.02,0.0,0.056,0.04,-0.0,0.048
0.0,0.152,0.168,-0.078,-0.898,0.152,-0.907,-0.0,0.002,0.032,0.099,-0.349,0.0,0.05,0.022,0.019,0.016,0.017,-0.0,0.101,-0.373,0.023,0.0,0.012,0.021,-0.001,0.001,0.14,0.0,0.006,2.722,0.02,0.373,-0.035,0.005,0.036,0.042,-0.38,0.058,0.009,-0.921,0.042,0.001,0.027,0.004,0.907,0.0,1.422,-0.002,1.958,0.066,-0.017,0.006,0.231,0.029,-0.053,0.003,0.009,0.37,-0.037,0.022,0.016,0.992,0.01,1.391,0.0,8.225,1.432,0.025,0.033,0.0,0.005,0.029,0.0,0.018
0.0,0.142,0.16,-0.187,-0.876,0.143,-0.906,0.001,-0.205,0.056,0.15,-0.341,0.0,0.094,0.043,0.07,0.03,0.044,0.001,0.095,-0.375,0.058,0.0,0.07,0.057,-0.02,0.003,0.121,0.002,0.018,2.737,0.035,0.376,-0.041,0.01,0.044,-0.031,-0.409,0.076,0.023,-0.941,0.071,0.008,0.089,0.013,0.906,0.001,1.426,0.021,1.949,0.191,0.234,0.02,0.204,-0.024,0.199,0.035,0.01,0.36,-0.094,0.047,0.02,0.99,0.013,1.411,0.0,8.213,1.423,0.089,-0.055,0.0,0.023,0.028,-0.0,0.051
0.0,0.147,0.17,-0.089,-0.865,0.148,-0.885,-0.0,-0.146,0.109,0.156,-0.392,0.0,0.074,0.066,0.064,0.036,0.031,0.001,0.101,-0.416,0.037,0.001,0.084,0.046,-0.012,0.001,0.12,0.004,0.014,2.673,0.053,0.416,-0.019,0.025,0.06,0.003,-0.437,0.11,0.015,-0.904,0.042,0.006,0.074,0.013,0.886,0.0,1.422,0.027,2.008,-0.384,0.115,0.014,0.218,-0.045,0.158,0.025,0.012,0.379,-0.094,0.067,0.019,0.988,0.015,1.733,0.0,7.841,1.448,0.055,0.043,0.0,0.045,0.038,-0.0,0.018
-0.0,0.178,0.195,-0.043,-0.881,0.179,-0.889,-0.0,0.001,0.006,0.118,-0.392,0.0,0.036,0.03,0.016,0.008,0.015,0.0,0.058,-0.402,0.017,-0.0,0.031,0.025,-0.062,0.0,0.154,0.001,0.004,2.682,0.023,0.402,-0.023,0.006,0.025,0.03,-0.433,0.08,0.012,-0.898,0.028,0.0,0.019,0.004,0.889,0.0,1.388,0.016,1.982,-0.007,0.026,0.008,0.319,-0.048,0.014,0.004,0.014,0.4,-0.106,0.069,0.023,0.992,0.015,1.614,0.0,7.909,1.469,0.013,-0.052,0.0,0.048,0.04,0.0,0.008
-0.0,0.186,0.196,-0.022,-0.882,0.186,-0.888,0.0,-0.006,0.067,0.046,-0.397,0.0,0.014,0.026,0.007,0.027,0.01,-0.0,0.025,-0.402,0.014,0.0,0.009,0.01,0.007,0.0,0.181,0.001,0.003,2.68,0.021,0.402,-0.008,0.004,0.028,0.011,-0.409,0.028,0.004,-0.893,0.016,0.0,0.008,0.003,0.888,0.0,1.384,-0.001,1.986,-0.023,0.068,0.003,0.346,0.013,0.107,0.005,0.003,0.404,-0.022,0.027,0.005,0.992,0.004,1.612,-0.0,7.887,1.476,0.002,0.014,0.0,0.007,0.013,0.0,0.003
-0.0,0.182,0.184,-0.024,-0.888,0.182,-0.89,-0.0,0.006,-0.005,0.043,-0.397,0.0,0.013,0.003,0.004,-0.017,0.002,-0.0,0.026,-0.4,0.003,-0.0,0.005,0.005,-0.011,0.0,0.18,0.0,0.001,2.683,0.003,0.4,-0.02,0.001,0.005,0.012,-0.401,0.024,0.001,-0.891,0.021,0.0,0.006,0.001,0.89,0.0,1.386,0.001,1.985,0.013,-0.013,0.001,0.331,0.004,0.014,0.002,0.001,0.401,-0.014,0.011,0.002,0.993,0.001,1.596,-0.0,7.925,1.472,0.002,-0.001,0.0,0.001,0.013,0.0,0.004
-0.0,0.182,0.184,-0.022,-0.887,0.182,-0.889,0.0,0.009,-0.009,0.047,-0.398,0.0,0.015,0.002,0.003,-0.013,0.002,0.0,0.025,-0.4,0.002,-0.0,0.003,0.002,-0.013,0.0,0.181,0.0,0.001,2.682,0.001,0.4,-0.019,0.001,0.001,0.014,-0.401,0.027,0.001,-0.892,0.019,0.0,0.004,0.001,0.889,0.0,1.386,0.0,1.986,0.014,0.001,0.001,0.332,-0.0,0.002,0.001,0.001,0.402,-0.015,0.013,0.002,0.991,0.001,1.597,0.0,7.898,1.47,0.002,-0.0,0.0,0.002,0.014,-0.0,0.004
0.0,0.183,0.185,-0.02,-0.887,0.183,-0.89,-0.0,0.008,-0.009,0.043,-0.396,0.0,0.012,0.002,0.002,-0.016,0.001,-0.0,0.016,-0.399,0.001,-0.0,0.002,0.001,-0.012,0.0,0.182,0.0,0.002,2.684,0.001,0.399,-0.018,0.002,0.001,0.012,-0.4,0.026,0.001,-0.893,0.019,0.0,0.002,0.001,0.89,0.0,1.385,0.003,1.985,0.003,0.0,0.001,0.335,0.003,0.004,0.0,0.001,0.402,-0.016,0.013,0.001,0.992,0.001,1.59,-0.0,7.921,1.472,0.002,-0.001,0.0,0.002,0.014,0.0,0.003
-0.0,0.182,0.183,-0.022,-0.886,0.182,-0.89,-0.0,0.01,-0.007,0.044,-0.397,0.0,0.012,0.003,0.002,-0.015,0.001,0.0,0.016,-0.4,0.002,0.0,0.003,0.002,-0.012,0.0,0.18,0.0,0.002,2.682,0.002,0.4,-0.019,0.003,0.003,0.012,-0.402,0.026,0.002,-0.894,0.019,0.0,0.002,0.002,0.89,0.0,1.386,0.003,1.986,0.012,0.005,0.002,0.331,-0.004,0.003,0.003,0.001,0.402,-0.017,0.012,0.002,0.992,0.001,1.598,0.0,7.917,1.471,0.002,0.001,0.0,0.002,0.014,0.0,0.004
0.0,0.185,0.194,-0.027,-0.881,0.185,-0.888,-0.0,-0.01,-0.008,0.043,-0.399,0.0,0.012,0.005,0.008,0.003,0.008,-0.0,0.015,-0.403,0.01,-0.0,0.013,0.006,-0.013,0.0,0.178,0.0,0.003,2.678,0.003,0.403,-0.018,0.004,0.004,0.008,-0.405,0.027,0.001,-0.892,0.021,0.0,0.009,0.002,0.888,0.0,1.384,-0.006,1.988,-0.021,0.014,0.001,0.341,0.005,-0.008,0.001,0.004,0.404,-0.026,0.014,0.006,0.992,0.005,1.621,-0.0,7.877,1.475,0.001,-0.022,0.0,0.002,0.014,-0.0,0.004
-0.0,0.184,0.186,-0.023,-0.886,0.184,-0.888,-0.0,0.01,-0.007,0.044,-0.399,0.0,0.014,0.002,0.002,-0.017,0.002,-0.0,0.022,-0.403,0.002,-0.0,0.003,0.003,-0.01,0.0,0.182,0.0,0.001,2.679,0.002,0.403,-0.019,0.002,0.003,0.014,-0.405,0.026,0.002,-0.89,0.019,0.0,0.003,0.001,0.888,0.0,1.384,0.003,1.989,-0.001,-0.001,0.001,0.338,-0.002,0.007,0.002,0.001,0.403,-0.013,0.011,0.002,0.993,0.001,1.622,0.0,7.887,1.475,0.002,0.003,0.0,0.001,0.014,-0.0,0.004
-0.0,0.184,0.185,-0.021,-0.887,0.184,-0.889,-0.0,0.01,-0.008,0.044,-0.4,0.0,0.014,0.002,0.003,-0.017,0.001,0.0,0.025,-0.401,0.001,-0.0,0.002,0.002,-0.011,0.0,0.182,0.0,0.001,2.682,0.001,0.401,-0.02,0.001,0.002,0.014,-0.403,0.026,0.001,-0.891,0.02,0.0,0.004,0.001,0.889,0.0,1.384,0.002,1.986,-0.007,0.001,0.001,0.337,-0.004,-0.007,0.002,0.001,0.403,-0.014,0.011,0.001,0.992,0.001,1.609,0.0,7.901,1.474,0.002,-0.001,0.0,0.001,0.014,0.0,0.004
0.0,0.158,0.192,-0.123,-0.865,0.16,-0.883,-0.0,-0.157,0.076,0.16,-0.389,0.0,0.079,0.043,0.059,0.004,0.035,0.001,0.086,-0.42,0.039,0.0,0.091,0.056,0.006,0.002,0.128,0.002,0.012,2.676,0.03,0.42,-0.069,0.014,0.028,-0.035,-0.45,0.105,0.021,-0.908,0.079,0.005,0.07,0.009,0.883,0.0,1.414,0.024,1.999,0.277,0.246,0.02,0.257,-0.003,-0.2,0.041,0.024,0.384,-0.085,0.043,0.046,0.99,0.025,1.767,0.0,7.805,1.462,0.062,0.053,0.001,0.019,0.028,-0.0,0.063
-0.0,0.17,0.188,-0.004,-0.86,0.171,-0.874,0.0,-0.073,0.045,0.102,-0.413,0.0,0.05,0.037,0.04,0.096,0.023,0.001,0.112,-0.446,0.029,0.001,0.05,0.035,-0.009,0.001,0.145,0.001,0.018,2.636,0.023,0.446,0.038,0.011,0.011,-0.004,-0.46,0.052,0.014,-0.925,0.048,0.003,0.05,0.012,0.874,0.0,1.4,-0.062,2.042,0.104,0.154,0.011,0.291,0.036,-0.109,0.009,0.009,0.405,-0.107,0.038,0.016,0.992,0.012,1.988,0.0,7.647,1.49,0.025,-0.028,0.0,0.015,0.018,0.0,0.023
-0.0,0.186,0.19,-0.031,-0.853,0.186,-0.858,-0.0,-0.076,0.014,0.064,-0.454,0.0,0.03,0.033,0.023,0.017,0.011,0.0,0.031,-0.461,0.014,-0.0,0.03,0.019,-0.024,0.0,0.183,0.001,0.003,2.617,0.025,0.461,-0.01,0.004,0.034,0.001,-0.47,0.034,0.005,-0.863,0.017,0.001,0.03,0.003,0.858,0.0,1.383,-0.006,2.053,0.056,0.049,0.004,0.346,0.02,0.17,0.005,0.002,0.418,-0.107,0.041,0.001,0.992,0.002,2.122,0.0,7.365,1.505,0.009,0.002,0.0,0.017,0.014,0.0,0.003
-0.0,0.187,0.195,-0.054,-0.854,0.187,-0.857,-0.0,0.001,0.002,0.064,-0.458,0.0,0.021,0.008,0.008,-0.009,0.009,-0.0,0.032,-0.463,0.011,-0.0,0.012,0.014,-0.015,0.0,0.18,0.0,0.002,2.614,0.006,0.463,-0.03,0.002,0.008,0.019,-0.469,0.038,0.004,-0.863,0.032,0.0,0.01,0.002,0.857,0.0,1.38,0.002,2.056,0.05,0.043,0.004,0.351,-0.002,0.028,0.007,0.004,0.42,-0.025,0.016,0.005,0.992,0.004,2.146,0.0,7.343,1.507,0.005,0.018,0.0,0.003,0.016,0.0,0.01
-0.0,0.189,0.198,-0.062,-0.852,0.189,-0.858,0.0,-0.026,0.006,0.052,-0.459,0.0,0.016,0.007,0.008,-0.015,0.009,0.0,0.026,-0.462,0.013,0.0,0.005,0.006,-0.012,0.0,0.184,0.0,0.003,2.616,0.005,0.462,-0.025,0.003,0.008,0.009,-0.466,0.029,0.002,-0.863,0.028,0.0,0.013,0.002,0.859,0.0,1.38,-0.0,2.053,-0.012,-0.041,0.002,0.356,-0.006,0.008,0.002,0.003,0.42,-0.021,0.014,0.003,0.992,0.004,2.131,0.0,7.37,1.509,0.003,0.01,0.0,0.002,0.016,-0.0,0.008
-0.0,0.134,0.197,-0.096,-0.809,0.138,-0.838,-0.0,-0.264,0.208,0.212,-0.447,0.001,0.135,0.071,0.078,0.034,0.032,0.001,0.09,-0.513,0.039,0.001,0.106,0.04,0.069,0.002,0.11,0.005,0.025,2.565,0.062,0.515,-0.014,0.035,0.119,-0.095,-0.564,0.156,0.042,-0.891,0.041,0.009,0.095,0.021,0.839,0.002,1.454,-0.069,2.133,0.43,-0.157,0.039,0.19,0.13,0.031,0.071,0.027,0.374,-0.001,0.099,0.028,0.993,0.032,2.649,-0.0,7.032,1.485,0.182,0.157,0.001,0.098,0.03,0.0,0.017
-0.0,0.12,0.133,-0.042,-0.801,0.121,-0.809,-0.0,-0.034,0.039,0.081,-0.551,0.0,0.031,0.03,0.02,-0.002,0.009,0.0,0.054,-0.563,0.011,-0.0,0.03,0.011,-0.02,0.0,0.113,0.001,0.007,2.523,0.024,0.563,-0.022,0.008,0.037,0.017,-0.571,0.05,0.006,-0.826,0.024,0.001,0.026,0.005,0.809,0.0,1.449,0.009,2.174,0.137,-0.037,0.005,0.145,-0.01,-0.162,0.006,0.004,0.38,-0.06,0.036,0.005,0.992,0.006,3.167,-0.0,6.552,1.493,0.01,-0.018,0.0,0.013,0.024,-0.0,0.006
-0.0,0.125,0.137,-0.03,-0.804,0.125,-0.812,0.0,-0.009,0.01,0.075,-0.55,0.0,0.035,0.022,0.02,-0.013,0.005,-0.0,0.068,-0.556,0.005,0.0,0.031,0.008,-0.024,0.0,0.118,0.001,0.004,2.529,0.018,0.556,-0.02,0.007,0.029,0.026,-0.56,0.039,0.003,-0.818,0.021,0.001,0.024,0.004,0.812,0.0,1.445,-0.027,2.168,0.096,-0.017,0.003,0.157,0.017,-0.09,0.005,0.003,0.383,-0.065,0.033,0.003,0.992,0.005,3.086,0.0,6.587,1.492,0.012,0.023,0.0,0.011,0.022,0.0,0.004
0.0,0.127,0.139,-0.051,-0.784,0.127,-0.813,-0.0,-0.011,0.002,0.135,-0.534,0.0,0.123,0.046,0.081,0.037,0.02,0.002,0.327,-0.55,0.027,0.0,0.032,0.012,-0.038,0.001,0.109,0.002,0.011,2.534,0.033,0.55,-0.019,0.008,0.026,0.063,-0.558,0.046,0.006,-0.825,0.033,0.011,0.106,0.007,0.813,0.0,1.442,0.014,2.16,0.321,0.082,0.004,0.162,0.008,-0.127,0.004,0.006,0.385,-0.159,0.059,0.008,0.99,0.008,3.023,-0.0,6.609,1.49,0.152,-0.008,0.0,0.035,0.022,-0.0,0.011
-0.0,0.201,0.24,-0.001,-0.851,0.202,-0.862,-0.0,0.026,0.01,0.21,-0.426,0.0,0.127,0.05,0.063,0.088,0.018,-0.0,0.262,-0.452,0.025,0.0,0.096,0.022,-0.082,0.001,0.162,0.002,0.006,2.622,0.039,0.452,0.024,0.008,0.059,0.102,-0.501,0.11,0.022,-0.873,0.035,0.006,0.075,0.005,0.862,0.0,1.366,0.005,2.04,0.362,0.085,0.017,0.409,-0.063,-0.053,0.022,0.019,0.426,-0.153,0.095,0.032,0.994,0.024,2.047,0.0,7.422,1.514,0.161,-0.051,0.001,0.091,0.038,0.0,0.012
-0.0,0.228,0.249,-0.063,-0.854,0.228,-0.877,-0.0,-0.069,0.086,0.162,-0.403,0.0,0.054,0.102,0.044,0.101,0.041,0.001,0.108,-0.41,0.05,0.0,0.064,0.065,-0.013,0.002,0.202,0.01,0.013,2.648,0.079,0.41,0.022,0.013,0.097,0.014,-0.415,0.097,0.004,-0.902,0.055,0.003,0.052,0.01,0.877,0.0,1.338,0.01,1.998,0.08,-0.277,0.003,0.52,-0.005,-0.118,0.003,0.011,0.436,-0.256,0.102,0.019,0.994,0.014,1.684,-0.0,7.691,1.515,0.029,0.025,0.0,0.105,0.032,0.0,0.03
0.0,0.277,0.292,-0.088,-0.836,0.278,-0.849,-0.0,-0.06,0.066,0.124,-0.413,0.0,0.029,0.084,0.023,-0.014,0.021,0.0,0.035,-0.431,0.026,0.001,0.034,0.023,-0.038,0.001,0.265,0.007,0.007,2.6,0.068,0.431,-0.037,0.006,0.094,-0.006,-0.439,0.042,0.008,-0.861,0.046,0.001,0.028,0.005,0.849,0.0,1.29,-0.027,2.022,-0.165,-0.151,0.006,0.771,0.037,-0.474,0.005,0.008,0.467,-0.222,0.092,0.015,0.992,0.009,1.859,0.0,7.21,1.558,0.008,-0.044,0.0,0.085,0.02,-0.0,0.021
0.0,0.287,0.322,-0.048,-0.826,0.287,-0.841,0.0,-0.024,0.066,0.112,-0.438,0.0,0.027,0.054,0.023,0.021,0.015,-0.0,0.057,-0.446,0.019,0.001,0.042,0.019,-0.043,0.0,0.258,0.003,0.008,2.585,0.039,0.446,-0.026,0.014,0.039,-0.001,-0.457,0.07,0.006,-0.851,0.032,0.001,0.027,0.008,0.841,0.0,1.282,-0.008,2.033,-0.075,0.044,0.005,0.826,0.006,0.152,0.009,0.015,0.474,-0.128,0.069,0.024,0.994,0.018,1.985,0.0,7.072,1.573,0.007,-0.001,0.0,0.047,0.033,-0.0,0.01
0.0,0.285,0.305,-0.046,-0.828,0.286,-0.84,0.0,0.0,0.07,0.074,-0.437,0.0,0.022,0.029,0.008,0.036,0.017,-0.0,0.03,-0.444,0.022,0.0,0.014,0.024,0.032,0.0,0.263,0.001,0.006,2.578,0.024,0.445,-0.009,0.008,0.048,0.02,-0.449,0.05,0.004,-0.848,0.023,0.0,0.009,0.005,0.84,0.0,1.276,0.009,2.035,-0.011,0.121,0.003,0.816,0.004,0.048,0.004,0.012,0.476,-0.013,0.043,0.022,0.991,0.013,1.976,-0.0,7.055,1.57,0.005,0.012,0.0,0.018,0.022,-0.0,0.005
-0.0,0.255,0.269,-0.027,-0.844,0.255,-0.853,-0.0,0.004,0.095,0.084,-0.428,0.0,0.031,0.03,0.012,-0.003,0.006,0.0,0.048,-0.437,0.007,-0.0,0.019,0.012,0.041,0.0,0.233,0.001,0.006,2.599,0.026,0.437,-0.014,0.008,0.047,0.027,-0.443,0.06,0.005,-0.863,0.016,0.0,0.014,0.005,0.853,0.0,1.307,-0.007,2.029,-0.041,-0.01,0.005,0.652,0.005,-0.107,0.009,0.01,0.459,-0.004,0.051,0.017,0.993,0.012,1.91,-0.0,7.283,1.546,0.009,-0.007,0.0,0.026,0.019,0.0,0.003
-0.0,0.187,0.217,-0.063,-0.873,0.188,-0.883,-0.0,-0.009,0.098,0.114,-0.408,0.0,0.042,0.035,0.022,-0.009,0.011,0.0,0.087,-0.415,0.015,0.0,0.033,0.015,0.043,0.0,0.163,0.001,0.006,2.666,0.028,0.415,-0.03,0.009,0.034,0.033,-0.428,0.056,0.005,-0.893,0.034,0.001,0.026,0.005,0.883,0.0,1.386,0.009,2.0,0.115,-0.081,0.004,0.354,-0.01,-0.014,0.003,0.014,0.407,-0.027,0.055,0.017,0.994,0.017,1.725,-0.0,7.801,1.486,0.018,0.047,0.0,0.03,0.022,0.0,0.011
0.0,0.213,0.284,-0.06,-0.824,0.217,-0.868,0.0,-0.198,-0.013,0.222,-0.411,0.001,0.074,0.172,0.052,-0.017,0.012,0.001,0.03,-0.43,0.015,0.002,0.056,0.021,-0.145,0.0,0.166,0.03,0.026,2.662,0.144,0.431,-0.036,0.036,0.177,-0.035,-0.463,0.056,0.019,-0.901,0.039,0.004,0.065,0.023,0.868,0.0,1.376,0.018,2.006,0.277,0.032,0.017,0.472,-0.012,0.74,0.034,0.04,0.412,-0.559,0.225,0.083,0.992,0.044,1.855,0.0,7.532,1.511,0.055,0.007,0.002,0.508,0.017,0.0,0.015
0.0,0.273,0.289,-0.058,-0.833,0.273,-0.84,-0.0,-0.001,0.039,0.075,-0.449,0.0,0.025,0.024,0.011,-0.014,0.01,0.0,0.038,-0.454,0.012,-0.0,0.019,0.016,-0.004,0.0,0.262,0.001,0.005,2.58,0.022,0.454,-0.03,0.009,0.038,0.022,-0.458,0.043,0.003,-0.848,0.033,0.0,0.013,0.004,0.841,0.0,1.294,0.016,2.045,-0.002,-0.026,0.003,0.745,-0.006,-0.15,0.004,0.007,0.47,-0.035,0.025,0.011,0.994,0.009,2.059,0.0,7.065,1.567,0.006,0.027,0.0,0.006,0.022,0.0,0.011
-0.0,0.219,0.271,-0.024,-0.839,0.224,-0.866,-0.0,-0.001,0.268,0.209,-0.406,0.001,0.078,0.105,0.043,0.004,0.006,0.0,0.12,-0.434,0.008,0.001,0.086,0.008,0.131,0.0,0.126,0.011,0.023,2.62,0.103,0.434,-0.014,0.034,0.2,0.064,-0.456,0.176,0.018,-0.911,0.016,0.002,0.045,0.02,0.866,0.0,1.331,0.007,2.024,-0.303,0.017,0.016,0.503,-0.021,-0.59,0.032,0.043,0.444,0.004,0.168,0.071,0.992,0.049,1.886,0.0,7.498,1.518,0.062,-0.002,0.002,0.281,0.052,0.0,0.002
0.0,0.125,0.155,-0.064,-0.868,0.127,-0.88,-0.0,-0.086,0.089,0.135,-0.403,0.0,0.059,0.051,0.044,0.004,0.02,0.001,0.08,-0.437,0.023,-0.0,0.06,0.03,-0.014,0.001,0.101,0.003,0.01,2.664,0.044,0.437,-0.034,0.007,0.078,-0.024,-0.457,0.092,0.017,-0.903,0.041,0.003,0.053,0.008,0.88,0.0,1.449,0.015,2.033,0.055,0.081,0.014,0.16,0.046,-0.041,0.021,0.017,0.361,-0.072,0.053,0.034,0.99,0.019,1.911,0.0,7.74,1.442,0.034,0.102,0.0,0.028,0.038,-0.0,0.016
0.0,0.142,0.15,-0.039,-0.873,0.142,-0.883,0.0,0.032,0.01,0.082,-0.417,0.0,0.047,0.017,0.005,0.015,0.016,-0.0,0.061,-0.429,0.018,0.0,0.005,0.029,-0.016,0.0,0.136,0.0,0.005,2.67,0.014,0.429,-0.01,0.005,0.018,0.046,-0.448,0.052,0.009,-0.89,0.021,0.0,0.007,0.004,0.883,0.0,1.428,0.008,2.016,0.018,0.112,0.007,0.201,-0.02,-0.081,0.005,0.004,0.376,-0.047,0.023,0.005,0.992,0.005,1.838,0.0,7.795,1.453,0.022,0.008,0.0,0.005,0.019,0.0,0.004
-0.0,0.145,0.147,-0.025,-0.888,0.145,-0.894,0.0,0.0,0.008,0.051,-0.401,0.0,0.029,0.01,0.011,0.007,0.009,0.0,0.056,-0.404,0.011,0.0,0.013,0.015,-0.014,0.0,0.137,0.0,0.003,2.694,0.007,0.404,-0.008,0.003,0.006,0.025,-0.415,0.033,0.004,-0.898,0.013,0.0,0.015,0.002,0.894,0.0,1.424,0.005,1.989,0.025,0.002,0.003,0.209,-0.018,0.042,0.004,0.002,0.374,-0.025,0.017,0.003,0.992,0.003,1.633,0.0,7.994,1.443,0.008,-0.01,0.0,0.003,0.013,0.0,0.002
0.0,0.15,0.154,-0.024,-0.888,0.15,-0.894,0.0,0.001,-0.007,0.042,-0.399,0.0,0.014,0.003,0.006,-0.015,0.002,0.0,0.026,-0.404,0.003,-0.0,0.008,0.005,-0.013,0.0,0.147,0.0,0.002,2.692,0.002,0.404,-0.018,0.002,0.004,0.012,-0.409,0.025,0.003,-0.896,0.018,0.0,0.007,0.002,0.894,0.0,1.42,-0.002,1.99,-0.001,-0.01,0.002,0.225,0.003,-0.004,0.002,0.001,0.378,-0.019,0.013,0.001,0.992,0.002,1.632,0.0,7.983,1.447,0.002,-0.001,0.0,0.002,0.014,-0.0,0.003
-0.0,0.146,0.16,-0.072,-0.888,0.147,-0.895,-0.0,-0.026,0.024,0.093,-0.394,0.0,0.022,0.02,0.018,-0.03,0.008,-0.0,0.045,-0.404,0.011,-0.0,0.029,0.011,-0.013,0.0,0.129,0.0,0.006,2.692,0.015,0.404,-0.052,0.008,0.012,0.009,-0.414,0.059,0.006,-0.908,0.054,0.0,0.02,0.005,0.895,0.0,1.424,0.001,1.991,0.075,0.047,0.005,0.215,-0.003,0.023,0.008,0.008,0.376,-0.048,0.024,0.014,0.992,0.009,1.634,0.0,8.005,1.445,0.005,0.012,0.0,0.006,0.022,-0.0,0.029
-0.0,0.137,0.141,-0.034,-0.891,0.137,-0.893,0.0,0.009,0.001,0.048,-0.407,0.0,0.014,0.008,0.003,-0.012,0.005,0.0,0.02,-0.411,0.006,-0.0,0.004,0.006,-0.013,0.0,0.13,0.0,0.001,2.69,0.007,0.411,-0.02,0.003,0.014,0.014,-0.415,0.031,0.002,-0.895,0.021,0.0,0.003,0.001,0.893,0.0,1.431,-0.002,1.998,0.006,-0.017,0.002,0.188,0.002,0.011,0.002,0.002,0.37,-0.023,0.016,0.003,0.992,0.003,1.69,0.0,7.971,1.441,0.002,-0.012,0.0,0.002,0.016,0.0,0.005
