SVM_a,SVM_g,CM_a,CM_g,jerk_x,jerk_y,jerk_z,accl_x,accl_y,accl_z,th_x,th_y,th_z,ag_x_mean,ag_x_max,ag_x_min,ag_y_mean,ag_y_max,ag_y_min,ag_z_mean,ag_z_max,ag_z_min,g_x_mean,g_x_max,g_x_min,g_y_mean,g_y_max,g_y_min,g_z_mean,g_z_max,g_z_min,SMA_a,SMA_g,RMS_ag_x,RMS_ag_y,RMS_ag_z,RMS_g_x,RMS_g_y,RMS_g_z,MAD_ag_x,MAD_ag_y,MAD_ag_z,MAD_g_x,MAD_g_y,MAD_g_z,VAR_ag_x,VAR_ag_y,VAR_ag_z,VAR_g_x,VAR_g_y,VAR_g_z,STD_ag_x,STD_ag_y,STD_ag_z,STD_g_x,STD_g_y,STD_g_z,IQR_ag_x,IQR_ag_y,IQR_ag_z,IQR_g_x,IQR_g_y,IQR_g_z,FFT_ag_x,FFT_ag_y,FFT_ag_z,FFT_g_x,FFT_g_y,FFT_g_z,E_ag_x,E_ag_y,E_ag_z,E_g_x,E_g_y,E_g_z
0.998,0.099,0.468,0.029,0.0,0.0,0.0,0.001,-0.0,0.001,2.306,1.352,2.358,-0.669,-0.664,-0.681,0.216,0.234,0.192,-0.708,-0.699,-0.715,0.037,0.085,-0.055,-0.006,0.034,-0.035,0.07,0.154,0.035,1.592,0.144,0.669,0.216,0.708,0.063,0.019,0.078,0.004,0.01,0.004,0.046,0.013,0.024,0.0,0.0,0.0,0.003,0.0,0.001,0.005,0.012,0.005,0.052,0.018,0.033,0.005,0.016,0.007,0.084,0.014,0.032,-0.02,-0.034,0.006,-0.336,0.016,0.107,4.477,0.466,5.009,0.04,0.004,0.06
0.996,0.202,0.493,0.067,0.0,0.0,0.0,0.002,0.0,0.001,2.303,1.301,2.338,-0.66,-0.61,-0.686,0.272,0.33,0.233,-0.696,-0.675,-0.738,0.002,0.23,-0.236,0.03,0.087,-0.044,0.061,0.204,-0.137,1.628,0.26,0.66,0.274,0.696,0.14,0.051,0.118,0.015,0.026,0.011,0.122,0.035,0.085,0.0,0.001,0.0,0.02,0.002,0.01,0.02,0.031,0.016,0.14,0.041,0.101,0.018,0.043,0.013,0.197,0.054,0.14,0.074,-0.043,-0.073,0.339,-0.126,0.062,4.357,0.751,4.844,0.196,0.026,0.14
0.997,0.054,0.494,0.028,-0.0,-0.0,0.0,-0.0,0.001,-0.0,2.314,1.306,2.33,-0.667,-0.613,-0.691,0.262,0.277,0.251,-0.693,-0.668,-0.747,-0.03,0.027,-0.091,-0.036,0.034,-0.14,-0.043,-0.023,-0.081,1.622,0.132,0.668,0.262,0.694,0.044,0.072,0.048,0.019,0.005,0.018,0.024,0.056,0.019,0.001,0.0,0.001,0.001,0.004,0.0,0.024,0.007,0.024,0.032,0.062,0.022,0.02,0.007,0.02,0.02,0.101,0.035,0.134,0.008,-0.122,0.017,-0.209,-0.026,4.456,0.688,4.809,0.019,0.051,0.023
0.998,0.038,0.496,0.014,-0.0,0.0,0.0,0.0,0.0,0.0,2.299,1.304,2.344,-0.668,-0.659,-0.692,0.262,0.269,0.251,-0.694,-0.672,-0.702,-0.012,-0.002,-0.021,0.035,0.07,0.011,-0.008,0.005,-0.018,1.624,0.057,0.668,0.262,0.694,0.014,0.04,0.011,0.008,0.004,0.007,0.006,0.018,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.005,0.009,0.007,0.02,0.007,0.007,0.004,0.005,0.011,0.032,0.007,-0.039,-0.01,0.036,0.006,0.053,0.031,4.461,0.688,4.812,0.002,0.016,0.001
0.998,0.028,0.497,0.016,-0.0,0.0,0.0,0.0,0.0,0.0,2.292,1.301,2.349,-0.66,-0.657,-0.664,0.266,0.267,0.263,-0.7,-0.697,-0.703,-0.015,-0.009,-0.02,0.017,0.029,0.013,-0.015,-0.01,-0.019,1.626,0.047,0.66,0.266,0.701,0.015,0.018,0.015,0.002,0.001,0.002,0.002,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.003,0.004,0.004,0.002,0.002,0.003,0.003,0.002,0.006,-0.005,0.001,0.002,0.003,0.008,0.009,4.352,0.707,4.907,0.002,0.003,0.002
0.998,0.026,0.497,0.015,0.0,-0.0,-0.0,0.0,-0.0,0.0,2.291,1.301,2.351,-0.658,-0.655,-0.66,0.266,0.268,0.262,-0.702,-0.699,-0.706,-0.015,-0.011,-0.019,0.013,0.018,0.007,-0.017,-0.013,-0.019,1.625,0.045,0.658,0.266,0.702,0.015,0.014,0.017,0.001,0.002,0.002,0.002,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.003,0.003,0.004,0.003,-0.002,-0.007,0.001,-0.003,-0.0,-0.006,4.33,0.705,4.925,0.002,0.002,0.003
0.998,0.028,0.498,0.016,0.0,0.0,-0.0,0.0,0.0,-0.0,2.289,1.299,2.351,-0.657,-0.655,-0.661,0.268,0.271,0.265,-0.702,-0.699,-0.704,-0.016,-0.012,-0.019,0.015,0.021,0.013,-0.016,-0.012,-0.019,1.627,0.047,0.657,0.268,0.702,0.016,0.015,0.016,0.001,0.001,0.001,0.001,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.003,-0.004,0.003,0.003,-0.0,0.002,-0.006,4.318,0.719,4.924,0.002,0.002,0.003
0.998,0.03,0.498,0.015,0.0,-0.0,-0.0,0.0,-0.0,0.0,2.286,1.3,2.354,-0.655,-0.653,-0.656,0.267,0.269,0.266,-0.704,-0.701,-0.708,-0.012,-0.006,-0.017,0.018,0.023,0.013,-0.019,-0.015,-0.021,1.626,0.049,0.655,0.267,0.704,0.012,0.018,0.019,0.001,0.001,0.002,0.003,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.004,0.003,0.002,0.002,0.001,0.004,0.006,0.006,0.002,-0.001,-0.004,-0.005,-0.001,-0.005,-0.0,4.288,0.715,4.959,0.002,0.003,0.003
0.999,0.028,0.496,0.016,0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.281,1.303,2.36,-0.652,-0.65,-0.653,0.264,0.266,0.263,-0.709,-0.707,-0.71,-0.014,-0.01,-0.018,0.016,0.019,0.011,-0.018,-0.015,-0.021,1.625,0.048,0.652,0.265,0.709,0.014,0.016,0.018,0.001,0.001,0.001,0.001,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.003,0.001,0.002,0.002,0.003,0.003,-0.002,0.001,-0.0,0.006,0.01,-0.003,4.246,0.7,5.025,0.002,0.003,0.003
0.998,0.028,0.497,0.016,-0.0,0.0,0.0,0.0,-0.0,-0.0,2.28,1.302,2.362,-0.65,-0.647,-0.652,0.265,0.268,0.262,-0.71,-0.708,-0.712,-0.015,-0.011,-0.024,0.016,0.022,0.013,-0.017,-0.011,-0.023,1.625,0.049,0.65,0.265,0.71,0.015,0.017,0.018,0.001,0.001,0.001,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.001,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.004,0.002,-0.002,-0.004,-0.003,0.013,0.001,-0.008,4.224,0.703,5.04,0.002,0.003,0.003
0.998,0.028,0.496,0.016,0.0,0.0,-0.0,-0.0,-0.0,0.0,2.276,1.301,2.365,-0.647,-0.645,-0.649,0.265,0.267,0.263,-0.712,-0.71,-0.714,-0.014,-0.012,-0.019,0.015,0.021,0.011,-0.018,-0.016,-0.022,1.624,0.047,0.647,0.265,0.712,0.015,0.015,0.018,0.001,0.001,0.001,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.002,0.002,0.001,0.001,0.001,0.003,0.002,-0.002,0.0,-0.002,0.007,0.003,0.005,4.189,0.704,5.065,0.002,0.002,0.003
0.998,0.026,0.496,0.014,-0.0,-0.0,0.0,-0.0,-0.0,0.0,2.277,1.302,2.364,-0.648,-0.645,-0.649,0.265,0.267,0.263,-0.711,-0.71,-0.714,-0.014,-0.011,-0.016,0.013,0.016,0.01,-0.017,-0.013,-0.02,1.624,0.043,0.648,0.265,0.712,0.014,0.013,0.017,0.001,0.001,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.002,0.001,0.003,0.003,0.001,0.001,-0.001,0.0,-0.002,0.003,0.003,4.194,0.701,5.062,0.002,0.002,0.003
0.998,0.027,0.496,0.015,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.276,1.303,2.366,-0.647,-0.645,-0.649,0.264,0.266,0.262,-0.713,-0.71,-0.715,-0.013,-0.01,-0.015,0.014,0.016,0.012,-0.017,-0.015,-0.019,1.624,0.045,0.647,0.264,0.713,0.013,0.014,0.018,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.001,0.001,0.002,0.002,0.003,0.001,0.003,0.002,-0.002,0.007,0.001,0.005,0.005,-0.001,4.184,0.698,5.079,0.002,0.002,0.003
0.998,0.026,0.496,0.015,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.274,1.302,2.367,-0.646,-0.642,-0.647,0.265,0.266,0.261,-0.714,-0.712,-0.717,-0.014,-0.011,-0.015,0.013,0.017,0.011,-0.017,-0.014,-0.019,1.625,0.044,0.646,0.265,0.714,0.014,0.013,0.017,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,-0.002,-0.001,0.003,0.003,-0.001,-0.002,4.169,0.701,5.101,0.002,0.002,0.003
0.998,0.03,0.496,0.018,0.0,-0.0,0.0,0.0,0.0,0.0,2.274,1.302,2.368,-0.645,-0.642,-0.647,0.266,0.271,0.262,-0.714,-0.711,-0.716,-0.018,-0.011,-0.035,0.017,0.022,0.009,-0.017,-0.011,-0.023,1.624,0.051,0.645,0.266,0.714,0.019,0.017,0.017,0.001,0.002,0.001,0.005,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.002,0.007,0.005,0.004,0.003,0.005,0.002,0.006,0.009,0.005,0.002,0.001,0.002,0.018,-0.016,-0.004,4.16,0.706,5.094,0.004,0.003,0.003
0.998,0.03,0.497,0.017,-0.0,-0.0,-0.0,0.0,-0.0,0.0,2.27,1.3,2.37,-0.643,-0.64,-0.645,0.266,0.273,0.26,-0.716,-0.714,-0.719,-0.013,-0.009,-0.02,0.017,0.026,0.008,-0.022,-0.013,-0.034,1.625,0.053,0.643,0.267,0.716,0.014,0.018,0.024,0.001,0.003,0.001,0.003,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.002,0.003,0.006,0.007,0.002,0.005,0.003,0.005,0.007,0.01,-0.003,-0.023,-0.007,0.015,0.01,-0.011,4.131,0.71,5.125,0.002,0.003,0.006
1.0,0.143,0.496,0.075,0.0,0.0,-0.0,0.0,0.001,-0.0,2.292,1.304,2.354,-0.666,-0.638,-0.719,0.262,0.281,0.227,-0.696,-0.647,-0.724,-0.055,-0.005,-0.11,-0.067,0.012,-0.128,-0.107,-0.029,-0.221,1.624,0.231,0.667,0.262,0.697,0.065,0.081,0.13,0.022,0.009,0.022,0.031,0.042,0.068,0.001,0.0,0.001,0.001,0.002,0.006,0.026,0.014,0.026,0.035,0.046,0.074,0.036,0.009,0.035,0.058,0.072,0.129,-0.005,-0.027,0.009,0.108,0.263,-0.006,4.442,0.689,4.856,0.042,0.066,0.169
0.996,0.156,0.454,0.072,-0.0,-0.0,-0.0,0.001,0.0,0.001,2.361,1.372,2.313,-0.706,-0.669,-0.731,0.197,0.222,0.168,-0.673,-0.637,-0.721,-0.014,0.064,-0.143,0.098,0.152,0.035,-0.108,-0.062,-0.221,1.577,0.268,0.706,0.198,0.674,0.075,0.104,0.118,0.02,0.012,0.023,0.064,0.026,0.035,0.0,0.0,0.001,0.005,0.001,0.002,0.022,0.015,0.027,0.073,0.032,0.046,0.04,0.018,0.039,0.095,0.036,0.034,-0.018,0.003,0.025,-0.446,-0.136,-0.25,4.991,0.391,4.542,0.056,0.107,0.139
0.998,0.116,0.362,0.05,-0.0,-0.0,-0.0,0.001,0.001,0.001,2.316,1.474,2.38,-0.681,-0.665,-0.701,0.103,0.157,0.066,-0.721,-0.701,-0.738,0.035,0.216,-0.094,0.014,0.089,-0.066,-0.066,-0.006,-0.128,1.505,0.189,0.681,0.106,0.721,0.102,0.055,0.076,0.012,0.023,0.009,0.076,0.044,0.033,0.0,0.001,0.0,0.009,0.003,0.001,0.012,0.027,0.011,0.095,0.053,0.038,0.023,0.037,0.015,0.107,0.074,0.06,0.068,0.161,-0.049,0.222,-0.083,-0.109,4.641,0.113,5.202,0.103,0.03,0.057
0.998,0.07,0.326,0.033,-0.0,-0.0,0.0,-0.0,-0.0,0.0,2.332,1.5,2.375,-0.686,-0.675,-0.697,0.073,0.087,0.065,-0.721,-0.708,-0.73,-0.009,0.033,-0.043,0.018,0.071,-0.037,-0.039,-0.016,-0.061,1.479,0.096,0.686,0.073,0.721,0.025,0.041,0.041,0.006,0.005,0.007,0.02,0.032,0.011,0.0,0.0,0.0,0.001,0.001,0.0,0.007,0.006,0.008,0.024,0.037,0.013,0.011,0.008,0.013,0.032,0.058,0.018,0.012,0.018,0.004,0.137,-0.224,-0.029,4.706,0.053,5.193,0.006,0.017,0.017
0.996,0.031,0.329,0.014,-0.0,-0.0,0.0,0.0,0.0,0.0,2.312,1.498,2.395,-0.675,-0.671,-0.681,0.07,0.076,0.062,-0.73,-0.724,-0.734,-0.013,0.004,-0.024,0.022,0.041,0.01,-0.012,0.009,-0.031,1.475,0.049,0.675,0.071,0.73,0.015,0.024,0.016,0.003,0.004,0.003,0.006,0.008,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.005,0.004,0.008,0.009,0.011,0.008,0.006,0.006,0.005,0.014,0.012,-0.012,-0.006,0.014,0.037,-0.005,-0.064,4.556,0.05,5.329,0.002,0.006,0.002
0.997,0.022,0.33,0.012,-0.0,0.0,-0.0,-0.0,-0.0,0.0,2.311,1.498,2.396,-0.673,-0.67,-0.675,0.072,0.074,0.069,-0.733,-0.73,-0.735,-0.012,-0.009,-0.014,0.012,0.015,0.006,-0.014,-0.01,-0.017,1.478,0.038,0.673,0.072,0.733,0.012,0.013,0.014,0.001,0.001,0.001,0.001,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.003,0.002,0.003,0.003,0.002,0.002,0.004,0.003,-0.0,-0.001,-0.007,-0.003,-0.002,-0.008,4.524,0.052,5.371,0.001,0.002,0.002
0.996,0.025,0.328,0.014,0.0,-0.0,0.0,-0.0,0.0,-0.0,2.31,1.498,2.396,-0.672,-0.67,-0.674,0.072,0.073,0.071,-0.733,-0.731,-0.734,-0.013,-0.009,-0.017,0.013,0.019,0.008,-0.016,-0.012,-0.017,1.477,0.042,0.672,0.072,0.733,0.014,0.013,0.016,0.001,0.0,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.001,0.002,0.0,0.001,0.003,0.003,0.001,0.001,-0.001,0.001,-0.004,0.001,0.001,4.517,0.052,5.369,0.002,0.002,0.003
0.996,0.023,0.327,0.012,0.0,-0.0,0.0,-0.0,0.0,0.0,2.312,1.499,2.395,-0.673,-0.668,-0.675,0.072,0.073,0.07,-0.732,-0.73,-0.735,-0.012,-0.007,-0.014,0.01,0.014,0.007,-0.016,-0.013,-0.019,1.476,0.038,0.673,0.072,0.732,0.012,0.011,0.016,0.001,0.001,0.002,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.002,0.002,0.002,0.0,0.001,0.003,0.004,0.003,0.003,0.001,0.002,-0.002,-0.009,0.01,0.008,4.524,0.051,5.36,0.001,0.001,0.003
0.997,0.026,0.328,0.015,0.0,0.0,0.0,-0.0,0.0,-0.0,2.312,1.499,2.395,-0.673,-0.67,-0.674,0.072,0.073,0.07,-0.732,-0.729,-0.736,-0.013,-0.011,-0.016,0.014,0.017,0.012,-0.017,-0.014,-0.019,1.476,0.044,0.673,0.072,0.732,0.013,0.014,0.017,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.002,0.0,0.002,0.003,-0.003,0.005,0.004,4.525,0.051,5.36,0.002,0.002,0.003
0.997,0.027,0.327,0.014,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2.312,1.5,2.396,-0.672,-0.669,-0.675,0.071,0.073,0.069,-0.732,-0.73,-0.735,-0.011,-0.002,-0.015,0.009,0.019,-0.007,-0.021,-0.013,-0.028,1.476,0.042,0.672,0.071,0.733,0.012,0.012,0.021,0.002,0.001,0.002,0.003,0.005,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.004,0.007,0.004,0.002,0.002,0.003,0.003,0.004,0.007,0.001,-0.002,0.003,0.007,-0.013,0.005,4.52,0.05,5.366,0.001,0.001,0.004
0.997,0.032,0.302,0.011,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.324,1.514,2.385,-0.681,-0.674,-0.686,0.057,0.067,0.053,-0.725,-0.722,-0.729,-0.01,-0.003,-0.021,0.007,0.029,-0.011,-0.022,-0.003,-0.04,1.463,0.045,0.681,0.057,0.725,0.012,0.016,0.025,0.002,0.003,0.002,0.006,0.012,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.002,0.006,0.014,0.012,0.002,0.004,0.004,0.01,0.024,0.022,0.017,0.023,-0.01,0.005,-0.009,-0.011,4.636,0.033,5.262,0.001,0.002,0.006
0.997,0.025,0.311,0.014,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2.318,1.51,2.391,-0.677,-0.676,-0.679,0.061,0.063,0.06,-0.728,-0.722,-0.732,-0.014,-0.013,-0.019,0.018,0.027,0.014,-0.012,-0.007,-0.015,1.467,0.044,0.677,0.061,0.728,0.015,0.018,0.012,0.001,0.001,0.002,0.001,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.002,0.004,0.003,0.002,0.0,0.003,0.0,0.002,0.003,-0.001,0.001,0.007,-0.002,0.02,0.01,4.586,0.037,5.306,0.002,0.003,0.002
0.996,0.025,0.314,0.014,0.0,0.0,-0.0,0.0,-0.0,0.0,2.315,1.508,2.393,-0.675,-0.673,-0.677,0.062,0.064,0.061,-0.731,-0.728,-0.734,-0.013,-0.01,-0.017,0.014,0.016,0.012,-0.016,-0.013,-0.018,1.468,0.042,0.675,0.063,0.731,0.013,0.014,0.016,0.001,0.001,0.001,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.004,0.002,0.002,0.003,0.002,-0.003,0.004,-0.003,-0.006,4.556,0.039,5.341,0.002,0.002,0.002
0.997,0.024,0.314,0.013,0.0,0.0,0.0,0.0,-0.0,0.0,2.314,1.508,2.394,-0.675,-0.674,-0.677,0.062,0.064,0.061,-0.731,-0.729,-0.733,-0.013,-0.011,-0.017,0.012,0.019,0.007,-0.017,-0.015,-0.018,1.469,0.042,0.675,0.062,0.731,0.013,0.012,0.017,0.001,0.001,0.001,0.001,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.004,0.001,0.002,0.001,0.002,0.002,0.006,0.001,0.002,0.003,-0.002,-0.007,0.016,0.005,4.556,0.039,5.347,0.002,0.002,0.003
0.996,0.08,0.294,0.022,0.0,0.0,0.0,0.0,-0.0,-0.0,2.32,1.518,2.39,-0.684,-0.674,-0.705,0.052,0.069,0.032,-0.724,-0.703,-0.746,0.019,0.068,-0.056,-0.036,0.016,-0.092,0.034,0.106,-0.024,1.461,0.127,0.684,0.053,0.725,0.04,0.052,0.063,0.009,0.008,0.01,0.03,0.033,0.052,0.0,0.0,0.0,0.001,0.001,0.003,0.011,0.01,0.013,0.036,0.038,0.053,0.01,0.014,0.011,0.048,0.065,0.098,-0.016,0.062,0.04,-0.22,0.14,-0.06,4.685,0.028,5.251,0.016,0.028,0.04
0.997,0.196,0.426,0.062,-0.0,0.0,0.0,0.0,0.001,0.0,2.4,1.408,2.286,-0.743,-0.701,-0.79,0.155,0.185,0.085,-0.642,-0.577,-0.707,-0.101,-0.003,-0.194,-0.108,-0.008,-0.213,0.04,0.131,0.0,1.54,0.248,0.744,0.158,0.644,0.119,0.126,0.059,0.03,0.022,0.041,0.056,0.053,0.038,0.001,0.001,0.002,0.004,0.004,0.002,0.033,0.029,0.046,0.062,0.065,0.044,0.066,0.03,0.08,0.108,0.11,0.058,0.031,-0.104,-0.054,-0.062,0.442,0.191,5.529,0.249,4.144,0.141,0.158,0.035
0.99,0.03,0.26,0.017,0.0,0.0,-0.0,-0.0,0.0,0.0,1.878,1.507,2.828,-0.3,-0.294,-0.308,0.061,0.069,0.049,-0.941,-0.938,-0.945,-0.026,-0.015,-0.043,0.019,0.031,0.011,-0.015,-0.008,-0.023,1.302,0.06,0.3,0.061,0.941,0.028,0.02,0.016,0.004,0.007,0.002,0.01,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.007,0.002,0.011,0.008,0.005,0.007,0.014,0.002,0.018,0.012,0.009,-0.02,-0.033,0.005,0.042,-0.022,-0.02,0.898,0.037,8.862,0.008,0.004,0.003
0.988,0.074,0.228,0.032,-0.0,0.0,0.0,0.001,0.0,0.0,1.876,1.526,2.835,-0.294,-0.264,-0.312,0.036,0.064,0.001,-0.944,-0.925,-0.969,0.034,0.169,-0.039,0.009,0.103,-0.064,-0.031,-0.001,-0.072,1.274,0.132,0.294,0.045,0.944,0.081,0.05,0.038,0.009,0.026,0.007,0.064,0.041,0.019,0.0,0.001,0.0,0.005,0.002,0.001,0.013,0.027,0.011,0.073,0.05,0.023,0.005,0.058,0.006,0.091,0.067,0.026,-0.039,0.043,0.013,-0.44,0.107,0.045,0.865,0.02,8.913,0.065,0.025,0.015
0.99,0.084,0.186,0.032,-0.0,0.0,0.0,0.0,0.001,-0.0,1.894,1.55,2.816,-0.315,-0.305,-0.321,0.022,0.044,0.006,-0.939,-0.934,-0.945,-0.055,0.011,-0.088,0.004,0.05,-0.097,-0.028,0.008,-0.055,1.276,0.12,0.315,0.025,0.939,0.064,0.041,0.033,0.003,0.011,0.002,0.026,0.03,0.014,0.0,0.0,0.0,0.001,0.002,0.0,0.004,0.013,0.003,0.033,0.041,0.018,0.005,0.021,0.003,0.03,0.024,0.021,0.023,-0.012,-0.007,0.106,-0.167,0.041,0.991,0.006,8.814,0.041,0.017,0.011
0.99,0.084,0.258,0.026,0.0,0.0,-0.0,0.001,-0.0,-0.0,1.889,1.51,2.818,-0.308,-0.297,-0.327,0.061,0.082,0.045,-0.939,-0.926,-0.959,-0.022,0.059,-0.112,0.028,0.074,-0.018,-0.037,0.034,-0.089,1.308,0.124,0.308,0.062,0.939,0.053,0.038,0.059,0.007,0.009,0.009,0.039,0.02,0.043,0.0,0.0,0.0,0.002,0.001,0.002,0.009,0.011,0.01,0.048,0.026,0.046,0.011,0.015,0.016,0.047,0.022,0.084,-0.0,0.002,0.005,0.06,-0.115,0.037,0.949,0.039,8.824,0.028,0.015,0.035
0.991,0.06,0.158,0.024,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.877,1.557,2.834,-0.299,-0.295,-0.306,0.023,0.05,0.009,-0.944,-0.937,-0.953,0.016,0.056,-0.016,0.02,0.035,0.002,-0.043,-0.006,-0.095,1.266,0.086,0.299,0.027,0.944,0.03,0.022,0.052,0.003,0.013,0.004,0.023,0.007,0.025,0.0,0.0,0.0,0.001,0.0,0.001,0.003,0.015,0.005,0.026,0.009,0.03,0.004,0.024,0.006,0.043,0.01,0.051,-0.006,0.074,0.018,0.017,0.025,-0.131,0.896,0.007,8.917,0.009,0.005,0.027
0.991,0.057,0.134,0.02,0.0,-0.0,-0.0,0.0,-0.0,0.0,1.868,1.562,2.844,-0.289,-0.279,-0.296,0.015,0.039,0.003,-0.947,-0.94,-0.951,-0.043,0.016,-0.086,0.022,0.039,0.006,-0.012,0.005,-0.027,1.25,0.085,0.289,0.02,0.947,0.056,0.025,0.017,0.003,0.011,0.003,0.031,0.009,0.009,0.0,0.0,0.0,0.001,0.0,0.0,0.004,0.013,0.004,0.036,0.01,0.011,0.004,0.019,0.006,0.056,0.017,0.021,-0.015,0.03,0.013,0.175,0.022,0.004,0.835,0.004,8.963,0.032,0.006,0.003
0.991,0.032,0.214,0.018,0.0,0.0,-0.0,0.0,0.0,-0.0,1.862,1.534,2.848,-0.283,-0.274,-0.287,0.036,0.042,0.026,-0.948,-0.937,-0.954,-0.013,0.014,-0.031,0.021,0.029,0.017,-0.02,-0.01,-0.032,1.267,0.058,0.283,0.036,0.948,0.018,0.021,0.021,0.004,0.005,0.003,0.01,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.005,0.013,0.004,0.006,0.006,0.009,0.005,0.017,0.007,0.006,-0.005,0.005,-0.006,0.033,-0.015,0.018,0.801,0.013,8.987,0.003,0.005,0.004
0.99,0.026,0.208,0.014,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.858,1.536,2.853,-0.28,-0.273,-0.287,0.033,0.04,0.02,-0.95,-0.946,-0.956,-0.019,-0.004,-0.053,0.002,0.014,-0.022,-0.009,0.026,-0.02,1.264,0.046,0.28,0.034,0.95,0.023,0.014,0.017,0.002,0.004,0.002,0.008,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.005,0.003,0.012,0.013,0.014,0.004,0.005,0.004,0.006,0.014,0.017,0.005,0.005,-0.003,-0.042,-0.027,-0.014,0.784,0.011,9.031,0.005,0.002,0.003
0.99,0.06,0.251,0.025,-0.0,0.0,0.0,0.0,-0.0,0.0,1.892,1.515,2.814,-0.311,-0.287,-0.324,0.051,0.067,0.027,-0.938,-0.924,-0.95,-0.037,-0.009,-0.07,-0.014,0.05,-0.068,-0.024,0.011,-0.067,1.3,0.095,0.311,0.053,0.938,0.041,0.037,0.032,0.01,0.009,0.007,0.014,0.027,0.016,0.0,0.0,0.0,0.0,0.001,0.0,0.011,0.011,0.008,0.018,0.034,0.021,0.016,0.011,0.013,0.022,0.033,0.014,0.049,0.036,-0.011,0.042,-0.016,0.008,0.968,0.028,8.803,0.017,0.014,0.01
0.99,0.06,0.244,0.019,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.898,1.522,2.81,-0.32,-0.311,-0.329,0.047,0.061,0.031,-0.936,-0.929,-0.941,-0.028,0.01,-0.052,0.012,0.049,-0.01,-0.049,-0.002,-0.132,1.303,0.096,0.32,0.048,0.936,0.035,0.021,0.068,0.005,0.009,0.003,0.019,0.015,0.042,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.01,0.004,0.022,0.018,0.047,0.009,0.016,0.004,0.033,0.026,0.079,-0.003,0.063,0.005,-0.02,-0.003,-0.193,1.023,0.023,8.767,0.012,0.005,0.046
