ag_x,ag_y,ag_z,g_x,g_y,g_z
-0.712,0.358,-0.598,0.092,0.076,-0.043
-0.717,0.335,-0.609,0.369,0.097,-0.037
-0.702,0.324,-0.63,0.458,0.048,-0.07
-0.701,0.288,-0.651,0.374,0.071,-0.104
-0.703,0.258,-0.664,0.308,0.068,-0.133
-0.697,0.23,-0.678,0.324,0.041,-0.123
-0.718,0.162,-0.697,0.137,-0.011,-0.069
-0.701,0.172,-0.713,-0.3,0.062,-0.035
-0.7,0.21,-0.667,-0.323,0.011,0.029
-0.708,0.252,-0.644,-0.103,0.003,0.013
-0.708,0.246,-0.653,0.123,-0.003,-0.054
-0.718,0.225,-0.651,0.204,0.028,-0.06
-0.718,0.218,-0.651,0.152,0.12,-0.052
-0.703,0.174,-0.7,-0.045,0.157,-0.042
-0.653,0.19,-0.724,-0.134,0.104,0.001
-0.652,0.205,-0.725,-0.067,0.002,-0.002
-0.669,0.208,-0.716,-0.036,-0.071,-0.035
-0.68,0.211,-0.69,-0.037,-0.088,-0.063
-0.698,0.214,-0.68,-0.001,-0.096,-0.072
-0.722,0.198,-0.653,-0.049,-0.063,-0.048
-0.732,0.192,-0.648,-0.032,0.0,-0.006
-0.72,0.204,-0.654,-0.028,0.052,-0.001
-0.704,0.218,-0.671,-0.043,0.096,-0.014
-0.696,0.22,-0.682,-0.041,0.099,-0.028
-0.684,0.215,-0.692,-0.039,0.05,-0.042
-0.7,0.214,-0.68,-0.05,0.057,-0.023
-0.692,0.218,-0.69,-0.062,0.021,-0.067
-0.693,0.212,-0.698,-0.064,0.059,-0.074
-0.672,0.217,-0.706,-0.059,-0.084,-0.069
-0.708,0.205,-0.664,-0.002,-0.017,-0.059
-0.695,0.194,-0.69,0.004,-0.034,-0.056
-0.698,0.189,-0.683,0.059,-0.058,-0.019
-0.716,0.195,-0.66,0.048,0.001,0.009
-0.711,0.207,-0.666,0.018,0.037,-0.004
-0.705,0.205,-0.676,0.0,0.01,-0.016
-0.706,0.193,-0.677,-0.015,0.056,0.007
-0.696,0.201,-0.683,0.0,0.06,0.004
-0.695,0.208,-0.683,-0.019,0.076,-0.041
-0.69,0.21,-0.692,-0.015,0.048,-0.038
-0.682,0.203,-0.697,0.019,0.01,-0.052
-0.693,0.187,-0.695,0.017,0.006,-0.061
-0.696,0.18,-0.692,0.011,-0.002,-0.08
-0.708,0.17,-0.681,0.024,-0.019,-0.074
-0.7,0.162,-0.69,0.035,0.019,-0.035
-0.703,0.165,-0.69,0.011,0.025,-0.017
-0.703,0.16,-0.691,0.004,0.014,-0.059
-0.693,0.169,-0.699,0.067,-0.018,-0.055
-0.711,0.132,-0.689,0.14,-0.073,-0.034
-0.716,0.123,-0.683,0.107,-0.076,-0.031
-0.716,0.129,-0.68,0.079,-0.074,-0.016
-0.726,0.127,-0.676,0.048,-0.065,-0.032
-0.733,0.111,-0.668,0.045,-0.038,-0.043
-0.731,0.108,-0.668,0.077,-0.091,-0.036
-0.744,0.098,-0.665,0.153,-0.129,-0.038
-0.758,0.084,-0.651,0.208,-0.22,-0.086
-0.773,0.053,-0.618,0.168,-0.193,-0.07
-0.785,0.043,-0.608,0.061,-0.094,-0.047
-0.79,0.042,-0.605,0.015,-0.061,-0.065
-0.798,0.043,-0.598,0.009,-0.066,-0.075
-0.798,0.035,-0.595,0.021,-0.09,-0.089
-0.801,0.014,-0.588,0.003,-0.063,-0.087
-0.814,0.01,-0.58,-0.013,-0.058,-0.062
-0.813,0.013,-0.575,-0.001,-0.034,-0.033
-0.812,0.008,-0.572,-0.025,0.002,-0.015
-0.814,0.019,-0.574,-0.068,0.02,-0.022
-0.816,0.015,-0.575,-0.043,0.006,-0.028
-0.817,0.014,-0.574,-0.02,-0.008,-0.034
-0.819,0.019,-0.574,0.021,-0.032,-0.042
-0.82,0.009,-0.563,0.018,-0.029,-0.036
-0.823,0.005,-0.563,-0.016,-0.002,-0.027
-0.823,0.008,-0.564,-0.026,0.014,-0.028
-0.823,0.012,-0.565,-0.034,0.034,-0.011
-0.821,0.018,-0.562,0.035,-0.022,-0.023
-0.825,-0.005,-0.57,0.1,-0.066,-0.045
-0.833,-0.007,-0.543,0.009,-0.01,-0.027
-0.835,-0.01,-0.549,-0.083,0.016,-0.023
-0.827,-0.004,-0.557,-0.079,0.027,-0.015
-0.824,0.006,-0.559,-0.058,0.028,-0.007
-0.828,0.006,-0.556,-0.049,0.027,-0.007
-0.831,0.004,-0.544,-0.047,0.026,-0.014
-0.821,0.012,-0.563,-0.063,0.044,-0.002
-0.82,0.025,-0.564,-0.07,0.048,-0.032
-0.821,0.027,-0.572,-0.039,0.033,-0.01
-0.819,0.02,-0.569,-0.032,0.016,-0.017
-0.819,0.022,-0.565,-0.055,0.024,-0.044
-0.819,0.027,-0.569,-0.055,0.022,-0.046
-0.817,0.02,-0.567,-0.053,0.034,-0.031
-0.817,0.024,-0.571,-0.038,0.03,-0.028
-0.814,0.024,-0.577,-0.032,0.018,-0.039
-0.817,0.022,-0.573,-0.036,0.04,-0.014
-0.814,0.023,-0.576,-0.037,0.024,-0.021
-0.813,0.022,-0.578,-0.025,0.021,-0.022
-0.82,-0.01,-0.566,0.038,0.001,-0.01
-0.815,0.048,-0.575,0.092,-0.051,-0.054
-0.818,0.015,-0.566,0.017,-0.01,-0.024
-0.821,0.004,-0.56,-0.138,0.091,-0.001
-0.811,0.025,-0.592,-0.105,0.086,0.008
-0.804,0.029,-0.588,-0.037,0.034,0.002
-0.807,0.034,-0.585,-0.042,0.042,0.008
-0.806,0.042,-0.589,-0.04,0.049,0.007
-0.8,0.047,-0.592,-0.011,0.018,0.0
-0.805,0.033,-0.589,-0.015,0.022,-0.034
-0.802,0.046,-0.589,-0.035,0.029,-0.049
-0.803,0.039,-0.59,-0.019,0.021,-0.019
-0.804,0.034,-0.59,-0.033,0.015,-0.017
-0.807,0.029,-0.607,0.047,-0.022,-0.023
-0.801,0.039,-0.582,0.115,-0.105,-0.056
-0.809,0.03,-0.576,0.038,-0.043,-0.03
-0.821,0.007,-0.563,-0.112,0.069,-0.018
-0.807,0.025,-0.588,-0.089,0.059,-0.013
-0.807,0.032,-0.589,-0.035,0.035,-0.011
-0.807,0.022,-0.574,0.042,-0.009,-0.004
-0.819,0.028,-0.577,0.015,-0.001,-0.018
-0.815,0.026,-0.576,0.01,0.001,-0.046
-0.804,0.019,-0.581,-0.078,0.06,-0.003
-0.8,0.028,-0.597,-0.011,0.013,-0.005
-0.813,0.033,-0.586,-0.021,0.026,-0.005
-0.807,0.02,-0.579,-0.015,0.047,0.005
-0.817,0.009,-0.566,-0.191,0.201,0.073
-0.789,0.072,-0.613,-0.04,0.07,0.015
-0.779,0.054,-0.607,-0.02,0.061,0.01
-0.783,0.054,-0.617,-0.047,0.074,0.042
-0.785,0.072,-0.611,-0.059,0.104,0.028
-0.778,0.069,-0.622,-0.078,0.129,0.035
-0.766,0.08,-0.634,-0.075,0.144,0.065
-0.753,0.089,-0.645,-0.037,0.084,0.019
-0.755,0.082,-0.638,-0.057,0.093,0.026
-0.75,0.103,-0.654,-0.065,0.125,0.052
-0.738,0.106,-0.663,-0.049,0.111,0.057
-0.73,0.121,-0.67,-0.06,0.114,0.066
-0.727,0.12,-0.673,-0.081,0.114,0.079
-0.718,0.15,-0.676,-0.132,0.136,0.053
-0.708,0.162,-0.684,-0.174,0.152,-0.003
-0.696,0.164,-0.697,-0.146,0.114,0.008
-0.691,0.169,-0.697,-0.126,0.111,0.046
-0.675,0.187,-0.719,-0.1,0.094,0.105
-0.675,0.192,-0.711,-0.055,-0.001,0.082
-0.666,0.22,-0.699,-0.04,0.034,0.06
-0.67,0.224,-0.703,0.055,0.004,0.036
-0.669,0.234,-0.701,0.076,-0.003,0.035
-0.67,0.225,-0.706,0.085,-0.002,0.044
-0.666,0.226,-0.708,0.08,-0.005,0.058
-0.664,0.202,-0.715,0.084,-0.018,0.073
-0.665,0.212,-0.711,0.069,-0.005,0.073
-0.665,0.208,-0.714,0.033,-0.035,0.087
-0.681,0.212,-0.709,-0.018,-0.031,0.154
-0.663,0.233,-0.699,-0.079,0.035,0.204
-0.667,0.25,-0.703,-0.076,-0.026,0.102
-0.669,0.257,-0.683,-0.077,-0.044,-0.015
-0.667,0.275,-0.686,0.057,-0.003,-0.137
-0.67,0.247,-0.691,-0.028,0.017,-0.016
-0.686,0.248,-0.675,-0.236,0.08,0.088
-0.672,0.297,-0.687,-0.099,0.087,0.199
-0.646,0.33,-0.699,0.139,0.058,0.139
-0.648,0.316,-0.697,0.23,0.043,0.042
-0.61,0.271,-0.738,0.191,0.051,0.005
-0.613,0.277,-0.747,0.027,-0.072,-0.028
-0.631,0.258,-0.725,-0.035,-0.124,-0.074
-0.661,0.26,-0.697,-0.091,-0.14,-0.081
-0.69,0.263,-0.673,-0.078,-0.09,-0.07
-0.691,0.259,-0.668,-0.035,-0.024,-0.032
-0.684,0.266,-0.672,-0.006,0.03,-0.028
-0.681,0.256,-0.688,-0.015,0.034,-0.04
-0.674,0.262,-0.691,-0.015,-0.001,-0.025
-0.671,0.27,-0.689,-0.021,0.005,-0.023
-0.675,0.251,-0.681,-0.027,0.019,-0.027
-0.692,0.251,-0.672,-0.021,0.049,0.005
-0.684,0.26,-0.681,-0.007,0.07,0.001
-0.666,0.267,-0.694,-0.003,0.063,-0.008
-0.659,0.269,-0.7,-0.002,0.047,-0.009
-0.664,0.261,-0.695,-0.021,0.037,-0.016
-0.668,0.261,-0.696,-0.019,0.022,-0.007
-0.663,0.264,-0.699,-0.013,0.016,-0.018
-0.662,0.261,-0.698,-0.011,0.018,-0.01
-0.66,0.265,-0.702,-0.01,0.014,-0.006
-0.66,0.264,-0.699,-0.017,0.011,-0.014
-0.664,0.265,-0.697,-0.015,0.015,-0.011
-0.662,0.267,-0.699,-0.012,0.02,-0.01
-0.659,0.266,-0.703,-0.009,0.029,-0.01
-0.657,0.263,-0.702,-0.02,0.014,-0.015
-0.661,0.267,-0.699,-0.016,0.013,-0.018
-0.66,0.265,-0.699,-0.014,0.016,-0.017
-0.659,0.266,-0.701,-0.015,0.017,-0.013
-0.659,0.266,-0.702,-0.012,0.017,-0.019
-0.657,0.267,-0.703,-0.016,0.015,-0.018
-0.659,0.266,-0.7,-0.017,0.016,-0.019
-0.659,0.267,-0.701,-0.013,0.017,-0.019
-0.659,0.262,-0.7,-0.013,0.014,-0.017
-0.656,0.263,-0.706,-0.015,0.015,-0.018
-0.658,0.265,-0.7,-0.019,0.007,-0.014
-0.66,0.266,-0.699,-0.014,0.012,-0.013
-0.659,0.267,-0.703,-0.011,0.018,-0.015
-0.655,0.268,-0.703,-0.014,0.016,-0.018
-0.657,0.267,-0.702,-0.015,0.012,-0.019
-0.658,0.265,-0.703,-0.016,0.011,-0.018
-0.659,0.265,-0.701,-0.017,0.012,-0.015
-0.658,0.267,-0.7,-0.017,0.013,-0.015
-0.656,0.269,-0.702,-0.016,0.015,-0.016
-0.661,0.271,-0.699,-0.012,0.021,-0.015
-0.655,0.265,-0.704,-0.019,0.014,-0.019
-0.658,0.268,-0.703,-0.016,0.015,-0.017
-0.657,0.268,-0.702,-0.014,0.014,-0.012
-0.655,0.267,-0.701,-0.016,0.014,-0.013
-0.656,0.269,-0.702,-0.015,0.014,-0.017
-0.657,0.268,-0.701,-0.016,0.014,-0.019
-0.658,0.269,-0.703,-0.015,0.015,-0.019
-0.656,0.267,-0.702,-0.013,0.015,-0.018
-0.656,0.267,-0.705,-0.015,0.013,-0.018
-0.656,0.267,-0.702,-0.016,0.015,-0.018
-0.655,0.268,-0.707,-0.012,0.023,-0.019
-0.654,0.269,-0.703,-0.017,0.017,-0.02
-0.656,0.268,-0.701,-0.014,0.016,-0.02
-0.655,0.267,-0.703,-0.006,0.019,-0.015
-0.653,0.268,-0.705,-0.008,0.022,-0.018
-0.654,0.267,-0.706,-0.008,0.021,-0.021
-0.653,0.266,-0.708,-0.009,0.021,-0.019
-0.653,0.266,-0.708,-0.01,0.019,-0.019
-0.653,0.264,-0.708,-0.013,0.018,-0.02
-0.652,0.265,-0.71,-0.013,0.017,-0.019
-0.653,0.265,-0.708,-0.015,0.019,-0.017
-0.65,0.264,-0.71,-0.018,0.011,-0.021
-0.651,0.263,-0.71,-0.014,0.013,-0.018
-0.653,0.265,-0.707,-0.012,0.016,-0.015
-0.65,0.266,-0.708,-0.014,0.015,-0.015
-0.65,0.264,-0.71,-0.014,0.014,-0.02
-0.651,0.263,-0.71,-0.015,0.015,-0.016
-0.651,0.264,-0.71,-0.014,0.015,-0.017
-0.652,0.265,-0.709,-0.014,0.014,-0.017
-0.65,0.266,-0.71,-0.013,0.015,-0.016
-0.651,0.266,-0.711,-0.011,0.019,-0.016
-0.647,0.264,-0.71,-0.018,0.013,-0.019
-0.651,0.264,-0.709,-0.015,0.013,-0.017
-0.651,0.268,-0.708,-0.024,0.017,-0.011
-0.649,0.267,-0.709,-0.015,0.022,-0.018
-0.648,0.266,-0.712,-0.013,0.019,-0.023
-0.649,0.262,-0.711,-0.013,0.018,-0.021
-0.649,0.263,-0.711,-0.014,0.016,-0.018
-0.646,0.267,-0.712,-0.014,0.017,-0.016
-0.648,0.265,-0.712,-0.015,0.016,-0.017
-0.649,0.265,-0.712,-0.014,0.015,-0.019
-0.647,0.266,-0.713,-0.015,0.021,-0.018
-0.645,0.265,-0.711,-0.019,0.011,-0.022
-0.647,0.265,-0.711,-0.015,0.012,-0.017
-0.648,0.265,-0.71,-0.012,0.014,-0.017
-0.646,0.267,-0.711,-0.014,0.015,-0.016
-0.647,0.266,-0.714,-0.013,0.013,-0.019
-0.647,0.264,-0.712,-0.016,0.013,-0.017
-0.648,0.263,-0.711,-0.014,0.012,-0.017
-0.647,0.265,-0.711,-0.014,0.011,-0.016
-0.648,0.267,-0.711,-0.016,0.011,-0.017
-0.649,0.267,-0.71,-0.012,0.016,-0.017
-0.645,0.263,-0.714,-0.016,0.01,-0.02
-0.649,0.264,-0.711,-0.011,0.013,-0.018
-0.648,0.264,-0.711,-0.013,0.013,-0.013
-0.648,0.265,-0.712,-0.012,0.015,-0.014
-0.647,0.266,-0.712,-0.012,0.016,-0.018
-0.648,0.265,-0.711,-0.011,0.016,-0.019
-0.649,0.265,-0.714,-0.013,0.016,-0.019
-0.646,0.265,-0.714,-0.013,0.016,-0.017
-0.647,0.264,-0.713,-0.014,0.013,-0.016
-0.648,0.262,-0.71,-0.013,0.015,-0.018
-0.645,0.264,-0.715,-0.014,0.015,-0.019
-0.647,0.263,-0.714,-0.015,0.012,-0.018
-0.647,0.263,-0.711,-0.014,0.013,-0.015
-0.646,0.265,-0.713,-0.01,0.014,-0.016
-0.645,0.266,-0.712,-0.014,0.014,-0.018
-0.646,0.263,-0.714,-0.014,0.014,-0.018
-0.646,0.264,-0.712,-0.014,0.014,-0.018
-0.646,0.264,-0.713,-0.013,0.014,-0.017
-0.645,0.266,-0.714,-0.014,0.013,-0.017
-0.647,0.266,-0.714,-0.013,0.017,-0.015
-0.642,0.261,-0.717,-0.015,0.011,-0.019
-0.647,0.266,-0.715,-0.014,0.013,-0.017
-0.647,0.266,-0.712,-0.015,0.013,-0.014
-0.645,0.265,-0.715,-0.014,0.013,-0.014
-0.646,0.266,-0.716,-0.011,0.011,-0.018
-0.647,0.263,-0.711,-0.011,0.01,-0.018
-0.645,0.263,-0.716,-0.011,0.011,-0.015
-0.645,0.264,-0.714,-0.014,0.009,-0.014
-0.647,0.267,-0.711,-0.014,0.017,-0.014
-0.643,0.262,-0.714,-0.02,0.015,-0.019
-0.647,0.266,-0.715,-0.018,0.02,-0.021
-0.646,0.264,-0.714,-0.017,0.021,-0.013
-0.645,0.268,-0.714,-0.035,0.022,-0.011
-0.642,0.271,-0.715,-0.025,0.021,-0.018
-0.643,0.268,-0.713,-0.016,0.021,-0.023
-0.644,0.266,-0.718,-0.013,0.017,-0.023
-0.643,0.263,-0.716,-0.01,0.014,-0.019
-0.641,0.266,-0.717,-0.012,0.013,-0.016
-0.643,0.267,-0.715,-0.018,0.008,-0.015
-0.644,0.269,-0.714,-0.016,0.012,-0.013
-0.642,0.271,-0.716,-0.014,0.017,-0.019
-0.64,0.273,-0.716,-0.02,0.02,-0.025
-0.643,0.269,-0.714,-0.01,0.019,-0.034
-0.645,0.26,-0.714,-0.009,0.026,-0.034
-0.642,0.261,-0.719,-0.011,0.026,-0.027
-0.641,0.265,-0.72,-0.022,0.012,-0.029
-0.639,0.273,-0.724,-0.005,-0.012,-0.03
-0.638,0.265,-0.718,-0.012,-0.033,-0.047
-0.65,0.262,-0.717,-0.03,-0.052,-0.059
-0.656,0.256,-0.711,-0.05,-0.094,-0.062
-0.663,0.26,-0.699,-0.066,-0.128,-0.076
-0.672,0.281,-0.689,-0.088,-0.102,-0.128
-0.681,0.271,-0.681,-0.11,-0.114,-0.196
-0.701,0.261,-0.658,-0.1,-0.108,-0.221
-0.719,0.227,-0.647,-0.064,-0.041,-0.22
-0.73,0.207,-0.64,-0.143,0.035,-0.221
-0.731,0.21,-0.652,-0.137,0.059,-0.161
-0.728,0.222,-0.637,-0.055,0.076,-0.084
-0.727,0.209,-0.652,0.064,0.093,-0.062
-0.713,0.193,-0.669,0.049,0.115,-0.065
-0.703,0.197,-0.678,0.027,0.127,-0.078
-0.697,0.196,-0.687,0.061,0.116,-0.092
-0.684,0.189,-0.692,0.027,0.105,-0.099
-0.679,0.181,-0.706,0.008,0.152,-0.105
-0.669,0.168,-0.721,-0.042,0.106,-0.117
-0.671,0.157,-0.721,0.023,0.063,-0.092
-0.671,0.139,-0.73,0.099,0.015,-0.076
-0.678,0.121,-0.722,0.216,-0.066,-0.108
-0.694,0.088,-0.714,0.169,-0.066,-0.128
-0.701,0.066,-0.701,0.033,0.004,-0.088
-0.693,0.078,-0.711,-0.019,0.038,-0.006
-0.695,0.078,-0.714,-0.094,0.089,-0.023
-0.665,0.107,-0.738,-0.077,0.085,-0.027
-0.671,0.094,-0.726,-0.026,0.003,-0.042
-0.672,0.099,-0.735,0.025,-0.024,-0.065
-0.685,0.087,-0.715,0.033,-0.037,-0.054
-0.691,0.078,-0.718,0.02,-0.029,-0.061
-0.691,0.066,-0.708,0.018,-0.015,-0.043
-0.693,0.071,-0.711,-0.018,0.071,-0.033
-0.697,0.078,-0.718,-0.015,0.047,-0.05
-0.689,0.069,-0.72,-0.037,0.048,-0.039
-0.683,0.07,-0.727,-0.043,0.066,-0.03
-0.675,0.07,-0.73,-0.017,0.017,-0.026
-0.677,0.065,-0.73,-0.021,0.009,-0.016
-0.679,0.074,-0.729,-0.007,0.006,-0.036
-0.679,0.072,-0.724,-0.005,0.01,-0.031
-0.681,0.066,-0.724,0.004,0.025,-0.015
-0.679,0.062,-0.726,-0.014,0.041,-0.014
-0.678,0.063,-0.731,-0.024,0.032,-0.005
-0.675,0.071,-0.733,-0.022,0.028,0.009
-0.672,0.073,-0.73,-0.014,0.012,0.0
-0.671,0.074,-0.732,-0.013,0.015,-0.006
-0.673,0.075,-0.733,-0.015,0.025,-0.017
-0.671,0.076,-0.734,-0.014,0.019,-0.017
-0.671,0.073,-0.733,-0.009,0.013,-0.019
-0.674,0.069,-0.732,-0.014,0.013,-0.017
-0.673,0.073,-0.735,-0.011,0.008,-0.016
-0.675,0.071,-0.734,-0.009,0.015,-0.011
-0.67,0.074,-0.733,-0.01,0.006,-0.015
-0.673,0.072,-0.732,-0.01,0.01,-0.014
-0.675,0.071,-0.73,-0.011,0.015,-0.014
-0.673,0.073,-0.731,-0.014,0.015,-0.01
-0.67,0.072,-0.734,-0.011,0.013,-0.013
-0.671,0.074,-0.734,-0.012,0.014,-0.013
-0.672,0.074,-0.734,-0.013,0.013,-0.016
-0.672,0.072,-0.731,-0.015,0.014,-0.017
-0.671,0.071,-0.733,-0.014,0.013,-0.016
-0.673,0.072,-0.733,-0.015,0.019,-0.012
-0.67,0.072,-0.733,-0.01,0.008,-0.016
-0.673,0.073,-0.734,-0.009,0.012,-0.015
-0.674,0.072,-0.732,-0.015,0.016,-0.017
-0.67,0.072,-0.733,-0.014,0.012,-0.017
-0.673,0.072,-0.732,-0.013,0.011,-0.017
-0.672,0.071,-0.732,-0.017,0.013,-0.017
-0.673,0.073,-0.734,-0.011,0.01,-0.016
-0.672,0.072,-0.734,-0.014,0.013,-0.014
-0.673,0.073,-0.734,-0.014,0.013,-0.016
-0.673,0.072,-0.731,-0.007,0.007,-0.018
-0.668,0.073,-0.735,-0.01,0.009,-0.018
-0.673,0.071,-0.733,-0.009,0.009,-0.016
-0.675,0.071,-0.73,-0.01,0.009,-0.019
-0.673,0.071,-0.732,-0.013,0.011,-0.017
-0.673,0.071,-0.731,-0.011,0.008,-0.015
-0.673,0.07,-0.73,-0.013,0.011,-0.015
-0.673,0.071,-0.731,-0.014,0.014,-0.013
-0.673,0.071,-0.731,-0.013,0.014,-0.014
-0.673,0.073,-0.731,-0.016,0.017,-0.016
-0.673,0.072,-0.729,-0.013,0.017,-0.018
-0.67,0.073,-0.736,-0.013,0.013,-0.019
-0.674,0.071,-0.731,-0.011,0.012,-0.015
-0.673,0.07,-0.732,-0.014,0.013,-0.019
-0.673,0.072,-0.733,-0.015,0.014,-0.017
-0.672,0.071,-0.733,-0.012,0.013,-0.015
-0.674,0.07,-0.732,-0.013,0.013,-0.017
-0.672,0.072,-0.733,-0.014,0.013,-0.017
-0.673,0.07,-0.731,-0.015,0.014,-0.017
-0.672,0.071,-0.734,-0.013,0.011,-0.018
-0.674,0.071,-0.732,-0.015,0.019,-0.013
-0.669,0.073,-0.732,-0.011,0.008,-0.017
-0.672,0.072,-0.735,-0.011,0.01,-0.019
-0.675,0.07,-0.733,-0.015,0.013,-0.025
-0.673,0.071,-0.73,-0.012,0.012,-0.022
-0.672,0.07,-0.734,-0.011,0.011,-0.023
-0.669,0.072,-0.734,-0.005,0.002,-0.025
-0.674,0.069,-0.73,-0.002,-0.007,-0.028
-0.674,0.067,-0.728,-0.003,-0.008,-0.031
-0.679,0.06,-0.729,-0.003,-0.011,-0.04
-0.682,0.058,-0.728,-0.006,0.002,-0.034
-0.681,0.056,-0.724,-0.004,-0.009,-0.034
-0.682,0.054,-0.725,-0.005,-0.001,-0.025
-0.686,0.053,-0.723,-0.011,0.01,-0.022
-0.683,0.054,-0.724,-0.015,0.013,-0.015
-0.682,0.054,-0.725,-0.014,0.02,-0.01
-0.68,0.056,-0.722,-0.021,0.029,-0.008
-0.68,0.058,-0.726,-0.017,0.026,-0.003
-0.679,0.061,-0.722,-0.014,0.027,-0.007
-0.677,0.061,-0.732,-0.019,0.025,-0.01
-0.678,0.061,-0.728,-0.014,0.015,-0.009
-0.679,0.061,-0.727,-0.014,0.015,-0.012
-0.678,0.061,-0.728,-0.016,0.017,-0.015
-0.677,0.061,-0.73,-0.014,0.015,-0.013
-0.676,0.06,-0.73,-0.013,0.014,-0.013
-0.676,0.062,-0.73,-0.014,0.016,-0.014
-0.676,0.063,-0.73,-0.014,0.016,-0.013
-0.676,0.061,-0.727,-0.013,0.016,-0.015
-0.673,0.064,-0.734,-0.01,0.014,-0.016
-0.675,0.063,-0.729,-0.01,0.012,-0.015
-0.677,0.062,-0.728,-0.01,0.012,-0.017
-0.676,0.061,-0.731,-0.015,0.014,-0.017
-0.676,0.062,-0.73,-0.012,0.016,-0.016
-0.674,0.062,-0.731,-0.013,0.014,-0.014
-0.676,0.063,-0.731,-0.013,0.012,-0.013
-0.675,0.063,-0.73,-0.015,0.015,-0.015
-0.674,0.063,-0.731,-0.017,0.015,-0.016
-0.674,0.062,-0.733,-0.015,0.013,-0.018
-0.675,0.064,-0.733,-0.017,0.019,-0.015
-0.674,0.063,-0.73,-0.011,0.007,-0.016
-0.674,0.063,-0.733,-0.013,0.01,-0.018
-0.677,0.062,-0.731,-0.014,0.015,-0.018
-0.675,0.063,-0.732,-0.013,0.009,-0.017
-0.674,0.062,-0.732,-0.011,0.008,-0.017
-0.675,0.062,-0.73,-0.012,0.008,-0.017
-0.676,0.061,-0.729,-0.013,0.011,-0.017
-0.676,0.061,-0.73,-0.014,0.014,-0.016
-0.674,0.063,-0.732,-0.015,0.017,-0.015
-0.677,0.062,-0.728,-0.013,0.016,-0.016
-0.674,0.063,-0.731,0.002,0.005,-0.023
-0.676,0.053,-0.727,0.008,0.01,-0.017
-0.681,0.054,-0.729,0.03,-0.02,-0.024
-0.676,0.041,-0.746,0.055,-0.026,-0.005
-0.681,0.032,-0.736,0.042,-0.067,0.059
-0.682,0.05,-0.722,0.068,-0.065,0.084
-0.688,0.049,-0.718,0.051,-0.092,0.075
-0.705,0.045,-0.705,0.001,-0.086,0.106
-0.704,0.069,-0.703,-0.056,-0.039,0.106
-0.549,0.324,-0.77,-0.128,0.06,-0.049
-0.562,0.328,-0.77,-0.122,0.086,-0.093
-0.554,0.306,-0.772,-0.006,0.034,-0.027
-0.559,0.318,-0.777,0.105,-0.102,-0.021
-0.573,0.29,-0.757,0.071,-0.094,-0.088
-0.578,0.271,-0.748,-0.069,0.008,-0.03
-0.57,0.289,-0.767,-0.015,-0.058,0.039
-0.567,0.301,-0.763,0.037,-0.005,0.038
-0.571,0.305,-0.768,0.067,-0.01,0.024
-0.572,0.309,-0.761,0.086,-0.015,0.013
-0.573,0.303,-0.763,0.048,0.0,0.019
-0.575,0.299,-0.763,0.017,0.013,0.009
-0.572,0.292,-0.766,-0.011,0.025,-0.007
-0.572,0.291,-0.769,-0.023,0.03,-0.015
-0.562,0.293,-0.772,-0.034,0.021,-0.015
-0.569,0.296,-0.767,-0.039,0.013,-0.021
-0.571,0.296,-0.765,-0.029,0.012,-0.02
-0.573,0.295,-0.764,-0.017,0.003,-0.021
-0.572,0.297,-0.766,-0.007,0.008,-0.012
-0.57,0.296,-0.765,-0.005,0.01,-0.011
-0.568,0.297,-0.768,-0.015,0.011,-0.019
-0.571,0.301,-0.764,-0.012,0.013,-0.014
-0.572,0.296,-0.761,-0.015,0.013,-0.02
-0.569,0.297,-0.769,-0.025,0.019,-0.023
-0.568,0.299,-0.766,-0.029,0.018,-0.023
-0.569,0.298,-0.764,-0.02,0.017,-0.019
-0.571,0.297,-0.764,-0.012,0.01,-0.018
-0.571,0.3,-0.764,-0.005,0.009,-0.016
-0.57,0.299,-0.767,-0.008,0.015,-0.013
-0.57,0.298,-0.767,-0.015,0.017,-0.019
-0.567,0.298,-0.767,-0.013,0.013,-0.016
-0.569,0.301,-0.767,-0.015,0.015,-0.019
-0.568,0.3,-0.769,-0.02,0.017,-0.017
-0.568,0.302,-0.768,-0.021,0.024,-0.014
-0.567,0.301,-0.77,-0.014,0.013,-0.02
-0.568,0.299,-0.769,-0.017,0.013,-0.017
-0.567,0.302,-0.767,-0.014,0.014,-0.019
-0.568,0.301,-0.765,-0.014,0.008,-0.015
-0.569,0.3,-0.765,-0.01,0.011,-0.019
-0.567,0.3,-0.767,-0.016,0.012,-0.02
-0.569,0.301,-0.765,-0.012,0.01,-0.02
-0.569,0.297,-0.767,-0.023,0.012,-0.014
-0.569,0.3,-0.764,-0.028,0.026,-0.024
-0.569,0.304,-0.766,-0.018,0.021,-0.024
-0.568,0.304,-0.766,-0.011,0.015,-0.009
-0.565,0.299,-0.767,-0.023,0.009,-0.021
-0.567,0.302,-0.768,-0.023,0.011,-0.026
-0.567,0.305,-0.764,-0.014,0.011,-0.018
-0.569,0.303,-0.764,-0.016,0.006,-0.012
-0.568,0.302,-0.765,-0.014,0.013,-0.02
-0.567,0.301,-0.767,-0.01,0.011,-0.016
-0.568,0.302,-0.765,-0.007,0.008,-0.015
-0.57,0.302,-0.765,-0.014,0.015,-0.017
-0.568,0.303,-0.764,-0.018,0.015,-0.021
-0.569,0.299,-0.762,-0.011,0.016,-0.016
