accl_x,ag_x_max,ag_x_mean,RMS_ag_x,ag_x_min,FFT_g_x,FFT_ag_y,FFT_g_z,E_ag_x,E_ag_z,th_x,SVM_a,FFT_ag_x,IQR_g_z,accl_z,th_z,FFT_g_y,accl_y,th_y,RMS_ag_y,ag_y_mean,ag_y_max,ag_y_min,CM_a,SMA_a,STD_g_y,VAR_g_y,ag_z_min,RMS_ag_z,g_x_max,ag_z_max,ag_z_mean,CM_g,MAD_g_y,VAR_g_x,VAR_ag_y,IQR_g_x,IQR_ag_x,IQR_g_y,g_z_max,MAD_g_z,VAR_ag_x,MAD_ag_y,g_y_max,g_z_mean,STD_ag_y,g_x_min,STD_g_z,STD_g_x,IQR_ag_y,VAR_g_z,g_x_mean,MAD_g_x,MAD_ag_x,E_ag_y,E_g_x,STD_ag_x,RMS_g_x,SVM_g,RMS_g_z,g_z_min,g_y_min,E_g_z,FFT_ag_z,RMS_g_y,SMA_g,IQR_ag_z,g_y_mean,STD_ag_z,MAD_ag_z,E_g_y,jerk_z,VAR_ag_z,jerk_x,jerk_y
0.0,-0.463,-0.464,0.464,-0.467,-0.02,-0.001,-0.004,2.157,7.085,2.058,0.991,-0.002,0.004,0.0,2.585,0.004,0.0,1.324,0.242,0.242,0.243,0.24,0.456,1.548,0.005,0.0,-0.844,0.842,-0.006,-0.84,-0.842,0.014,0.003,0.0,0.0,0.004,0.003,0.003,-0.013,0.002,0.0,0.001,0.029,-0.017,0.001,-0.023,0.003,0.005,0.002,0.0,-0.012,0.004,0.001,0.585,0.002,0.001,0.013,0.025,0.018,-0.021,0.01,0.003,-0.002,0.016,0.045,0.001,0.016,0.001,0.001,0.003,-0.0,0.0,0.0,0.0
-0.0,-0.46,-0.462,0.462,-0.464,-0.007,0.003,-0.001,2.137,7.1,2.056,0.992,-0.003,0.002,0.0,2.587,-0.0,0.0,1.324,0.242,0.242,0.245,0.239,0.455,1.546,0.003,0.0,-0.845,0.843,-0.005,-0.838,-0.843,0.015,0.002,0.0,0.0,0.005,0.001,0.002,-0.017,0.001,0.0,0.001,0.02,-0.02,0.002,-0.016,0.002,0.003,0.002,0.0,-0.012,0.003,0.001,0.583,0.002,0.001,0.013,0.026,0.02,-0.023,0.008,0.004,0.001,0.014,0.045,0.002,0.014,0.002,0.002,0.002,-0.0,0.0,0.0,-0.0
-0.0,-0.459,-0.461,0.461,-0.464,0.004,-0.001,-0.003,2.125,7.101,2.054,0.992,0.001,0.001,0.0,2.587,0.007,0.0,1.322,0.244,0.244,0.245,0.242,0.456,1.548,0.003,0.0,-0.845,0.843,-0.009,-0.839,-0.843,0.014,0.002,0.0,0.0,0.003,0.001,0.003,-0.015,0.001,0.0,0.001,0.021,-0.017,0.001,-0.014,0.001,0.002,0.002,0.0,-0.012,0.002,0.001,0.596,0.001,0.001,0.012,0.025,0.017,-0.018,0.008,0.003,-0.002,0.014,0.042,0.002,0.013,0.002,0.001,0.002,-0.0,0.0,0.0,-0.0
0.0,-0.459,-0.462,0.462,-0.463,-0.002,0.003,0.001,2.134,7.088,2.056,0.991,-0.0,0.002,-0.0,2.585,0.001,-0.0,1.322,0.245,0.245,0.248,0.243,0.456,1.549,0.005,0.0,-0.847,0.842,-0.009,-0.84,-0.842,0.014,0.003,0.0,0.0,0.002,0.001,0.002,-0.013,0.001,0.0,0.001,0.026,-0.018,0.001,-0.014,0.002,0.001,0.001,0.0,-0.011,0.001,0.001,0.599,0.001,0.001,0.011,0.026,0.019,-0.021,0.009,0.003,0.002,0.014,0.043,0.001,0.013,0.002,0.001,0.002,0.0,0.0,-0.0,0.0
0.0,-0.459,-0.461,0.461,-0.463,-0.008,0.003,-0.001,2.127,7.1,2.056,0.991,-0.003,0.003,-0.0,2.587,0.001,0.0,1.322,0.244,0.244,0.246,0.243,0.456,1.548,0.004,0.0,-0.846,0.843,-0.007,-0.841,-0.843,0.014,0.002,0.0,0.0,0.003,0.003,0.002,-0.016,0.002,0.0,0.001,0.023,-0.02,0.001,-0.014,0.002,0.002,0.001,0.0,-0.011,0.002,0.001,0.594,0.001,0.002,0.011,0.026,0.02,-0.022,0.01,0.004,0.002,0.014,0.044,0.001,0.013,0.001,0.001,0.002,-0.0,0.0,-0.0,-0.0
0.0,-0.458,-0.46,0.46,-0.463,-0.008,0.001,0.002,2.117,7.11,2.053,0.991,0.001,0.003,0.0,2.588,-0.005,-0.0,1.322,0.244,0.244,0.247,0.242,0.456,1.548,0.004,0.0,-0.847,0.843,-0.008,-0.841,-0.843,0.014,0.003,0.0,0.0,0.002,0.003,0.003,-0.015,0.002,0.0,0.001,0.026,-0.02,0.001,-0.016,0.002,0.002,0.002,0.0,-0.012,0.002,0.002,0.597,0.002,0.002,0.012,0.026,0.02,-0.023,0.009,0.004,0.001,0.014,0.045,0.002,0.014,0.002,0.001,0.002,0.0,0.0,0.0,0.0
0.0,-0.457,-0.459,0.459,-0.461,0.0,-0.002,0.0,2.107,7.125,2.052,0.991,-0.001,0.004,0.0,2.59,-0.014,-0.0,1.321,0.245,0.245,0.246,0.243,0.456,1.548,0.004,0.0,-0.846,0.844,-0.007,-0.842,-0.844,0.015,0.003,0.0,0.0,0.003,0.002,0.005,-0.015,0.002,0.0,0.001,0.023,-0.019,0.001,-0.017,0.002,0.003,0.002,0.0,-0.012,0.002,0.001,0.599,0.001,0.001,0.012,0.027,0.019,-0.022,0.01,0.004,0.003,0.014,0.044,0.002,0.014,0.001,0.001,0.002,-0.0,0.0,-0.0,0.0
0.0,-0.455,-0.458,0.458,-0.46,-0.0,0.001,-0.007,2.097,7.135,2.052,0.992,-0.001,0.001,0.0,2.59,-0.015,-0.0,1.321,0.245,0.245,0.248,0.243,0.456,1.548,0.003,0.0,-0.848,0.845,-0.006,-0.842,-0.845,0.014,0.002,0.0,0.0,0.004,0.002,0.002,-0.015,0.001,0.0,0.001,0.021,-0.019,0.002,-0.015,0.002,0.003,0.003,0.0,-0.011,0.002,0.001,0.601,0.001,0.001,0.011,0.026,0.019,-0.022,0.01,0.004,0.004,0.013,0.043,0.001,0.013,0.002,0.001,0.002,0.0,0.0,-0.0,0.0
0.0,-0.455,-0.457,0.457,-0.459,-0.008,-0.007,-0.006,2.091,7.12,2.05,0.991,-0.001,0.001,0.0,2.59,-0.016,0.0,1.32,0.246,0.246,0.248,0.244,0.456,1.547,0.003,0.0,-0.845,0.844,-0.009,-0.84,-0.844,0.014,0.002,0.0,0.0,0.002,0.002,0.003,-0.014,0.001,0.0,0.001,0.021,-0.018,0.001,-0.014,0.002,0.002,0.002,0.0,-0.012,0.001,0.001,0.604,0.001,0.001,0.012,0.026,0.018,-0.02,0.009,0.003,-0.001,0.013,0.043,0.001,0.013,0.002,0.001,0.002,0.0,0.0,-0.0,0.0
0.0,-0.455,-0.457,0.457,-0.458,0.001,-0.001,-0.001,2.086,7.142,2.05,0.992,0.001,0.002,0.0,2.591,-0.014,0.0,1.32,0.247,0.246,0.249,0.245,0.456,1.548,0.005,0.0,-0.849,0.845,-0.01,-0.843,-0.845,0.014,0.003,0.0,0.0,0.001,0.001,0.003,-0.015,0.001,0.0,0.001,0.029,-0.018,0.001,-0.013,0.001,0.001,0.001,0.0,-0.011,0.001,0.001,0.608,0.001,0.001,0.011,0.025,0.019,-0.02,0.009,0.003,0.003,0.015,0.044,0.001,0.014,0.002,0.001,0.002,0.0,0.0,0.0,0.0
0.0,-0.454,-0.457,0.457,-0.458,-0.001,0.001,-0.003,2.085,7.137,2.05,0.992,0.001,0.001,0.0,2.591,-0.011,-0.0,1.32,0.246,0.246,0.247,0.245,0.456,1.547,0.006,0.0,-0.848,0.845,-0.009,-0.843,-0.845,0.013,0.004,0.0,0.0,0.001,0.001,0.001,-0.017,0.001,0.0,0.001,0.03,-0.019,0.001,-0.013,0.001,0.001,0.001,0.0,-0.011,0.001,0.001,0.606,0.001,0.001,0.011,0.025,0.019,-0.022,0.009,0.004,0.002,0.015,0.043,0.001,0.014,0.001,0.001,0.002,-0.0,0.0,0.0,-0.0
-0.0,-0.452,-0.456,0.456,-0.459,-0.005,-0.0,-0.003,2.078,7.145,2.048,0.992,-0.002,0.001,0.0,2.592,0.003,0.0,1.32,0.246,0.246,0.248,0.245,0.456,1.547,0.002,0.0,-0.847,0.845,-0.007,-0.841,-0.845,0.014,0.002,0.0,0.0,0.003,0.002,0.003,-0.017,0.001,0.0,0.001,0.017,-0.018,0.001,-0.013,0.001,0.002,0.001,0.0,-0.011,0.002,0.001,0.607,0.001,0.002,0.011,0.026,0.019,-0.02,0.01,0.003,-0.002,0.014,0.044,0.001,0.014,0.002,0.001,0.002,-0.0,0.0,0.0,0.0
-0.0,-0.454,-0.456,0.456,-0.458,-0.002,0.002,-0.005,2.079,7.142,2.049,0.991,0.002,0.0,-0.0,2.591,-0.0,-0.0,1.319,0.247,0.247,0.249,0.246,0.457,1.548,0.005,0.0,-0.848,0.845,-0.01,-0.843,-0.845,0.013,0.003,0.0,0.0,0.001,0.001,0.002,-0.018,0.001,0.0,0.001,0.025,-0.019,0.001,-0.014,0.001,0.001,0.001,0.0,-0.011,0.001,0.001,0.61,0.001,0.001,0.011,0.024,0.019,-0.021,0.007,0.004,-0.0,0.012,0.042,0.002,0.011,0.001,0.001,0.001,0.0,0.0,-0.0,-0.0
-0.0,-0.454,-0.455,0.455,-0.458,0.001,0.0,0.0,2.074,7.142,2.048,0.992,0.003,0.003,-0.0,2.592,0.008,0.0,1.319,0.247,0.247,0.249,0.245,0.456,1.548,0.003,0.0,-0.848,0.845,-0.007,-0.841,-0.845,0.014,0.002,0.0,0.0,0.003,0.001,0.002,-0.018,0.001,0.0,0.001,0.02,-0.019,0.001,-0.013,0.001,0.002,0.001,0.0,-0.01,0.002,0.001,0.611,0.001,0.001,0.011,0.026,0.019,-0.021,0.007,0.004,-0.001,0.014,0.043,0.003,0.014,0.002,0.002,0.002,-0.0,0.0,0.0,-0.0
-0.0,-0.453,-0.455,0.455,-0.456,0.001,-0.003,-0.001,2.068,7.144,2.048,0.99,0.001,0.001,0.0,2.592,0.001,-0.0,1.319,0.247,0.247,0.248,0.245,0.456,1.547,0.003,0.0,-0.85,0.845,-0.008,-0.842,-0.845,0.014,0.002,0.0,0.0,0.001,0.001,0.003,-0.018,0.001,0.0,0.001,0.019,-0.018,0.001,-0.012,0.001,0.001,0.001,0.0,-0.011,0.001,0.001,0.609,0.001,0.001,0.011,0.025,0.019,-0.02,0.009,0.003,-0.002,0.013,0.042,0.002,0.013,0.002,0.001,0.002,0.0,0.0,0.0,0.0
-0.0,-0.454,-0.455,0.456,-0.457,-0.002,-0.001,0.006,2.075,7.14,2.048,0.992,0.003,0.002,0.0,2.591,0.0,-0.0,1.318,0.248,0.248,0.249,0.246,0.457,1.548,0.003,0.0,-0.848,0.845,-0.006,-0.84,-0.845,0.013,0.002,0.0,0.0,0.004,0.001,0.002,-0.017,0.001,0.0,0.001,0.017,-0.019,0.001,-0.016,0.001,0.003,0.001,0.0,-0.011,0.002,0.001,0.613,0.001,0.001,0.011,0.025,0.019,-0.021,0.006,0.004,0.006,0.012,0.042,0.002,0.012,0.002,0.001,0.001,0.0,0.0,-0.0,0.0
-0.0,-0.452,-0.454,0.454,-0.456,0.002,0.0,-0.002,2.062,7.152,2.047,0.991,0.003,0.001,-0.0,2.593,0.009,-0.0,1.318,0.247,0.247,0.249,0.246,0.456,1.547,0.003,0.0,-0.847,0.846,-0.008,-0.844,-0.846,0.014,0.002,0.0,0.0,0.002,0.002,0.004,-0.017,0.001,0.0,0.001,0.017,-0.019,0.001,-0.015,0.001,0.002,0.001,0.0,-0.011,0.001,0.001,0.612,0.001,0.001,0.011,0.025,0.019,-0.021,0.008,0.004,-0.002,0.013,0.043,0.001,0.013,0.001,0.001,0.002,-0.0,0.0,0.0,0.0
0.0,-0.451,-0.454,0.454,-0.455,-0.004,0.004,0.002,2.057,7.145,2.046,0.991,-0.0,0.002,0.0,2.594,0.021,-0.0,1.319,0.247,0.247,0.25,0.245,0.456,1.546,0.004,0.0,-0.847,0.845,-0.007,-0.843,-0.845,0.014,0.003,0.0,0.0,0.003,0.001,0.003,-0.015,0.001,0.0,0.001,0.025,-0.019,0.001,-0.013,0.002,0.002,0.001,0.0,-0.01,0.002,0.001,0.61,0.001,0.001,0.01,0.026,0.019,-0.021,0.009,0.003,0.001,0.014,0.042,0.001,0.014,0.001,0.001,0.002,0.0,0.0,0.0,0.0
0.0,-0.45,-0.453,0.453,-0.455,0.007,0.002,-0.001,2.049,7.178,2.045,0.992,0.0,0.001,0.0,2.595,0.01,0.0,1.32,0.246,0.246,0.247,0.244,0.456,1.546,0.003,0.0,-0.853,0.847,-0.007,-0.844,-0.847,0.014,0.002,0.0,0.0,0.003,0.002,0.003,-0.017,0.001,0.0,0.001,0.021,-0.019,0.001,-0.015,0.001,0.002,0.002,0.0,-0.012,0.002,0.001,0.605,0.001,0.001,0.012,0.026,0.019,-0.022,0.009,0.004,-0.005,0.012,0.043,0.002,0.012,0.002,0.001,0.002,-0.0,0.0,0.0,0.0
0.0,-0.451,-0.453,0.453,-0.456,-0.0,-0.006,-0.002,2.055,7.161,2.045,0.991,-0.002,0.002,0.0,2.594,0.008,0.0,1.32,0.246,0.246,0.248,0.243,0.455,1.546,0.002,0.0,-0.848,0.846,-0.007,-0.843,-0.846,0.014,0.002,0.0,0.0,0.001,0.002,0.003,-0.018,0.001,0.0,0.001,0.016,-0.02,0.001,-0.014,0.001,0.002,0.001,0.0,-0.012,0.001,0.001,0.606,0.001,0.002,0.012,0.026,0.02,-0.022,0.007,0.004,0.001,0.012,0.044,0.003,0.012,0.002,0.001,0.002,-0.0,0.0,0.0,-0.0
-0.0,-0.45,-0.453,0.453,-0.454,-0.005,-0.005,0.001,2.05,7.174,2.045,0.992,-0.001,0.001,0.0,2.594,0.009,0.0,1.319,0.247,0.247,0.248,0.245,0.456,1.546,0.004,0.0,-0.85,0.847,-0.008,-0.842,-0.847,0.014,0.002,0.0,0.0,0.003,0.002,0.002,-0.017,0.001,0.0,0.001,0.023,-0.019,0.001,-0.014,0.001,0.002,0.001,0.0,-0.011,0.002,0.001,0.609,0.001,0.001,0.011,0.026,0.019,-0.021,0.01,0.004,-0.001,0.013,0.043,0.002,0.013,0.002,0.002,0.002,-0.0,0.0,0.0,0.0
0.0,-0.449,-0.452,0.452,-0.455,0.018,0.005,0.011,2.043,7.189,2.044,0.992,-0.001,0.004,0.0,2.597,0.004,0.0,1.322,0.244,0.244,0.246,0.241,0.454,1.544,0.002,0.0,-0.851,0.848,0.005,-0.846,-0.848,0.013,0.002,0.0,0.0,0.01,0.003,0.004,-0.014,0.002,0.0,0.001,0.018,-0.017,0.001,-0.015,0.002,0.006,0.001,0.0,-0.008,0.005,0.002,0.594,0.001,0.002,0.01,0.024,0.018,-0.02,0.011,0.003,-0.001,0.014,0.04,0.002,0.014,0.001,0.001,0.002,0.0,0.0,0.0,0.0
0.0,-0.449,-0.452,0.452,-0.454,0.003,-0.002,0.001,2.044,7.186,2.045,0.991,-0.001,0.001,-0.0,2.596,0.015,-0.0,1.322,0.244,0.244,0.246,0.242,0.454,1.544,0.003,0.0,-0.851,0.848,-0.009,-0.846,-0.848,0.014,0.003,0.0,0.0,0.002,0.002,0.005,-0.017,0.001,0.0,0.001,0.016,-0.019,0.001,-0.015,0.001,0.002,0.002,0.0,-0.013,0.001,0.001,0.596,0.002,0.002,0.013,0.026,0.019,-0.021,0.006,0.004,0.001,0.012,0.044,0.001,0.011,0.001,0.001,0.001,0.0,0.0,-0.0,-0.0
0.0,-0.45,-0.452,0.452,-0.454,-0.002,-0.004,-0.0,2.042,7.184,2.044,0.992,-0.003,0.004,0.0,2.595,0.011,0.0,1.319,0.247,0.247,0.248,0.245,0.455,1.546,0.004,0.0,-0.85,0.848,-0.011,-0.845,-0.848,0.014,0.003,0.0,0.0,0.002,0.002,0.001,-0.016,0.002,0.0,0.001,0.025,-0.019,0.001,-0.014,0.002,0.001,0.001,0.0,-0.012,0.001,0.001,0.608,0.001,0.001,0.012,0.026,0.019,-0.021,0.008,0.004,-0.002,0.013,0.044,0.002,0.013,0.001,0.001,0.002,0.0,0.0,-0.0,0.0
0.0,-0.449,-0.452,0.452,-0.454,-0.011,-0.004,-0.003,2.044,7.188,2.044,0.992,-0.006,0.003,0.0,2.596,0.005,0.0,1.32,0.246,0.246,0.247,0.244,0.455,1.546,0.003,0.0,-0.85,0.848,-0.008,-0.845,-0.848,0.014,0.002,0.0,0.0,0.003,0.001,0.002,-0.016,0.002,0.0,0.001,0.022,-0.019,0.001,-0.015,0.002,0.002,0.002,0.0,-0.011,0.002,0.001,0.604,0.001,0.001,0.011,0.025,0.019,-0.023,0.01,0.004,0.006,0.013,0.043,0.004,0.013,0.002,0.002,0.002,0.0,0.0,0.0,0.0
0.0,-0.448,-0.451,0.451,-0.453,0.006,0.001,-0.001,2.034,7.196,2.043,0.991,-0.005,0.004,0.0,2.598,0.002,0.0,1.32,0.246,0.246,0.25,0.243,0.455,1.545,0.003,0.0,-0.851,0.848,-0.005,-0.846,-0.848,0.014,0.003,0.0,0.0,0.002,0.002,0.005,-0.013,0.002,0.0,0.001,0.02,-0.018,0.002,-0.018,0.003,0.004,0.002,0.0,-0.012,0.003,0.001,0.603,0.001,0.002,0.012,0.026,0.018,-0.022,0.008,0.003,0.002,0.013,0.043,0.002,0.013,0.002,0.001,0.002,0.0,0.0,0.0,0.0
0.0,-0.448,-0.452,0.452,-0.458,0.011,-0.004,0.003,2.043,7.183,2.043,0.992,-0.001,0.003,0.0,2.596,0.016,0.0,1.32,0.246,0.246,0.249,0.244,0.455,1.546,0.005,0.0,-0.851,0.848,-0.002,-0.843,-0.847,0.014,0.003,0.0,0.0,0.004,0.002,0.002,-0.016,0.002,0.0,0.001,0.025,-0.019,0.001,-0.015,0.002,0.004,0.001,0.0,-0.012,0.003,0.002,0.607,0.001,0.003,0.012,0.025,0.019,-0.022,0.005,0.004,-0.002,0.012,0.041,0.003,0.011,0.002,0.002,0.001,-0.0,0.0,0.0,0.0
-0.0,-0.448,-0.453,0.453,-0.456,0.024,-0.0,0.01,2.05,7.174,2.045,0.991,0.008,0.003,0.0,2.596,-0.001,0.0,1.321,0.245,0.245,0.247,0.243,0.454,1.545,0.005,0.0,-0.849,0.847,-0.002,-0.844,-0.847,0.01,0.004,0.0,0.0,0.009,0.002,0.006,-0.014,0.002,0.0,0.001,0.024,-0.018,0.001,-0.017,0.002,0.005,0.002,0.0,-0.008,0.005,0.002,0.6,0.001,0.002,0.009,0.024,0.018,-0.022,0.007,0.003,-0.006,0.013,0.037,0.002,0.012,0.001,0.001,0.002,-0.0,0.0,0.0,0.0
0.0,-0.451,-0.454,0.454,-0.458,0.037,-0.006,0.01,2.063,7.218,2.048,0.992,-0.001,0.008,0.0,2.599,-0.005,0.0,1.33,0.236,0.236,0.244,0.222,0.45,1.539,0.008,0.0,-0.853,0.85,0.034,-0.846,-0.85,0.01,0.006,0.0,0.0,0.017,0.004,0.008,-0.008,0.005,0.0,0.005,0.018,-0.016,0.006,-0.007,0.006,0.012,0.005,0.0,0.009,0.009,0.002,0.555,0.002,0.002,0.015,0.024,0.017,-0.025,-0.013,0.003,0.001,0.009,0.035,0.002,0.004,0.002,0.002,0.001,-0.0,0.0,-0.0,-0.0
-0.0,-0.456,-0.461,0.461,-0.465,0.031,0.006,0.008,2.127,7.196,2.055,0.992,0.004,0.004,0.0,2.598,-0.025,0.0,1.342,0.225,0.225,0.23,0.222,0.445,1.534,0.005,0.0,-0.852,0.848,0.022,-0.845,-0.848,0.012,0.004,0.0,0.0,0.008,0.002,0.006,-0.007,0.003,0.0,0.002,0.013,-0.018,0.002,-0.02,0.004,0.011,0.003,0.0,-0.008,0.008,0.002,0.505,0.002,0.002,0.014,0.026,0.018,-0.023,-0.001,0.003,0.0,0.009,0.038,0.003,0.007,0.002,0.002,0.001,0.0,0.0,-0.0,-0.0
0.0,-0.458,-0.464,0.464,-0.468,-0.014,-0.0,-0.012,2.153,7.172,2.058,0.992,0.004,0.003,0.0,2.593,0.006,-0.0,1.342,0.225,0.225,0.23,0.221,0.445,1.536,0.005,0.0,-0.851,0.847,0.002,-0.843,-0.847,0.014,0.004,0.0,0.0,0.012,0.003,0.006,-0.014,0.005,0.0,0.002,0.023,-0.022,0.003,-0.028,0.006,0.009,0.004,0.0,-0.014,0.008,0.002,0.505,0.003,0.003,0.016,0.027,0.022,-0.036,0.006,0.005,-0.001,0.014,0.049,0.006,0.013,0.003,0.003,0.002,-0.0,0.0,-0.0,-0.0
0.0,-0.459,-0.467,0.467,-0.484,0.026,-0.007,-0.075,2.185,7.144,2.058,0.992,-0.009,0.01,0.0,2.594,0.079,-0.0,1.342,0.227,0.227,0.238,0.219,0.446,1.54,0.053,0.003,-0.851,0.845,0.051,-0.831,-0.845,0.016,0.045,0.0,0.0,0.021,0.012,0.058,0.018,0.013,0.0,0.005,0.03,-0.015,0.006,-0.017,0.019,0.022,0.006,0.0,0.003,0.018,0.007,0.516,0.005,0.008,0.022,0.034,0.024,-0.054,-0.137,0.006,0.014,0.057,0.079,0.004,-0.021,0.006,0.004,0.033,-0.0,0.0,0.0,-0.0
0.001,-0.467,-0.5,0.5,-0.529,-0.179,0.007,-0.036,2.498,6.842,2.106,0.988,0.077,0.038,0.0,2.564,-0.208,0.001,1.367,0.206,0.205,0.231,0.182,0.436,1.532,0.096,0.009,-0.861,0.827,0.119,-0.797,-0.827,0.035,0.081,0.004,0.0,0.101,0.016,0.134,0.003,0.024,0.0,0.014,0.206,-0.035,0.016,-0.067,0.031,0.062,0.021,0.001,0.022,0.054,0.012,0.423,0.043,0.016,0.066,0.122,0.047,-0.096,-0.122,0.022,-0.047,0.104,0.179,0.008,0.041,0.015,0.01,0.108,0.0,0.0,-0.0,-0.0
0.001,-0.421,-0.454,0.454,-0.479,0.331,0.028,0.082,2.064,7.365,2.052,0.99,0.039,0.026,0.0,2.622,-0.329,0.001,1.376,0.2,0.199,0.239,0.172,0.424,1.511,0.066,0.004,-0.885,0.858,0.029,-0.839,-0.858,0.032,0.057,0.003,0.0,0.077,0.025,0.108,0.024,0.019,0.0,0.019,0.156,-0.016,0.021,-0.143,0.023,0.054,0.036,0.001,-0.048,0.046,0.016,0.401,0.052,0.019,0.072,0.078,0.028,-0.06,-0.055,0.008,0.004,0.085,0.15,0.02,0.053,0.014,0.012,0.072,0.0,0.0,-0.0,-0.0
-0.0,-0.4,-0.41,0.41,-0.426,0.023,-0.021,0.06,1.679,7.636,1.994,0.992,-0.038,0.053,0.0,2.648,0.213,-0.0,1.336,0.23,0.23,0.242,0.209,0.436,1.514,0.044,0.002,-0.881,0.874,0.042,-0.863,-0.874,0.014,0.038,0.001,0.0,0.021,0.011,0.054,0.072,0.029,0.0,0.007,0.126,0.007,0.009,-0.079,0.034,0.029,0.01,0.001,-0.024,0.02,0.007,0.531,0.014,0.008,0.037,0.042,0.034,-0.027,-0.015,0.012,0.013,0.056,0.096,0.005,0.034,0.005,0.004,0.031,-0.0,0.0,0.0,-0.0
0.0,-0.403,-0.407,0.407,-0.409,0.008,0.007,0.001,1.654,7.578,1.994,0.991,0.002,0.005,-0.0,2.644,0.039,0.0,1.324,0.241,0.241,0.245,0.237,0.44,1.519,0.006,0.0,-0.875,0.871,-0.011,-0.867,-0.87,0.014,0.005,0.0,0.0,0.003,0.001,0.009,-0.01,0.004,0.0,0.002,0.026,-0.02,0.002,-0.022,0.004,0.003,0.003,0.0,-0.015,0.002,0.001,0.583,0.002,0.002,0.015,0.029,0.021,-0.026,0.005,0.004,-0.002,0.014,0.047,0.003,0.012,0.002,0.002,0.002,0.0,0.0,0.0,0.0
0.0,-0.406,-0.408,0.409,-0.412,0.015,0.002,0.013,1.669,7.567,1.996,0.992,0.004,0.008,0.0,2.642,-0.005,-0.0,1.324,0.243,0.243,0.246,0.24,0.442,1.521,0.003,0.0,-0.875,0.87,-0.01,-0.865,-0.87,0.016,0.002,0.0,0.0,0.006,0.001,0.004,-0.012,0.004,0.0,0.002,0.017,-0.02,0.002,-0.023,0.005,0.004,0.004,0.0,-0.015,0.004,0.001,0.59,0.003,0.002,0.016,0.028,0.021,-0.027,0.009,0.004,0.007,0.013,0.048,0.003,0.012,0.003,0.002,0.002,-0.0,0.0,0.0,0.0
-0.0,-0.407,-0.409,0.409,-0.412,-0.009,0.0,-0.004,1.673,7.548,1.996,0.991,0.004,0.002,-0.0,2.64,-0.011,-0.0,1.32,0.245,0.245,0.247,0.244,0.443,1.523,0.003,0.0,-0.871,0.869,-0.01,-0.864,-0.869,0.013,0.003,0.0,0.0,0.004,0.002,0.003,-0.015,0.001,0.0,0.001,0.016,-0.019,0.001,-0.017,0.002,0.002,0.001,0.0,-0.013,0.002,0.001,0.602,0.002,0.002,0.013,0.025,0.019,-0.023,0.004,0.004,-0.003,0.009,0.041,0.002,0.009,0.002,0.001,0.001,-0.0,0.0,0.0,-0.0
-0.0,-0.409,-0.412,0.412,-0.413,-0.004,-0.001,0.002,1.697,7.534,1.999,0.992,-0.003,0.002,0.0,2.637,-0.01,-0.0,1.32,0.246,0.246,0.247,0.244,0.444,1.525,0.004,0.0,-0.871,0.868,-0.007,-0.865,-0.868,0.014,0.003,0.0,0.0,0.001,0.002,0.003,-0.016,0.002,0.0,0.001,0.02,-0.019,0.001,-0.017,0.002,0.002,0.003,0.0,-0.013,0.001,0.001,0.603,0.002,0.001,0.013,0.026,0.019,-0.023,0.007,0.004,0.002,0.012,0.044,0.002,0.011,0.001,0.001,0.001,0.0,0.0,-0.0,-0.0
-0.0,-0.406,-0.411,0.411,-0.415,0.011,0.003,0.01,1.688,7.512,1.998,0.991,-0.005,0.008,0.0,2.638,0.024,0.0,1.32,0.247,0.247,0.251,0.242,0.445,1.524,0.01,0.0,-0.87,0.867,0.027,-0.853,-0.867,0.015,0.007,0.0,0.0,0.01,0.002,0.008,-0.013,0.004,0.0,0.003,0.05,-0.019,0.003,-0.014,0.005,0.012,0.005,0.0,-0.004,0.009,0.002,0.61,0.002,0.002,0.013,0.028,0.02,-0.028,0.013,0.004,0.009,0.024,0.052,0.002,0.022,0.005,0.003,0.006,-0.0,0.0,0.0,0.0
-0.0,-0.395,-0.398,0.398,-0.403,0.037,-0.008,-0.004,1.586,7.691,1.984,0.992,0.003,0.005,-0.0,2.654,0.024,-0.0,1.329,0.238,0.238,0.243,0.232,0.436,1.513,0.01,0.0,-0.883,0.877,0.024,-0.875,-0.877,0.016,0.009,0.0,0.0,0.003,0.002,0.017,-0.018,0.003,0.0,0.002,0.033,-0.022,0.003,-0.029,0.004,0.013,0.002,0.0,-0.011,0.007,0.001,0.565,0.003,0.002,0.017,0.032,0.023,-0.03,0.006,0.005,-0.009,0.021,0.057,0.001,0.019,0.002,0.001,0.004,-0.0,0.0,0.0,-0.0
0.0,-0.399,-0.401,0.401,-0.403,0.004,0.001,-0.002,1.605,7.67,1.986,0.992,0.002,0.002,-0.0,2.653,-0.016,0.0,1.328,0.239,0.238,0.24,0.237,0.437,1.515,0.004,0.0,-0.878,0.876,-0.007,-0.872,-0.876,0.014,0.002,0.0,0.0,0.004,0.003,0.002,-0.018,0.001,0.0,0.001,0.02,-0.02,0.001,-0.015,0.001,0.003,0.001,0.0,-0.011,0.002,0.001,0.569,0.001,0.001,0.011,0.026,0.02,-0.022,0.005,0.004,0.001,0.012,0.043,0.002,0.012,0.002,0.001,0.001,-0.0,0.0,-0.0,0.0
