t (ms),a_x,a_y,a_z,g_x,g_y,g_z
718969,-8.535,0.931,-4.446,-0.006,-0.043,0.031
719073,-8.701,1.080,-4.199,0.031,0.009,0.012
719176,-8.617,1.039,-4.310,0.031,-0.039,-0.019
719279,-8.720,1.013,-4.199,-0.012,-0.025,0.006
719382,-8.691,1.109,-4.209,-0.027,0.010,-0.008
719485,-8.698,1.080,-4.233,-0.022,0.020,-0.025
719588,-8.677,1.051,-4.247,-0.003,0.017,-0.017
719691,-8.677,1.056,-4.286,-0.007,0.016,-0.015
719794,-8.669,1.070,-4.274,-0.024,0.036,-0.002
719897,-8.641,1.130,-4.281,-0.010,0.023,-0.003
720000,-8.645,1.142,-4.310,-0.011,0.016,-0.009
720104,-8.648,1.185,-4.269,-0.007,0.020,-0.009
720207,-8.643,1.207,-4.281,-0.008,0.023,-0.023
720310,-8.624,1.173,-4.310,-0.008,0.024,-0.019
720413,-8.648,1.135,-4.298,-0.012,0.013,-0.028
720516,-8.643,1.185,-4.326,-0.020,0.025,-0.027
720619,-8.610,1.168,-4.348,-0.013,0.018,-0.023
720722,-8.631,1.178,-4.295,-0.010,0.014,-0.024
720825,-8.636,1.173,-4.324,-0.009,0.020,-0.019
720928,-8.629,1.219,-4.353,-0.017,0.025,-0.027
721031,-8.610,1.209,-4.326,-0.009,0.020,-0.019
721134,-8.602,1.240,-4.343,-0.006,0.018,-0.014
721237,-8.617,1.250,-4.326,0.003,0.026,-0.019
721340,-8.586,1.216,-4.391,0.003,0.015,-0.025
721443,-8.583,1.223,-4.391,0.003,-0.004,-0.027
721546,-8.595,1.219,-4.362,0.005,-0.034,-0.032
721649,-8.665,1.207,-4.286,0.011,-0.053,-0.040
721752,-8.669,1.147,-4.223,0.030,-0.061,-0.038
721855,-8.696,1.120,-4.147,0.026,-0.051,-0.042
721958,-8.753,1.104,-4.094,0.014,-0.033,-0.045
722061,-8.753,1.087,-4.044,-0.009,-0.020,-0.034
722164,-8.751,1.099,-4.082,-0.008,-0.003,-0.033
722267,-8.787,1.070,-4.022,-0.004,0.009,-0.029
722370,-8.758,1.053,-4.039,0.001,0.006,-0.028
722473,-8.758,1.085,-4.063,-0.003,0.001,-0.027
722576,-8.792,1.070,-4.032,-0.001,0.000,-0.029
722679,-8.835,1.073,-4.010,-0.001,0.006,-0.023
722782,-8.768,1.065,-4.029,-0.005,0.012,-0.023
722885,-8.796,1.075,-3.982,0.007,0.016,-0.023
722988,-8.748,1.080,-4.094,-0.006,0.019,-0.022
723091,-8.775,1.101,-4.070,-0.008,0.014,-0.028
723194,-8.787,1.077,-4.053,-0.002,0.014,-0.027
723297,-8.782,1.058,-4.061,-0.006,0.007,-0.029
723400,-8.789,1.058,-4.022,-0.003,0.004,-0.029
