a_x,a_y,a_z,g_x,g_y,g_z
-8.689,2.186,-4.025,-0.034,-0.001,0.011
-8.665,2.344,-3.982,-0.032,0.01,-0.021
-8.677,2.205,-4.092,-0.016,0.033,-0.022
-8.677,2.291,-3.929,-0.007,0.015,-0.002
-8.679,2.243,-3.994,-0.017,0.006,-0.021
-8.631,2.31,-3.998,-0.023,0.025,-0.025
-8.715,2.26,-4.013,-0.026,-0.002,-0.025
-8.715,2.296,-3.934,-0.025,0.032,-0.022
-8.698,2.239,-3.977,-0.009,0.018,-0.025
-8.691,2.255,-3.996,-0.005,0.013,-0.011
-8.681,2.231,-4.008,0.01,0.045,-0.001
-8.629,2.227,-4.07,-0.011,0.019,0.001
-8.65,2.27,-4.08,-0.009,0.015,-0.001
-8.648,2.265,-4.061,-0.022,0.008,-0.007
-8.684,2.318,-4.008,-0.024,0.005,-0.013
-8.624,2.332,-4.025,-0.014,0.004,-0.011
-8.679,2.313,-4.008,-0.009,0.003,-0.018
-8.667,2.286,-4.013,-0.014,0.005,-0.023
-8.71,2.303,-3.977,-0.023,0.014,-0.023
-8.71,2.291,-3.994,-0.013,0.029,-0.014
-8.631,2.306,-4.056,-0.014,0.004,-0.017
-8.66,2.308,-4.001,-0.019,-0.002,-0.014
-8.672,2.298,-4.015,-0.039,0.003,-0.012
-8.701,2.344,-3.96,-0.029,0.017,-0.019
-8.641,2.349,-3.977,-0.007,0.018,-0.031
-8.686,2.318,-3.979,-0.004,0.007,-0.02
-8.677,2.265,-3.989,-0.002,0.027,-0.025
-8.624,2.279,-4.061,-0.014,0.02,-0.02
-8.636,2.284,-4.044,-0.014,0.011,-0.02
-8.686,2.279,-4.003,-0.017,0.01,-0.017
-8.734,2.286,-3.936,-0.018,0.012,-0.013
-8.662,2.294,-4.008,-0.015,0.016,-0.023
-8.684,2.277,-3.972,-0.013,0.01,-0.018
-8.672,2.308,-4.001,-0.001,0.013,-0.015
-8.722,2.298,-3.967,0.0,0.031,-0.011
-8.653,2.246,-4.032,-0.014,0.005,-0.026
-8.665,2.277,-4.015,-0.028,0.007,-0.027
-8.672,2.277,-3.994,-0.023,0.011,-0.028
-8.708,2.267,-3.989,-0.003,0.007,-0.021
-8.679,2.246,-3.991,-0.001,0.005,-0.013
-8.71,2.243,-3.984,-0.022,-0.003,-0.025
-8.751,2.327,-3.843,0.005,-0.001,-0.038
-8.617,2.217,-4.104,0.013,0.029,-0.009
-8.72,2.181,-4.025,-0.017,0.003,-0.015
-8.691,2.212,-3.967,-0.026,0.018,-0.02
-8.717,2.248,-3.979,-0.025,0.011,-0.019
-8.698,2.241,-3.977,-0.02,0.02,-0.024
-8.684,2.219,-3.998,-0.017,0.014,-0.023
-8.727,2.224,-3.958,-0.015,0.022,-0.016
-8.629,2.227,-4.082,-0.014,0.021,-0.015
-8.677,2.241,-4.046,-0.024,0.009,-0.01
-8.698,2.251,-3.994,-0.022,0.013,-0.012
-8.691,2.265,-3.965,-0.019,0.004,-0.013
-8.679,2.26,-3.986,-0.015,0.008,-0.013
-8.684,2.27,-3.967,-0.018,0.011,-0.015
-8.734,2.267,-3.912,-0.011,0.022,-0.017
-8.629,2.284,-4.041,-0.011,0.017,-0.019
-8.674,2.258,-4.034,-0.013,0.015,-0.016
-8.679,2.253,-4.02,-0.015,0.01,-0.015
-8.689,2.265,-3.986,-0.018,0.001,-0.019
-8.691,2.279,-3.965,-0.014,0.015,-0.015
-8.655,2.246,-4.029,-0.011,0.012,-0.02
-8.72,2.267,-3.955,-0.015,-0.007,-0.014
-8.669,2.282,-4.001,-0.003,0.017,-0.011
-8.693,2.282,-3.982,-0.011,0.008,-0.013
-8.724,2.27,-3.938,-0.013,0.03,-0.021
-8.686,2.253,-3.953,-0.014,0.011,-0.022
-8.696,2.279,-4.003,-0.01,0.018,-0.015
-8.708,2.239,-3.991,-0.008,0.026,-0.016
-8.667,2.239,-4.025,-0.002,0.025,-0.015
-8.681,2.236,-4.061,-0.011,0.025,-0.006
-8.6,2.265,-4.077,-0.025,0.006,-0.03
-8.691,2.289,-4.017,-0.019,0.01,-0.021
-8.72,2.263,-3.984,-0.007,-0.006,-0.009
-8.662,2.327,-3.977,-0.006,0.016,-0.008
-8.629,2.148,-4.135,-0.005,0.021,-0.031
-8.679,2.229,-4.01,-0.028,0.001,-0.007
-8.732,2.277,-3.936,-0.019,0.005,-0.02
-8.638,2.301,-4.017,-0.023,0.01,-0.026
-8.686,2.289,-4.01,-0.006,0.004,-0.024
-8.734,2.243,-3.924,-0.002,0.011,-0.029
-8.703,2.234,-4.003,-0.004,0.008,-0.027
-8.832,2.588,-3.428,-0.091,0.008,0.02
-8.957,2.567,-3.249,-0.043,-0.03,-0.061
-8.969,2.421,-3.203,-0.08,-0.064,-0.08
-8.947,2.428,-3.134,-0.098,-0.055,-0.063
-9.005,2.476,-3.084,-0.1,-0.072,-0.06
-9.069,2.466,-2.835,-0.054,-0.039,-0.029
-9.081,2.523,-2.808,0.025,-0.033,-0.003
-9.117,2.454,-2.787,0.051,-0.042,-0.04
-9.201,2.301,-2.674,0.019,-0.002,-0.051
-9.179,2.313,-2.734,0.018,0.044,-0.023
-9.041,2.313,-2.954,0.001,0.043,-0.016
-9.117,2.356,-2.897,-0.012,0.061,0.001
-9.093,2.375,-2.933,-0.035,0.031,-0.018
-9.088,2.382,-2.933,-0.026,0.04,-0.023
-9.069,2.365,-2.974,0.001,0.02,-0.023
-9.074,2.315,-2.986,0.013,0.015,-0.018
-9.052,2.33,-3.024,-0.006,0.012,-0.015
-9.067,2.349,-3.0,-0.006,0.008,-0.009
-9.115,2.351,-2.919,0.0,0.014,-0.006
-9.031,2.37,-3.017,-0.009,0.01,-0.015
-9.074,2.361,-2.974,-0.013,0.015,-0.014
-9.076,2.392,-2.952,-0.011,0.006,-0.01
-9.091,2.334,-2.993,0.001,0.025,-0.006
-9.062,2.397,-2.976,-0.008,0.021,-0.009
-9.052,2.377,-2.981,-0.004,0.02,-0.017
-9.036,2.401,-3.014,-0.01,0.014,-0.008
-9.041,2.416,-3.029,-0.01,0.005,-0.021
-9.067,2.354,-2.952,-0.017,0.011,-0.034
-9.024,2.354,-3.072,-0.023,0.014,-0.028
-9.06,2.342,-3.005,-0.022,0.014,-0.018
-9.052,2.377,-3.01,-0.022,0.001,-0.013
-9.086,2.385,-2.969,-0.011,-0.002,-0.008
-9.074,2.411,-2.94,-0.007,0.005,-0.001
-9.072,2.401,-2.954,-0.013,0.011,-0.009
-9.055,2.433,-2.995,-0.015,0.017,-0.012
-9.045,2.447,-2.974,-0.01,0.006,-0.014
-9.076,2.418,-2.933,-0.006,0.023,-0.01
-9.019,2.423,-3.017,-0.019,0.005,-0.028
-9.057,2.401,-2.995,-0.011,0.014,-0.022
-9.079,2.418,-2.957,-0.016,0.008,-0.016
-9.081,2.413,-2.931,-0.014,0.001,-0.013
-9.122,2.382,-2.892,-0.015,0.008,-0.021
-9.024,2.435,-3.002,-0.026,-0.007,-0.026
-9.033,2.428,-2.978,-0.022,-0.02,-0.024
-9.081,2.399,-2.928,-0.018,-0.031,-0.021
-9.124,2.397,-2.844,-0.019,-0.011,-0.015
-9.1,2.397,-2.801,-0.033,-0.039,-0.026
-9.136,2.409,-2.727,-0.032,-0.042,-0.025
-9.155,2.406,-2.71,-0.025,-0.046,-0.032
-9.177,2.382,-2.638,-0.033,-0.074,-0.038
-9.175,2.368,-2.531,-0.022,-0.046,-0.023
-9.213,2.373,-2.507,-0.015,0.009,-0.013
-9.222,2.399,-2.502,-0.021,0.022,-0.011
-9.21,2.428,-2.533,-0.008,0.035,-0.002
-9.177,2.413,-2.559,-0.025,-0.008,-0.029
-9.227,2.375,-2.514,-0.021,-0.02,-0.042
-9.239,2.349,-2.483,-0.016,-0.041,-0.039
-9.275,2.342,-2.418,-0.024,-0.041,-0.029
-9.258,2.361,-2.349,-0.024,-0.037,-0.025
-9.28,2.363,-2.284,-0.023,-0.031,-0.03
-9.29,2.37,-2.241,-0.021,-0.015,-0.037
-9.242,2.349,-2.334,-0.008,0.003,-0.034
-9.266,2.298,-2.296,-0.015,-0.02,-0.027
-9.313,2.282,-2.234,-0.014,-0.024,-0.021
-9.311,2.274,-2.2,-0.017,-0.033,-0.017
-9.369,2.303,-2.059,-0.016,-0.025,-0.014
-9.359,2.286,-2.042,-0.007,-0.001,-0.022
-9.38,2.308,-2.061,-0.021,-0.001,-0.021
-9.359,2.318,-2.033,-0.01,-0.005,-0.028
-9.369,2.239,-2.049,0.013,0.027,-0.019
-9.335,2.236,-2.109,-0.02,0.021,-0.012
-9.347,2.303,-2.088,-0.02,0.016,-0.011
-9.354,2.296,-2.09,-0.013,0.018,-0.01
-9.335,2.33,-2.107,-0.013,0.019,-0.011
-9.33,2.32,-2.126,-0.009,0.015,-0.013
-9.311,2.332,-2.128,-0.013,0.018,-0.009
-9.342,2.33,-2.116,-0.016,0.01,-0.021
-9.361,2.279,-2.037,-0.009,0.016,-0.023
-9.306,2.313,-2.157,-0.017,0.024,-0.019
-9.33,2.298,-2.107,-0.01,0.021,-0.016
-9.325,2.296,-2.143,-0.004,0.035,-0.002
-9.321,2.344,-2.167,-0.013,0.021,-0.003
-9.309,2.363,-2.152,-0.016,0.018,-0.021
-9.304,2.351,-2.191,-0.013,0.015,-0.024
-9.304,2.354,-2.169,-0.014,0.022,-0.02
-9.306,2.327,-2.195,-0.011,0.014,-0.021
-9.337,2.294,-2.133,-0.014,0.021,-0.018
-9.282,2.33,-2.255,-0.01,0.033,-0.01
-9.306,2.339,-2.207,-0.01,0.023,-0.01
-9.282,2.363,-2.222,-0.007,0.022,-0.006
-9.294,2.361,-2.224,-0.013,0.02,-0.009
-9.306,2.365,-2.222,-0.015,0.025,-0.009
-9.285,2.358,-2.243,-0.012,0.015,-0.013
-9.268,2.373,-2.265,-0.011,0.031,0.0
-9.285,2.409,-2.263,-0.003,0.037,0.003
-9.258,2.399,-2.274,-0.013,0.04,-0.012
-9.225,2.442,-2.43,-0.009,0.059,-0.005
-9.222,2.447,-2.38,-0.015,0.035,-0.009
-9.215,2.488,-2.399,-0.015,0.037,-0.012
-9.21,2.464,-2.433,-0.007,0.031,-0.019
-9.215,2.425,-2.454,-0.009,0.043,-0.022
-9.172,2.375,-2.569,-0.01,0.052,-0.025
-9.167,2.423,-2.574,-0.022,0.018,-0.028
-9.199,2.456,-2.497,-0.011,0.004,-0.02
-9.268,2.447,-2.394,-0.007,0.006,-0.016
-9.175,2.425,-2.497,-0.027,-0.003,-0.034
-9.215,2.394,-2.492,-0.019,-0.002,-0.035
-9.23,2.373,-2.459,-0.016,0.012,-0.021
-9.242,2.413,-2.447,-0.019,-0.002,-0.023
-9.256,2.354,-2.394,-0.013,0.008,-0.024
-9.22,2.382,-2.418,-0.016,0.015,-0.017
-9.244,2.382,-2.397,-0.016,0.033,-0.017
-9.273,2.349,-2.442,-0.005,0.04,0.0
-9.182,2.421,-2.533,0.0,0.06,-0.005
-9.141,2.385,-2.614,-0.009,0.034,-0.013
-9.155,2.485,-2.602,-0.011,0.004,-0.023
-9.201,2.342,-2.555,-0.01,0.006,-0.028
-9.194,2.397,-2.586,-0.012,0.006,-0.003
-9.206,2.442,-2.495,-0.018,-0.003,-0.03
-9.215,2.392,-2.504,-0.021,0.007,-0.039
-9.273,2.318,-2.44,-0.035,-0.012,-0.042
-9.227,2.337,-2.521,-0.035,0.015,-0.039
-9.187,2.373,-2.547,-0.012,0.02,-0.012
-9.199,2.375,-2.55,-0.001,0.02,0.015
-9.225,2.406,-2.454,-0.017,0.006,-0.005
-9.21,2.43,-2.521,-0.011,0.019,-0.02
-9.22,2.356,-2.49,-0.004,0.002,-0.023
-9.218,2.401,-2.48,-0.018,0.017,-0.015
-9.242,2.375,-2.485,-0.009,0.034,-0.01
-9.199,2.394,-2.535,-0.018,0.012,-0.018
-9.182,2.385,-2.526,-0.011,0.014,-0.025
-9.194,2.373,-2.531,-0.011,0.018,-0.015
-9.22,2.394,-2.502,-0.01,0.006,-0.013
-9.218,2.368,-2.497,-0.01,0.014,-0.016
-9.208,2.406,-2.521,-0.014,0.023,-0.011
-9.208,2.404,-2.516,-0.027,0.029,-0.009
-9.155,2.449,-2.567,-0.029,0.021,-0.023
-9.22,2.421,-2.528,-0.005,0.021,-0.025
-9.206,2.377,-2.514,-0.007,0.018,-0.02
-9.189,2.389,-2.538,-0.012,0.021,-0.016
-9.184,2.387,-2.564,-0.011,0.019,-0.014
-9.203,2.37,-2.571,-0.019,0.014,-0.012
-9.167,2.442,-2.581,-0.027,0.021,-0.016
-9.201,2.416,-2.581,-0.012,0.029,-0.005
-9.151,2.447,-2.595,-0.014,0.0,-0.022
-9.165,2.423,-2.602,-0.012,0.011,-0.024
-9.187,2.425,-2.576,-0.006,0.003,-0.024
-9.187,2.387,-2.569,-0.015,0.015,-0.022
-9.179,2.409,-2.593,-0.014,0.01,-0.017
-9.189,2.392,-2.571,-0.015,0.011,-0.022
-9.194,2.399,-2.557,-0.021,0.018,-0.017
-9.196,2.449,-2.521,-0.004,0.011,-0.015
-9.153,2.399,-2.648,-0.013,0.019,-0.02
-9.196,2.399,-2.576,-0.019,0.018,-0.025
-9.189,2.406,-2.576,-0.011,0.001,-0.023
-9.21,2.401,-2.562,-0.014,0.003,-0.01
-9.17,2.416,-2.564,-0.007,0.005,-0.012
-9.208,2.382,-2.533,-0.019,0.018,-0.018
-9.177,2.437,-2.569,-0.02,0.02,-0.011
-9.179,2.447,-2.574,-0.008,0.015,-0.017
-9.179,2.43,-2.605,-0.013,0.025,-0.024
-9.191,2.428,-2.559,-0.022,0.016,-0.028
-9.175,2.413,-2.55,-0.009,0.014,-0.025
-9.191,2.37,-2.591,-0.011,0.015,-0.022
-9.189,2.373,-2.588,-0.012,0.011,-0.012
-9.187,2.377,-2.6,-0.01,0.008,-0.01
-9.215,2.404,-2.545,-0.027,0.007,-0.005
-9.158,2.464,-2.562,-0.021,0.01,-0.005
-9.177,2.456,-2.562,-0.012,0.018,-0.024
-9.17,2.473,-2.612,-0.037,0.029,-0.013
-9.167,2.468,-2.567,-0.017,0.015,-0.017
-9.139,2.421,-2.61,-0.006,0.015,-0.029
-9.16,2.399,-2.636,-0.011,0.012,-0.025
-9.189,2.394,-2.557,-0.016,-0.004,-0.019
-9.189,2.406,-2.562,-0.008,0.003,-0.011
-9.189,2.425,-2.574,-0.012,0.01,-0.007
-9.184,2.454,-2.576,-0.017,0.011,-0.004
-9.172,2.488,-2.523,-0.012,0.015,-0.018
-9.141,2.492,-2.614,-0.018,0.019,-0.018
-9.167,2.48,-2.581,-0.007,0.014,-0.018
-9.167,2.418,-2.579,-0.015,0.001,-0.024
-9.184,2.413,-2.557,-0.019,0.006,-0.008
-9.191,2.459,-2.516,-0.018,0.018,0.008
-9.194,2.459,-2.55,0.01,0.03,-0.006
-9.131,2.5,-2.622,-0.023,0.03,-0.029
-9.134,2.502,-2.6,-0.017,0.006,-0.026
-9.21,2.531,-2.492,0.037,0.018,-0.023
-9.165,2.43,-2.638,0.021,0.013,-0.035
-9.155,2.478,-2.552,0.009,0.024,-0.022
-9.175,2.425,-2.655,0.008,0.019,-0.055
-9.172,2.308,-2.648,0.001,0.028,-0.047
-9.172,2.315,-2.677,-0.01,0.024,-0.034
-9.158,2.267,-2.698,-0.034,0.02,-0.022
-9.194,2.301,-2.684,-0.02,0.014,-0.01
-9.143,2.342,-2.693,-0.027,0.008,0.001
-9.167,2.416,-2.622,-0.013,0.026,-0.005
-9.184,2.397,-2.634,-0.019,0.02,-0.024
-9.146,2.375,-2.67,-0.024,0.023,-0.016
-9.167,2.392,-2.691,-0.022,0.022,-0.015
-9.131,2.368,-2.739,-0.039,0.006,-0.027
-9.155,2.421,-2.667,-0.003,0.017,-0.011
-9.143,2.387,-2.739,-0.01,0.016,-0.024
-9.141,2.392,-2.698,-0.02,-0.007,-0.025
-9.148,2.33,-2.696,-0.04,0.005,-0.031
-9.189,2.37,-2.631,-0.062,0.023,-0.026
-9.191,2.356,-2.607,-0.034,-0.001,-0.024
-9.191,2.373,-2.607,-0.005,-0.005,-0.015
-9.179,2.365,-2.624,-0.011,0.018,-0.021
-9.191,2.38,-2.586,-0.029,0.01,-0.02
-9.189,2.394,-2.591,-0.019,0.02,-0.018
-9.172,2.375,-2.629,-0.015,0.019,-0.021
-9.179,2.351,-2.646,-0.013,0.015,-0.019
-9.194,2.342,-2.595,-0.013,0.012,-0.022
-9.191,2.332,-2.66,-0.024,0.027,-0.017
-9.196,2.382,-2.579,-0.023,0.022,-0.012
-9.17,2.423,-2.646,-0.007,0.026,-0.01
-9.16,2.406,-2.638,0.008,0.03,-0.006
-9.16,2.38,-2.71,0.006,0.021,-0.012
-9.158,2.358,-2.682,-0.009,0.019,-0.019
-9.146,2.387,-2.725,-0.01,0.027,-0.016
-9.143,2.413,-2.732,-0.022,0.017,-0.017
-9.16,2.373,-2.696,-0.006,0.014,-0.017
-9.143,2.38,-2.756,-0.005,0.017,-0.015
-9.143,2.394,-2.746,-0.015,0.01,-0.016
-9.155,2.416,-2.703,-0.02,0.018,-0.014
-9.146,2.433,-2.696,-0.006,0.013,-0.012
-9.122,2.43,-2.744,-0.01,0.02,-0.02
-9.12,2.401,-2.741,0.009,0.02,-0.029
-9.16,2.354,-2.741,-0.002,0.021,-0.017
-9.131,2.394,-2.799,-0.003,0.009,-0.016
-9.12,2.349,-2.784,-0.004,0.006,-0.023
-9.184,2.342,-2.679,-0.019,-0.007,-0.023
-9.141,2.337,-2.732,-0.039,-0.004,-0.04
-9.172,2.356,-2.725,-0.031,0.023,-0.066
-9.146,2.334,-2.72,-0.058,0.019,-0.05
-9.17,2.306,-2.722,-0.085,-0.013,-0.048
-9.225,2.246,-2.631,-0.085,-0.033,-0.053
-9.242,2.229,-2.576,-0.086,-0.009,-0.032
-9.208,2.27,-2.562,-0.082,0.018,-0.015
-9.184,2.339,-2.581,-0.042,0.011,-0.006
-9.213,2.313,-2.61,-0.002,0.001,-0.012
-9.237,2.313,-2.569,-0.016,0.029,-0.001
-9.189,2.373,-2.552,-0.025,0.024,0.009
-9.163,2.423,-2.619,0.013,-0.001,-0.007
-9.23,2.397,-2.502,-0.01,0.026,-0.017
-9.151,2.416,-2.612,0.041,0.036,0.007
-9.184,2.406,-2.624,0.057,0.04,0.005
-9.155,2.344,-2.727,0.042,0.041,-0.002
-9.136,2.313,-2.732,-0.006,0.053,0.023
-9.129,2.44,-2.777,-0.021,0.042,0.022
-9.131,2.437,-2.732,0.001,0.009,0.01
-9.139,2.435,-2.729,-0.011,0.01,-0.012
-9.108,2.452,-2.772,-0.035,0.026,-0.003
-9.122,2.545,-2.65,-0.001,0.023,-0.021
-9.112,2.461,-2.777,0.045,0.053,-0.018
-9.081,2.433,-2.866,0.045,0.046,-0.006
-9.079,2.444,-2.849,0.013,0.039,-0.006
-9.024,2.492,-2.94,0.0,0.048,-0.034
-9.064,2.442,-2.926,0.011,0.037,-0.038
-9.064,2.389,-3.01,0.007,0.041,-0.027
-9.06,2.358,-2.99,-0.025,0.031,-0.022
-8.993,2.401,-3.069,-0.023,0.011,-0.019
-9.084,2.382,-2.962,-0.013,0.037,-0.036
-9.084,2.303,-3.021,-0.013,0.019,-0.006
-9.064,2.377,-3.01,-0.038,0.019,0.004
-9.048,2.442,-3.01,-0.05,0.007,-0.004
-9.038,2.488,-3.029,0.004,0.025,0.019
-9.014,2.44,-3.053,-0.014,0.021,-0.014
-9.014,2.452,-3.062,-0.032,0.026,-0.013
-9.005,2.502,-3.045,-0.042,0.009,-0.023
-9.041,2.504,-2.952,-0.022,0.0,-0.009
-9.041,2.464,-2.959,-0.007,0.022,-0.017
-9.029,2.461,-3.012,-0.025,0.012,-0.034
-9.029,2.519,-2.957,-0.022,-0.005,-0.022
-9.031,2.48,-2.981,-0.003,0.007,-0.015
-9.043,2.461,-3.01,-0.021,0.017,-0.017
-9.033,2.476,-3.007,-0.023,0.025,-0.014
-9.043,2.466,-3.033,-0.017,0.002,-0.013
-9.024,2.476,-3.0,-0.02,-0.001,-0.007
-9.021,2.509,-2.964,-0.014,0.006,-0.006
-9.038,2.535,-2.945,-0.027,0.006,-0.019
-9.024,2.574,-2.974,-0.017,0.025,-0.013
-9.033,2.531,-2.993,-0.014,0.016,-0.021
-9.029,2.507,-2.976,-0.013,0.014,-0.027
-9.019,2.473,-2.986,-0.017,0.013,-0.024
-9.026,2.502,-3.012,-0.011,0.018,-0.017
-9.029,2.5,-2.971,-0.016,0.012,-0.021
-9.033,2.507,-2.947,-0.011,0.019,-0.02
-8.995,2.519,-3.038,-0.009,0.027,-0.02
-9.014,2.531,-2.99,0.0,0.021,-0.021
-9.038,2.492,-2.993,-0.003,0.021,-0.029
-9.002,2.468,-3.065,-0.017,0.026,-0.021
-9.048,2.459,-2.998,-0.003,0.001,-0.023
-9.036,2.406,-3.029,-0.002,0.008,-0.027
-9.048,2.442,-3.014,-0.007,0.014,-0.023
-9.05,2.459,-3.036,-0.006,0.023,-0.016
-9.019,2.49,-3.029,-0.002,0.032,-0.015
-9.017,2.447,-3.055,-0.005,0.007,-0.01
-9.024,2.428,-3.036,-0.017,0.013,-0.021
-9.019,2.461,-3.055,-0.028,0.019,-0.017
-9.012,2.492,-3.057,-0.024,0.015,-0.021
-8.997,2.471,-3.067,-0.012,0.004,-0.025
-9.048,2.437,-3.029,-0.029,0.022,-0.027
-9.014,2.466,-3.041,0.0,0.004,-0.01
-9.031,2.433,-3.048,0.007,0.015,-0.021
-9.033,2.404,-3.053,-0.001,0.027,-0.015
-9.007,2.44,-3.072,-0.013,0.018,-0.011
-9.026,2.452,-3.05,-0.02,0.015,-0.01
-9.021,2.466,-3.053,-0.013,0.02,-0.018
-8.997,2.444,-3.084,0.002,0.013,-0.02
-9.017,2.413,-3.069,-0.017,0.025,-0.026
-9.033,2.44,-3.062,-0.02,0.021,-0.029
-8.985,2.413,-3.151,-0.017,0.022,-0.026
-9.002,2.435,-3.134,-0.009,0.009,-0.023
-9.007,2.397,-3.103,-0.008,0.001,-0.024
-9.031,2.387,-3.077,-0.009,0.002,-0.017
-9.031,2.416,-3.093,0.001,0.016,-0.008
-9.033,2.399,-3.06,0.004,0.004,-0.009
-9.041,2.382,-3.041,-0.021,0.018,-0.017
-9.002,2.43,-3.12,-0.022,0.018,-0.01
-9.029,2.411,-3.06,-0.011,0.026,-0.008
-8.969,2.442,-3.144,-0.007,0.021,-0.014
-9.002,2.418,-3.151,-0.02,0.017,-0.022
-9.009,2.471,-3.117,-0.021,0.006,-0.026
-9.007,2.428,-3.096,-0.023,0.006,-0.029
-9.017,2.413,-3.112,-0.006,0.007,-0.02
-9.033,2.387,-3.06,-0.008,0.011,-0.018
-9.033,2.375,-3.077,-0.011,0.013,-0.015
-9.021,2.399,-3.081,-0.013,0.012,-0.017
-9.048,2.416,-3.026,-0.008,0.026,-0.015
-8.978,2.392,-3.12,-0.015,0.014,-0.013
-8.997,2.423,-3.127,-0.016,0.02,-0.011
-9.009,2.433,-3.108,-0.012,0.011,-0.018
-9.012,2.421,-3.081,-0.01,0.002,-0.018
-9.019,2.428,-3.093,-0.017,0.013,-0.018
-9.019,2.421,-3.081,-0.015,0.019,-0.021
-9.009,2.423,-3.1,-0.017,0.019,-0.023
-9.014,2.418,-3.079,-0.009,0.012,-0.021
-8.99,2.404,-3.172,-0.005,0.02,-0.019
-9.005,2.377,-3.141,-0.011,0.013,-0.015
-8.997,2.406,-3.122,-0.019,0.004,-0.013
-9.009,2.409,-3.103,-0.019,0.006,-0.013
-9.019,2.437,-3.079,-0.019,0.007,-0.019
-9.026,2.442,-3.072,-0.016,0.005,-0.02
-9.019,2.425,-3.077,-0.017,0.015,-0.02
-9.017,2.433,-3.084,-0.013,0.013,-0.024
-9.045,2.392,-3.026,-0.014,0.008,-0.029
-9.021,2.397,-3.115,-0.009,0.02,-0.018
-9.029,2.375,-3.108,-0.012,0.019,-0.019
-9.024,2.375,-3.093,-0.019,0.022,-0.022
-9.012,2.401,-3.093,-0.018,0.008,-0.018
-9.017,2.389,-3.084,-0.015,0.009,-0.018
-9.019,2.375,-3.103,-0.01,0.019,-0.011
-9.021,2.411,-3.091,-0.008,0.013,-0.014
-9.014,2.392,-3.098,-0.013,0.01,-0.017
-9.031,2.421,-3.067,-0.015,0.011,-0.014
-9.002,2.413,-3.136,-0.009,0.034,-0.011
-8.981,2.418,-3.117,-0.017,0.019,-0.017
-8.99,2.428,-3.127,-0.019,0.01,-0.021
-9.012,2.418,-3.127,-0.014,0.007,-0.02
-9.002,2.409,-3.11,-0.013,0.007,-0.019
-9.019,2.397,-3.1,-0.014,0.018,-0.017
-9.026,2.404,-3.1,-0.011,0.01,-0.02
-9.017,2.404,-3.103,-0.015,0.011,-0.023
-9.043,2.406,-3.06,-0.01,0.024,-0.011
-8.969,2.418,-3.146,-0.009,0.023,-0.018
-8.995,2.394,-3.156,-0.01,0.019,-0.017
-8.995,2.416,-3.12,-0.018,0.008,-0.018
-8.99,2.404,-3.139,-0.02,0.009,-0.015
-9.002,2.401,-3.12,-0.023,0.011,-0.017
-9.017,2.411,-3.115,-0.025,0.01,-0.022
-9.017,2.416,-3.096,-0.022,0.011,-0.023
-9.019,2.43,-3.067,-0.016,0.003,-0.028
-9.009,2.409,-3.136,-0.004,0.033,-0.019
-9.017,2.397,-3.129,-0.007,0.022,-0.021
-8.993,2.385,-3.124,-0.013,0.018,-0.021
-9.005,2.385,-3.165,-0.019,0.014,-0.016
-9.024,2.401,-3.105,-0.015,0.009,-0.015
-9.002,2.399,-3.115,-0.006,0.023,-0.013
-9.017,2.401,-3.144,-0.005,0.016,-0.016
-9.007,2.397,-3.177,-0.011,0.035,-0.017
-8.966,2.413,-3.199,-0.018,0.011,-0.013
-8.978,2.404,-3.16,-0.024,0.006,-0.023
-8.997,2.406,-3.165,-0.023,0.013,-0.022
-8.995,2.423,-3.163,-0.015,0.004,-0.02
-9.009,2.392,-3.129,-0.009,0.007,-0.022
-9.017,2.404,-3.11,-0.007,0.008,-0.018
-9.019,2.375,-3.093,-0.014,0.017,-0.017
-8.983,2.394,-3.182,-0.008,0.024,-0.012
-8.995,2.397,-3.16,-0.014,0.018,-0.015
-8.983,2.409,-3.16,-0.014,0.015,-0.019
-8.993,2.418,-3.16,-0.016,0.014,-0.018
-9.007,2.401,-3.158,-0.021,0.014,-0.022
-9.007,2.385,-3.127,-0.016,0.016,-0.022
-9.0,2.37,-3.151,-0.019,0.014,-0.019
-8.988,2.406,-3.144,-0.018,0.015,-0.013
-9.024,2.406,-3.129,-0.004,0.031,-0.007
-8.99,2.387,-3.115,-0.014,0.013,-0.016
-8.964,2.418,-3.235,-0.022,0.015,-0.012
-8.99,2.428,-3.129,-0.012,0.009,-0.007
-8.99,2.435,-3.175,-0.002,0.016,-0.014
-8.973,2.433,-3.199,-0.018,0.026,-0.01
-8.969,2.468,-3.194,-0.039,0.019,-0.005
-8.93,2.543,-3.208,-0.011,0.009,-0.001
-9.012,2.456,-3.124,-0.001,0.006,-0.013
-8.964,2.452,-3.158,-0.032,0.001,-0.01
-8.957,2.543,-3.201,-0.04,0.019,-0.017
-8.993,2.507,-3.134,-0.055,0.025,-0.044
-8.969,2.523,-3.141,-0.018,0.012,-0.04
-8.988,2.478,-3.132,0.003,0.003,-0.037
-9.026,2.416,-3.112,0.006,0.021,-0.023
-8.985,2.399,-3.17,-0.004,0.022,-0.019
-8.971,2.401,-3.196,0.001,0.02,-0.018
-8.971,2.411,-3.223,-0.014,0.03,-0.008
-8.95,2.433,-3.215,-0.03,0.013,-0.013
-8.947,2.464,-3.179,-0.022,0.004,-0.014
-8.997,2.464,-3.17,0.001,0.017,-0.024
