t (ms),a_x,a_y,a_z,g_x,g_y,g_z
667176,-6.404,0.958,-7.130,0.004,0.006,-0.025
667279,-6.407,0.960,-7.116,0.002,0.007,-0.023
667382,-6.388,0.955,-7.118,-0.001,0.009,-0.025
667486,-6.402,0.960,-7.125,-0.002,0.005,-0.025
667589,-6.397,0.974,-7.173,-0.003,0.018,-0.022
667693,-6.393,0.946,-7.106,-0.001,0.007,-0.023
667796,-6.388,0.962,-7.096,-0.001,0.011,-0.023
667900,-6.404,0.955,-7.118,0.001,0.016,-0.022
668003,-6.378,0.962,-7.111,-0.000,0.017,-0.023
668107,-6.369,0.967,-7.116,-0.003,0.020,-0.024
668210,-6.388,0.943,-7.104,-0.002,0.015,-0.027
668314,-6.347,0.960,-7.175,-0.002,0.021,-0.026
668417,-6.361,0.948,-7.132,-0.003,0.015,-0.022
668521,-6.369,0.955,-7.120,-0.003,0.009,-0.021
668624,-6.385,0.967,-7.142,-0.001,0.005,-0.023
668728,-6.388,0.970,-7.156,-0.002,0.006,-0.022
668831,-6.366,0.982,-7.137,-0.004,0.011,-0.026
668935,-6.383,0.970,-7.130,-0.002,0.011,-0.027
669038,-6.397,0.955,-7.125,-0.007,0.022,-0.022
669142,-6.337,0.958,-7.151,-0.005,0.012,-0.024
669245,-6.357,0.965,-7.171,-0.001,0.015,-0.022
669348,-6.388,0.979,-7.132,-0.004,0.017,-0.023
669452,-6.369,0.984,-7.144,-0.002,0.014,-0.022
669556,-6.347,0.974,-7.151,-0.003,0.015,-0.024
669659,-6.361,0.962,-7.156,-0.003,0.016,-0.023
669762,-6.357,0.977,-7.151,-0.002,0.010,-0.024
669865,-6.369,0.991,-7.156,-0.005,0.022,-0.022
669969,-6.333,0.994,-7.154,-0.006,0.007,-0.024
670072,-6.340,0.972,-7.171,-0.003,0.007,-0.025
670176,-6.378,0.977,-7.163,-0.002,0.011,-0.026
670279,-6.371,0.986,-7.140,-0.002,0.008,-0.023
670382,-6.354,0.974,-7.161,-0.002,0.009,-0.025
670486,-6.366,0.977,-7.151,-0.002,0.008,-0.028
670590,-6.383,0.972,-7.128,-0.003,0.007,-0.027
670694,-6.397,0.984,-7.140,-0.004,0.009,-0.024
670797,-6.383,0.989,-7.163,-0.007,0.023,-0.021
670901,-6.347,0.967,-7.120,-0.005,0.012,-0.024
671004,-6.361,0.977,-7.132,-0.003,0.014,-0.026
671108,-6.385,0.967,-7.154,-0.001,0.015,-0.025
671211,-6.378,0.984,-7.128,-0.002,0.015,-0.024
671315,-6.357,0.972,-7.171,-0.002,0.018,-0.023
671418,-6.352,0.979,-7.161,-0.003,0.014,-0.026
671522,-6.342,0.984,-7.159,-0.002,0.013,-0.025
671625,-6.378,0.972,-7.135,-0.000,0.022,-0.022
671729,-6.333,0.974,-7.166,-0.002,0.015,-0.026
671832,-6.337,0.967,-7.185,-0.002,0.014,-0.024
671936,-6.349,0.982,-7.156,-0.006,0.015,-0.024
672039,-6.357,0.967,-7.147,-0.003,0.011,-0.022
672142,-6.340,0.982,-7.161,-0.002,0.013,-0.023
672245,-6.337,0.984,-7.161,-0.004,0.013,-0.024
672349,-6.349,0.972,-7.166,-0.003,0.012,-0.025
672453,-6.333,0.979,-7.156,-0.002,0.012,-0.025
672557,-6.345,0.986,-7.161,-0.003,0.022,-0.021
672661,-6.309,0.979,-7.180,-0.002,0.012,-0.024
672765,-6.333,0.979,-7.183,-0.002,0.010,-0.024
672868,-6.357,0.991,-7.161,-0.004,0.011,-0.025
672972,-6.352,0.982,-7.144,-0.004,0.009,-0.023
673075,-6.340,0.982,-7.175,-0.003,0.011,-0.023
673179,-6.333,0.977,-7.190,-0.004,0.010,-0.025
673283,-6.345,0.972,-7.161,-0.003,0.009,-0.026
673387,-6.347,0.970,-7.180,-0.002,0.006,-0.025
673491,-6.366,0.982,-7.135,-0.003,0.020,-0.022
673595,-6.340,0.984,-7.154,-0.003,0.008,-0.024
673699,-6.330,0.991,-7.192,-0.002,0.011,-0.025
673803,-6.366,0.989,-7.168,-0.005,0.018,-0.024
673907,-6.361,0.979,-7.149,-0.007,0.011,-0.028
674010,-6.349,0.996,-7.159,-0.004,0.016,-0.029
674113,-6.330,0.970,-7.175,-0.006,0.015,-0.026
674216,-6.335,0.982,-7.171,-0.006,0.013,-0.026
674320,-6.354,0.977,-7.144,-0.000,0.019,-0.023
674423,-6.314,0.970,-7.190,-0.001,0.016,-0.024
674526,-6.342,0.979,-7.178,-0.001,0.014,-0.023
674630,-6.335,1.003,-7.171,-0.003,0.013,-0.022
674733,-6.337,0.991,-7.168,-0.002,0.013,-0.023
674837,-6.323,0.989,-7.192,-0.003,0.013,-0.024
674940,-6.328,0.972,-7.180,-0.003,0.013,-0.023
675044,-6.337,0.977,-7.168,-0.003,0.011,-0.024
675147,-6.328,1.001,-7.173,-0.001,0.011,-0.023
675250,-6.335,0.996,-7.185,-0.005,0.023,-0.022
675353,-6.306,0.996,-7.180,-0.004,0.011,-0.024
675456,-6.306,0.982,-7.192,-0.004,0.009,-0.026
675559,-6.345,0.991,-7.199,-0.003,0.011,-0.025
675663,-6.328,0.998,-7.171,-0.001,0.009,-0.023
675766,-6.318,0.991,-7.195,-0.002,0.010,-0.025
675869,-6.337,0.989,-7.190,-0.003,0.011,-0.025
675972,-6.333,0.982,-7.183,-0.003,0.006,-0.025
676075,-6.335,0.989,-7.183,-0.002,0.006,-0.025
676178,-6.364,0.977,-7.128,0.001,0.010,-0.025
676281,-6.314,0.972,-7.185,-0.002,0.009,-0.025
676384,-6.335,0.989,-7.171,-0.002,0.009,-0.024
676488,-6.342,0.979,-7.125,-0.003,0.013,-0.023
676591,-6.340,0.984,-7.168,-0.002,0.014,-0.023
676694,-6.333,0.994,-7.168,-0.001,0.017,-0.023
676797,-6.321,0.979,-7.163,-0.003,0.016,-0.025
676900,-6.330,0.982,-7.190,-0.002,0.018,-0.026
677003,-6.352,0.967,-7.154,-0.003,0.014,-0.023
677106,-6.309,0.986,-7.226,-0.004,0.022,-0.021
677209,-6.299,0.996,-7.190,-0.004,0.013,-0.024
677312,-6.314,0.984,-7.190,-0.003,0.010,-0.025
677416,-6.330,0.960,-7.185,-0.001,0.013,-0.025
677519,-6.323,0.994,-7.190,-0.000,0.014,-0.023
677623,-6.304,0.982,-7.204,-0.002,0.014,-0.024
677726,-6.318,0.979,-7.219,-0.001,0.011,-0.026
677830,-6.318,0.982,-7.178,-0.002,0.014,-0.024
677933,-6.323,0.982,-7.197,-0.003,0.012,-0.023
678036,-6.306,1.001,-7.226,-0.005,0.019,-0.022
678139,-6.297,0.989,-7.204,-0.003,0.013,-0.023
678242,-6.306,0.989,-7.202,-0.002,0.009,-0.025
678345,-6.325,0.972,-7.204,-0.002,0.013,-0.025
678448,-6.314,0.994,-7.207,-0.001,0.010,-0.023
678551,-6.299,0.974,-7.199,-0.002,0.011,-0.024
678654,-6.302,0.982,-7.211,-0.003,0.009,-0.024
678757,-6.314,0.984,-7.202,0.000,0.007,-0.026
678860,-6.325,0.996,-7.190,0.001,0.005,-0.027
