t (ms),a_x,a_y,a_z,g_x,g_y,g_z
81693,-4.274,0.294,-8.715,-0.02,0.018,-0.018
81796,-4.257,0.318,-8.775,-0.019,0.016,-0.018
81899,-4.278,0.318,-8.736,-0.023,0.021,-0.017
82002,-4.228,0.306,-8.729,-0.016,0.013,-0.018
82105,-4.243,0.309,-8.744,-0.018,0.014,-0.019
82208,-4.286,0.304,-8.715,-0.016,0.01,-0.018
82311,-4.254,0.314,-8.724,-0.015,0.011,-0.017
82414,-4.257,0.309,-8.744,-0.015,0.013,-0.017
82517,-4.25,0.297,-8.736,-0.018,0.014,-0.019
82620,-4.257,0.294,-8.734,-0.016,0.013,-0.018
82723,-4.254,0.318,-8.741,-0.019,0.012,-0.023
82826,-4.252,0.302,-8.727,-0.018,0.009,-0.026
82929,-4.257,0.306,-8.736,-0.018,0.01,-0.019
83032,-4.293,0.275,-8.708,-0.014,0.015,-0.017
83135,-4.245,0.29,-8.756,-0.012,0.016,-0.017
83238,-4.257,0.306,-8.732,-0.011,0.01,-0.015
83341,-4.247,0.318,-8.744,-0.011,0.003,-0.02
83444,-4.286,0.297,-8.741,-0.013,0.007,-0.019
83547,-4.283,0.285,-8.722,-0.011,0.008,-0.019
83650,-4.276,0.271,-8.734,-0.012,0.01,-0.019
83753,-4.264,0.266,-8.717,-0.013,0.012,-0.02
83856,-4.288,0.268,-8.72,-0.013,0.01,-0.019
83959,-4.281,0.268,-8.722,-0.015,0.013,-0.018
84062,-4.278,0.273,-8.727,-0.018,0.019,-0.018
84165,-4.295,0.266,-8.691,-0.015,0.018,-0.018
84268,-4.257,0.275,-8.76,-0.015,0.02,-0.017
84371,-4.254,0.266,-8.72,-0.019,0.015,-0.017
84474,-4.257,0.285,-8.736,-0.021,0.011,-0.02
84577,-4.288,0.278,-8.724,-0.022,0.014,-0.019
84680,-4.278,0.294,-8.717,-0.021,0.013,-0.018
84783,-4.269,0.306,-8.744,-0.02,0.017,-0.018
84886,-4.257,0.292,-8.736,-0.019,0.017,-0.019
84989,-4.262,0.304,-8.744,-0.017,0.015,-0.018
85092,-4.257,0.283,-8.736,-0.017,0.015,-0.017
85195,-4.254,0.285,-8.717,-0.017,0.015,-0.017
