t (ms),a_x,a_y,a_z,g_x,g_y,g_z
33932,0.055,-0.294,-10.391,-0.03,-0.004,-0.009
34035,0.05,-0.294,-10.4,-0.031,-0.004,-0.009
34138,0.055,-0.299,-10.396,-0.031,-0.005,-0.009
34241,0.057,-0.306,-10.4,-0.031,-0.005,-0.009
34344,0.065,-0.294,-10.403,-0.03,-0.005,-0.009
34447,0.067,-0.314,-10.403,-0.031,-0.004,-0.009
34550,0.062,-0.304,-10.405,-0.03,-0.004,-0.009
34653,0.062,-0.292,-10.424,-0.031,-0.004,-0.009
34756,0.048,-0.302,-10.405,-0.031,-0.005,-0.009
34859,0.062,-0.29,-10.403,-0.031,-0.005,-0.009
34962,0.06,-0.29,-10.408,-0.031,-0.004,-0.009
35065,0.055,-0.292,-10.41,-0.031,-0.005,-0.009
35168,0.048,-0.299,-10.396,-0.031,-0.005,-0.009
35271,0.053,-0.29,-10.408,-0.031,-0.005,-0.009
35374,0.057,-0.294,-10.403,-0.031,-0.005,-0.009
35477,0.057,-0.292,-10.391,-0.031,-0.005,-0.009
35580,0.048,-0.299,-10.391,-0.031,-0.004,-0.009
35683,0.057,-0.294,-10.405,-0.031,-0.005,-0.009
35786,0.06,-0.297,-10.396,-0.03,-0.005,-0.009
35889,0.055,-0.309,-10.391,-0.031,-0.005,-0.009
35992,0.057,-0.299,-10.4,-0.031,-0.005,-0.009
36095,0.055,-0.304,-10.386,-0.031,-0.005,-0.009
36198,0.045,-0.297,-10.393,-0.031,-0.005,-0.009
36301,0.055,-0.306,-10.393,-0.031,-0.004,-0.01
36404,0.043,-0.306,-10.391,-0.03,-0.005,-0.009
36507,0.057,-0.299,-10.396,-0.031,-0.005,-0.009
36610,0.06,-0.304,-10.412,-0.031,-0.005,-0.009
36713,0.055,-0.297,-10.412,-0.031,-0.005,-0.009
36816,0.053,-0.302,-10.4,-0.031,-0.004,-0.009
36919,0.05,-0.302,-10.412,-0.031,-0.005,-0.008
37022,0.041,-0.297,-10.403,-0.031,-0.005,-0.009
37125,0.053,-0.297,-10.405,-0.031,-0.005,-0.009
37228,0.053,-0.297,-10.405,-0.031,-0.004,-0.009
37331,0.055,-0.304,-10.396,-0.031,-0.005,-0.009
37434,0.055,-0.304,-10.405,-0.031,-0.005,-0.009
37537,0.057,-0.309,-10.405,-0.031,-0.005,-0.009
37640,0.055,-0.299,-10.4,-0.031,-0.005,-0.009
37743,0.048,-0.297,-10.396,-0.031,-0.005,-0.009
37846,0.057,-0.292,-10.391,-0.031,-0.004,-0.009
37949,0.062,-0.304,-10.4,-0.031,-0.005,-0.009
38052,0.053,-0.299,-10.393,-0.031,-0.005,-0.009
38155,0.05,-0.302,-10.41,-0.031,-0.005,-0.009
38258,0.048,-0.302,-10.4,-0.031,-0.005,-0.009
38361,0.053,-0.292,-10.405,-0.031,-0.005,-0.009
38464,0.05,-0.299,-10.4,-0.031,-0.005,-0.009
38567,0.055,-0.292,-10.4,-0.03,-0.005,-0.009
38670,0.055,-0.29,-10.408,-0.031,-0.005,-0.009
38773,0.06,-0.297,-10.388,-0.031,-0.005,-0.009
38876,0.048,-0.28,-10.4,-0.031,-0.005,-0.009
38979,0.05,-0.299,-10.412,-0.03,-0.005,-0.009
39082,0.057,-0.294,-10.405,-0.031,-0.005,-0.009
39185,0.057,-0.302,-10.398,-0.031,-0.005,-0.009
39288,0.05,-0.304,-10.41,-0.03,-0.005,-0.009
39391,0.05,-0.294,-10.417,-0.031,-0.005,-0.009
39494,0.05,-0.304,-10.412,-0.03,-0.005,-0.009
39597,0.048,-0.304,-10.405,-0.03,-0.005,-0.009
39700,0.065,-0.304,-10.405,-0.031,-0.004,-0.009
39803,0.057,-0.299,-10.403,-0.03,-0.004,-0.01
39906,0.053,-0.306,-10.408,-0.031,-0.004,-0.009
40009,0.057,-0.297,-10.41,-0.031,-0.005,-0.009
40112,0.048,-0.294,-10.403,-0.031,-0.005,-0.009
40215,0.053,-0.297,-10.396,-0.031,-0.004,-0.009
40318,0.057,-0.304,-10.391,-0.031,-0.004,-0.009
40421,0.06,-0.29,-10.381,-0.033,-0.005,-0.009
40524,0.053,-0.299,-10.391,-0.031,-0.005,-0.009
40627,0.053,-0.299,-10.408,-0.031,-0.005,-0.009
40730,0.055,-0.29,-10.403,-0.031,-0.005,-0.009
40833,0.05,-0.304,-10.408,-0.031,-0.005,-0.009
40936,0.062,-0.294,-10.405,-0.031,-0.005,-0.009
41039,0.057,-0.302,-10.398,-0.031,-0.005,-0.009
41142,0.055,-0.306,-10.405,-0.03,-0.005,-0.009
41245,0.06,-0.299,-10.396,-0.031,-0.005,-0.009
41348,0.053,-0.304,-10.393,-0.031,-0.005,-0.009
41451,0.053,-0.294,-10.396,-0.031,-0.005,-0.009
41554,0.062,-0.299,-10.393,-0.031,-0.005,-0.009
41657,0.05,-0.29,-10.424,-0.03,-0.005,-0.009
41760,0.053,-0.306,-10.412,-0.031,-0.005,-0.009
41863,0.045,-0.299,-10.432,-0.031,-0.005,-0.009
