t (ms),a_x,a_y,a_z,g_x,g_y,g_z
539847,-4.211,0.989,-8.859,-0.021,-0.041,-0.047
539950,-4.298,1.118,-8.633,-0.066,-0.052,-0.034
540053,-4.453,1.044,-8.514,-0.043,0.005,-0.019
540156,-4.48,1.099,-8.576,-0.072,0.06,-0.022
540259,-4.41,1.24,-8.557,-0.065,0.08,0.004
540362,-4.389,1.369,-8.595,-0.047,0.054,0.015
540465,-4.322,1.475,-8.559,-0.038,0.061,0.014
540567,-4.207,1.465,-8.657,0.005,0.048,-0.009
540669,-4.19,1.413,-8.679,0.01,0.048,-0.031
540772,-4.19,1.391,-8.641,-0.01,0.042,-0.039
540875,-4.216,1.343,-8.648,-0.006,0.043,-0.027
540977,-4.178,1.384,-8.665,-0.01,0.044,-0.016
541080,-4.156,1.367,-8.696,-0.01,0.043,-0.014
541183,-4.089,1.336,-8.712,-0.025,0.046,0.006
541286,-4.085,1.35,-8.727,-0.024,0.032,0.002
541389,-4.065,1.346,-8.708,-0.018,0.038,-0.001
541492,-3.984,1.408,-8.772,0.008,0.056,0.007
541594,-3.972,1.422,-8.772,-0.002,0.034,0.005
541697,-3.962,1.437,-8.787,-0.018,0.023,-0.007
541799,-3.958,1.422,-8.753,-0.021,0.022,-0.004
541901,-3.936,1.444,-8.775,-0.021,0.026,-0.002
542003,-3.931,1.41,-8.753,-0.025,0.018,-0.011
542106,-3.931,1.432,-8.784,-0.019,0.021,-0.018
542208,-3.931,1.413,-8.806,-0.015,0.009,-0.025
542311,-3.948,1.441,-8.763,-0.014,0.0,-0.023
542414,-3.96,1.441,-8.775,-0.015,0.005,-0.024
542517,-3.96,1.463,-8.768,-0.015,0.006,-0.02
542620,-3.974,1.463,-8.724,-0.019,0.001,-0.015
542722,-3.953,1.47,-8.789,-0.013,0.008,-0.016
542825,-3.965,1.472,-8.758,-0.012,0.01,-0.018
542927,-3.934,1.47,-8.765,-0.011,0.014,-0.016
543029,-3.979,1.46,-8.775,-0.011,0.012,-0.019
543131,-4.013,1.489,-8.712,-0.014,0.015,-0.015
543234,-3.972,1.465,-8.777,-0.01,0.022,-0.015
543336,-3.915,1.508,-8.775,-0.007,0.026,-0.02
543439,-3.905,1.52,-8.787,-0.008,0.027,-0.03
543541,-3.917,1.571,-8.837,-0.018,0.024,-0.049
543643,-3.929,1.525,-8.705,-0.033,0.018,-0.072
543746,-3.941,1.456,-8.808,-0.048,0.045,-0.051
543849,-3.864,1.48,-8.902,-0.019,-0.026,-0.062
543952,-3.984,1.403,-8.717,-0.014,-0.011,-0.063
544055,-3.989,1.36,-8.708,-0.021,0.012,-0.054
544157,-4.003,1.417,-8.799,0.015,-0.006,-0.049
544260,-4.046,1.367,-8.734,0.024,-0.007,-0.053
544363,-4.056,1.269,-8.739,-0.01,0.018,-0.04
544466,-4.015,1.36,-8.741,-0.006,0.012,-0.034
544569,-4.025,1.271,-8.775,-0.023,0.018,-0.018
544672,-4.073,1.329,-8.765,-0.004,0.013,-0.012
544774,-3.994,1.36,-8.77,0.001,0.009,-0.017
544877,-4.039,1.367,-8.739,-0.015,0.016,-0.024
544980,-4.051,1.379,-8.753,-0.021,0.015,-0.013
545083,-4.032,1.346,-8.744,-0.023,0.012,-0.021
545186,-4.025,1.355,-8.753,-0.014,0.013,-0.019
545289,-4.039,1.353,-8.739,-0.008,0.011,-0.026
545392,-4.037,1.326,-8.768,-0.02,0.02,-0.021
545495,-4.025,1.338,-8.758,-0.016,0.014,-0.014
545598,-4.032,1.36,-8.744,-0.013,0.017,-0.013
545701,-4.025,1.379,-8.748,-0.018,0.009,-0.016
545804,-4.013,1.384,-8.77,-0.015,0.013,-0.015
545907,-4.013,1.391,-8.741,-0.015,0.017,-0.019
546010,-4.005,1.369,-8.758,-0.014,0.015,-0.028
546113,-4.015,1.348,-8.768,-0.009,0.008,-0.019
546216,-4.015,1.374,-8.756,-0.01,0.013,-0.009
546319,-4.053,1.381,-8.739,-0.008,0.018,-0.009
546422,-4.029,1.367,-8.753,-0.015,0.018,-0.018
546525,-4.032,1.386,-8.753,-0.009,0.019,-0.012
546628,-3.967,1.379,-8.787,-0.009,0.012,-0.019
546731,-4.01,1.367,-8.751,-0.008,0.013,-0.014
546834,-4.022,1.393,-8.746,-0.007,0.017,-0.016
546937,-4.003,1.367,-8.748,-0.011,0.013,-0.021
547040,-3.996,1.384,-8.792,-0.013,0.016,-0.029
547143,-4.008,1.334,-8.794,-0.009,0.014,-0.027
547246,-4.015,1.312,-8.758,-0.009,0.013,-0.019
547349,-3.994,1.302,-8.772,-0.01,0.022,-0.003
547451,-4.01,1.369,-8.734,-0.001,0.018,-0.006
547554,-3.967,1.381,-8.772,-0.002,0.016,-0.015
547657,-3.982,1.36,-8.784,-0.004,0.017,-0.01
547760,-3.965,1.377,-8.765,-0.009,0.014,-0.015
547863,-3.972,1.367,-8.777,-0.014,0.014,-0.015
547965,-3.974,1.331,-8.775,-0.019,0.019,-0.011
548068,-3.96,1.348,-8.789,-0.013,0.018,-0.007
548171,-3.97,1.367,-8.777,-0.009,0.015,-0.018
548274,-3.982,1.355,-8.77,-0.009,0.017,-0.014
548377,-3.924,1.384,-8.792,-0.01,0.014,-0.015
548480,-3.941,1.334,-8.789,-0.012,0.022,-0.009
548583,-3.962,1.329,-8.784,-0.007,0.019,-0.003
548686,-3.95,1.367,-8.796,-0.002,0.012,-0.001
548789,-3.938,1.408,-8.796,-0.005,0.013,-0.012
548892,-3.915,1.403,-8.799,-0.009,0.013,-0.02
548995,-3.915,1.362,-8.806,-0.015,0.012,-0.021
549098,-3.96,1.319,-8.768,-0.014,0.012,-0.021
549201,-3.934,1.334,-8.815,-0.008,0.017,-0.018
549304,-3.934,1.343,-8.811,-0.006,0.013,-0.015
549407,-3.922,1.353,-8.77,-0.009,0.013,-0.015
