t (ms),a_x,a_y,a_z,g_x,g_y,g_z
74163,-3.275,1.144,-9.081,-0.016,0.014,-0.019
74266,-3.273,1.135,-9.091,-0.016,0.015,-0.019
74369,-3.270,1.142,-9.093,-0.016,0.013,-0.019
74472,-3.282,1.166,-9.086,-0.021,0.019,-0.018
74575,-3.256,1.142,-9.062,-0.017,0.010,-0.018
74678,-3.270,1.140,-9.112,-0.016,0.014,-0.019
74781,-3.275,1.142,-9.074,-0.016,0.013,-0.019
74884,-3.259,1.140,-9.098,-0.017,0.011,-0.019
74987,-3.261,1.147,-9.098,-0.016,0.015,-0.019
75090,-3.273,1.137,-9.093,-0.017,0.014,-0.021
75194,-3.263,1.149,-9.100,-0.016,0.012,-0.021
75297,-3.266,1.135,-9.091,-0.017,0.013,-0.019
75400,-3.261,1.142,-9.098,-0.016,0.014,-0.020
75503,-3.261,1.152,-9.100,-0.017,0.013,-0.020
75607,-3.263,1.159,-9.074,-0.016,0.022,-0.017
75710,-3.263,1.137,-9.079,-0.019,0.010,-0.019
75814,-3.254,1.152,-9.093,-0.018,0.014,-0.021
75917,-3.244,1.152,-9.050,-0.014,0.011,-0.021
76021,-3.251,1.130,-9.117,-0.017,0.011,-0.021
76124,-3.251,1.147,-9.108,-0.018,0.013,-0.020
76227,-3.254,1.132,-9.096,-0.015,0.014,-0.021
76330,-3.256,1.147,-9.086,-0.013,0.010,-0.021
76433,-3.251,1.130,-9.093,-0.015,0.014,-0.019
76536,-3.251,1.156,-9.091,-0.015,0.013,-0.021
76640,-3.273,1.147,-9.076,-0.015,0.016,-0.019
76743,-3.232,1.116,-9.100,-0.018,0.009,-0.020
76846,-3.270,1.128,-9.096,-0.015,0.013,-0.021
76949,-3.259,1.135,-9.074,-0.014,0.009,-0.019
77052,-3.259,1.118,-9.110,-0.016,0.010,-0.020
77155,-3.263,1.137,-9.093,-0.015,0.012,-0.019
77258,-3.268,1.125,-9.088,-0.014,0.013,-0.020
77361,-3.278,1.135,-9.088,-0.015,0.013,-0.020
77464,-3.266,1.123,-9.100,-0.017,0.013,-0.019
77567,-3.259,1.130,-9.091,-0.016,0.014,-0.019
77670,-3.268,1.132,-9.105,-0.016,0.014,-0.019
77773,-3.270,1.123,-9.062,-0.014,0.015,-0.019
77877,-3.254,1.109,-9.122,-0.018,0.013,-0.019
77980,-3.263,1.128,-9.093,-0.021,0.015,-0.020
78083,-3.247,1.135,-9.096,-0.017,0.009,-0.021
78186,-3.285,1.128,-9.105,-0.018,0.013,-0.022
78289,-3.266,1.147,-9.076,-0.017,0.014,-0.019
78392,-3.261,1.132,-9.093,-0.017,0.016,-0.019
78496,-3.249,1.130,-9.093,-0.016,0.015,-0.019
78599,-3.251,1.125,-9.108,-0.016,0.013,-0.021
78703,-3.268,1.149,-9.091,-0.014,0.012,-0.021
78806,-3.263,1.149,-9.088,-0.015,0.013,-0.019
78910,-3.242,1.142,-9.100,-0.018,0.018,-0.017
79013,-3.256,1.147,-9.062,-0.014,0.010,-0.017
79117,-3.239,1.125,-9.105,-0.015,0.012,-0.019
79220,-3.268,1.123,-9.084,-0.018,0.011,-0.013
79324,-3.230,1.147,-9.093,-0.018,0.007,-0.021
79427,-3.266,1.142,-9.112,-0.017,0.014,-0.024
79531,-3.263,1.116,-9.091,-0.017,0.014,-0.020
79634,-3.275,1.109,-9.100,-0.019,0.013,-0.017
79737,-3.259,1.109,-9.096,-0.014,0.012,-0.014
