ag_x,ag_y,ag_z,g_x,g_y,g_z
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.012,0.014,-0.02
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.474,-0.013,0.014,-0.02
-0.914,0.002,0.474,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.002,0.471,-0.013,0.014,-0.019
-0.914,0.002,0.471,-0.012,0.014,-0.02
-0.914,0.002,0.474,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.013,0.014,-0.019
-0.914,0.002,0.472,-0.012,0.014,-0.02
-0.913,0.002,0.475,-0.013,0.014,-0.019
-0.912,0.002,0.473,-0.012,0.014,-0.019
-0.913,0.002,0.473,-0.012,0.013,-0.02
-0.914,0.002,0.472,-0.012,0.014,-0.019
-0.914,0.004,0.472,-0.012,0.014,-0.02
-0.914,0.004,0.471,-0.012,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.014,-0.019
-0.914,0.002,0.471,-0.012,0.014,-0.019
-0.914,0.003,0.474,-0.012,0.014,-0.02
-0.914,0.003,0.474,-0.013,0.013,-0.019
-0.914,0.002,0.474,-0.013,0.013,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.471,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.012,0.014,-0.019
-0.913,0.002,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.914,0.004,0.472,-0.012,0.014,-0.02
-0.914,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.003,0.474,-0.012,0.014,-0.019
-0.914,0.002,0.473,-0.012,0.014,-0.02
-0.914,0.004,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.474,-0.012,0.013,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.914,0.002,0.472,-0.012,0.014,-0.019
-0.913,0.004,0.472,-0.012,0.014,-0.019
-0.914,0.002,0.472,-0.013,0.014,-0.019
-0.914,0.003,0.472,-0.012,0.014,-0.02
-0.914,0.002,0.471,-0.012,0.015,-0.02
-0.913,0.004,0.473,-0.012,0.014,-0.019
-0.913,0.002,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.474,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.002,0.473,-0.012,0.014,-0.019
-0.914,0.002,0.473,-0.012,0.014,-0.019
-0.915,0.002,0.471,-0.013,0.013,-0.02
-0.914,0.004,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.003,0.475,-0.013,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.004,0.474,-0.012,0.014,-0.019
-0.913,0.002,0.472,-0.013,0.014,-0.02
-0.914,0.002,0.471,-0.013,0.014,-0.019
-0.912,0.002,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.471,-0.012,0.013,-0.019
-0.913,0.003,0.473,-0.012,0.013,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.912,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.005,0.471,-0.012,0.014,-0.019
-0.914,0.004,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.002,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.004,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.012,0.014,-0.02
-0.915,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.02
-0.913,0.003,0.474,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.002,0.472,-0.012,0.014,-0.019
-0.913,0.002,0.473,-0.013,0.014,-0.019
-0.913,0.004,0.472,-0.012,0.014,-0.019
-0.914,0.002,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.471,-0.012,0.014,-0.019
-0.913,0.002,0.471,-0.013,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.472,-0.012,0.014,-0.019
-0.913,0.004,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.002,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.474,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.013,0.014,-0.019
-0.914,0.003,0.471,-0.013,0.013,-0.02
-0.915,0.003,0.472,-0.013,0.014,-0.019
-0.915,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.471,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.002,0.471,-0.011,0.014,-0.02
-0.914,0.003,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.914,0.002,0.471,-0.012,0.014,-0.019
-0.914,0.002,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.004,0.474,-0.012,0.013,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.02
-0.914,0.003,0.473,-0.013,0.014,-0.02
-0.913,0.002,0.474,-0.012,0.014,-0.02
-0.914,0.003,0.471,-0.013,0.014,-0.019
-0.914,0.002,0.474,-0.013,0.014,-0.02
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.003,0.47,-0.013,0.014,-0.019
-0.914,0.002,0.472,-0.013,0.014,-0.019
-0.914,0.003,0.474,-0.013,0.014,-0.019
-0.913,0.004,0.471,-0.013,0.014,-0.02
-0.914,0.002,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.002,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.001,0.47,-0.013,0.014,-0.02
-0.913,0.002,0.473,-0.012,0.014,-0.02
-0.913,0.004,0.473,-0.013,0.014,-0.019
-0.914,0.004,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.47,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.914,0.003,0.474,-0.012,0.014,-0.02
-0.913,0.003,0.474,-0.013,0.014,-0.019
-0.914,0.004,0.472,-0.013,0.014,-0.02
-0.913,0.002,0.472,-0.013,0.014,-0.019
-0.913,0.004,0.473,-0.012,0.014,-0.02
-0.913,0.002,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.474,-0.012,0.014,-0.019
-0.914,0.003,0.474,-0.012,0.014,-0.02
-0.913,0.004,0.473,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.002,0.474,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.912,0.003,0.472,-0.012,0.014,-0.02
-0.913,0.002,0.473,-0.013,0.014,-0.02
-0.915,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.475,-0.012,0.014,-0.019
-0.915,0.002,0.475,-0.012,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.02
-0.914,0.003,0.474,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.013,-0.02
-0.914,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.471,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.002,0.473,-0.013,0.014,-0.02
-0.913,0.002,0.473,-0.013,0.014,-0.019
-0.913,0.002,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.002,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.474,-0.013,0.014,-0.019
-0.912,0.003,0.473,-0.013,0.014,-0.02
-0.912,0.002,0.474,-0.012,0.014,-0.02
-0.912,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.002,0.474,-0.013,0.014,-0.02
-0.913,0.004,0.474,-0.012,0.014,-0.019
-0.912,0.002,0.473,-0.012,0.013,-0.019
-0.913,0.003,0.474,-0.013,0.014,-0.019
-0.915,0.004,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.474,-0.013,0.014,-0.019
-0.913,0.003,0.471,-0.012,0.014,-0.019
-0.913,0.002,0.473,-0.012,0.014,-0.019
-0.913,0.004,0.472,-0.012,0.014,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.003,0.471,-0.013,0.014,-0.02
-0.914,0.004,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.914,0.002,0.472,-0.013,0.014,-0.02
-0.914,0.003,0.473,-0.013,0.013,-0.02
-0.913,0.002,0.473,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.002,0.473,-0.013,0.014,-0.019
-0.912,0.003,0.472,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.002,0.473,-0.013,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.013,-0.02
-0.914,0.004,0.472,-0.013,0.014,-0.019
-0.912,0.004,0.472,-0.013,0.014,-0.019
-0.913,0.002,0.472,-0.012,0.014,-0.019
-0.913,0.002,0.474,-0.013,0.014,-0.019
-0.913,0.003,0.475,-0.013,0.014,-0.019
-0.914,0.002,0.474,-0.013,0.014,-0.019
-0.914,0.004,0.474,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.02
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.474,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.013,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.002,0.474,-0.012,0.014,-0.019
-0.913,0.004,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.004,0.473,-0.013,0.014,-0.02
-0.914,0.004,0.472,-0.013,0.014,-0.019
-0.913,0.004,0.472,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.011,0.013,-0.019
-0.914,0.002,0.472,-0.012,0.014,-0.02
-0.914,0.004,0.473,-0.012,0.014,-0.02
-0.914,0.002,0.473,-0.013,0.014,-0.02
-0.912,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.004,0.47,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.013,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.019
-0.914,0.002,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.47,-0.012,0.014,-0.019
-0.914,0.002,0.472,-0.013,0.014,-0.02
-0.913,0.002,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.004,0.474,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.013,0.014,-0.019
-0.914,0.004,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.002,0.473,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.019
-0.913,0.002,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.011,0.014,-0.019
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.471,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.912,0.004,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.014,-0.019
-0.914,0.003,0.474,-0.013,0.014,-0.019
-0.914,0.003,0.471,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.013,-0.019
-0.913,0.004,0.471,-0.012,0.014,-0.02
-0.913,0.002,0.472,-0.012,0.014,-0.019
-0.912,0.003,0.471,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.475,-0.013,0.013,-0.02
-0.914,0.003,0.473,-0.013,0.014,-0.02
-0.915,0.003,0.472,-0.013,0.014,-0.019
-0.914,0.003,0.474,-0.013,0.014,-0.019
-0.915,0.002,0.471,-0.012,0.014,-0.02
-0.913,0.003,0.474,-0.013,0.013,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.914,0.002,0.473,-0.013,0.014,-0.02
-0.913,0.002,0.473,-0.013,0.014,-0.02
-0.913,0.002,0.472,-0.013,0.014,-0.019
-0.913,0.004,0.473,-0.013,0.014,-0.019
-0.913,0.002,0.472,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.002,0.473,-0.012,0.014,-0.019
-0.914,0.002,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.002,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.474,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.472,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.474,-0.013,0.014,-0.019
-0.914,0.004,0.473,-0.012,0.014,-0.019
-0.913,0.002,0.473,-0.012,0.014,-0.02
-0.913,0.002,0.472,-0.013,0.014,-0.02
-0.914,0.002,0.471,-0.012,0.014,-0.019
-0.912,0.003,0.472,-0.012,0.013,-0.019
-0.913,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.013,-0.019
-0.913,0.002,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.471,-0.013,0.014,-0.02
-0.915,0.003,0.471,-0.013,0.014,-0.02
-0.913,0.004,0.474,-0.013,0.014,-0.019
-0.913,0.003,0.471,-0.013,0.014,-0.02
-0.913,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.004,0.474,-0.013,0.013,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.002,0.473,-0.013,0.014,-0.02
-0.913,0.001,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.475,-0.013,0.014,-0.02
-0.914,0.002,0.472,-0.013,0.013,-0.02
-0.913,0.002,0.473,-0.013,0.014,-0.019
-0.914,0.002,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.002,0.472,-0.013,0.014,-0.019
-0.913,0.002,0.472,-0.012,0.014,-0.02
-0.914,0.003,0.472,-0.013,0.014,-0.019
-0.913,0.004,0.473,-0.012,0.014,-0.02
-0.913,0.002,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.003,0.472,-0.012,0.014,-0.019
-0.914,0.002,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.013,0.014,-0.019
-0.913,0.002,0.473,-0.013,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.02
-0.914,0.003,0.474,-0.012,0.014,-0.019
-0.914,0.002,0.472,-0.013,0.014,-0.02
-0.914,0.003,0.472,-0.012,0.014,-0.02
-0.913,0.004,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.013,0.014,-0.019
-0.913,0.002,0.473,-0.013,0.014,-0.019
-0.914,0.002,0.473,-0.013,0.014,-0.019
-0.912,0.003,0.474,-0.013,0.014,-0.019
-0.913,0.002,0.471,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.014,-0.02
-0.913,0.002,0.472,-0.013,0.014,-0.019
-0.915,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.002,0.473,-0.013,0.014,-0.019
-0.913,0.002,0.473,-0.013,0.014,-0.019
-0.914,0.002,0.472,-0.012,0.014,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.003,0.472,-0.011,0.014,-0.019
-0.913,0.004,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.914,0.002,0.473,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.474,-0.012,0.014,-0.02
-0.913,0.002,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.02
-0.913,0.004,0.472,-0.013,0.014,-0.02
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.914,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.001,0.471,-0.012,0.014,-0.02
-0.914,0.002,0.474,-0.013,0.014,-0.019
-0.914,0.003,0.471,-0.012,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.019
-0.914,0.002,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.47,-0.012,0.014,-0.02
-0.913,0.004,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.914,0.002,0.474,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.02
-0.913,0.002,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.471,-0.013,0.014,-0.019
-0.912,0.004,0.474,-0.012,0.014,-0.02
-0.914,0.004,0.473,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.013,-0.019
-0.913,0.002,0.473,-0.012,0.013,-0.02
-0.913,0.002,0.472,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.004,0.471,-0.013,0.014,-0.02
-0.913,0.003,0.475,-0.013,0.014,-0.02
-0.914,0.003,0.474,-0.013,0.014,-0.02
-0.914,0.004,0.473,-0.013,0.014,-0.019
-0.913,0.004,0.474,-0.013,0.014,-0.019
-0.914,0.005,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.474,-0.013,0.014,-0.019
-0.913,0.002,0.472,-0.013,0.014,-0.02
-0.914,0.002,0.472,-0.013,0.014,-0.02
-0.914,0.003,0.474,-0.013,0.014,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.002,0.474,-0.012,0.014,-0.019
-0.913,0.002,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.472,-0.013,0.014,-0.019
-0.913,0.004,0.474,-0.013,0.014,-0.02
-0.914,0.003,0.474,-0.013,0.014,-0.019
-0.913,0.004,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.912,0.003,0.471,-0.013,0.014,-0.02
-0.913,0.002,0.472,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.003,0.472,-0.012,0.013,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.914,0.004,0.474,-0.012,0.014,-0.02
-0.913,0.004,0.472,-0.012,0.013,-0.019
-0.913,0.003,0.474,-0.013,0.014,-0.02
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.914,0.004,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.474,-0.013,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.014,-0.019
-0.914,0.002,0.472,-0.013,0.014,-0.02
-0.914,0.003,0.472,-0.012,0.013,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.472,-0.012,0.014,-0.02
-0.913,0.002,0.473,-0.013,0.014,-0.02
-0.913,0.004,0.473,-0.013,0.013,-0.02
-0.913,0.002,0.473,-0.012,0.013,-0.02
-0.913,0.003,0.472,-0.013,0.013,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.915,0.003,0.474,-0.012,0.014,-0.019
-0.914,0.003,0.474,-0.012,0.014,-0.02
-0.913,0.002,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.472,-0.013,0.014,-0.02
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.002,0.474,-0.013,0.014,-0.019
-0.914,0.002,0.472,-0.013,0.014,-0.02
-0.912,0.003,0.471,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.002,0.472,-0.012,0.014,-0.019
-0.914,0.004,0.473,-0.012,0.013,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.472,-0.013,0.013,-0.02
-0.913,0.003,0.471,-0.012,0.014,-0.02
-0.914,0.003,0.473,-0.012,0.014,-0.019
-0.914,0.002,0.473,-0.013,0.014,-0.02
-0.914,0.004,0.474,-0.013,0.014,-0.019
-0.914,0.003,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.913,0.002,0.472,-0.012,0.014,-0.02
-0.913,0.002,0.472,-0.013,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.013,-0.02
-0.914,0.004,0.473,-0.012,0.014,-0.019
-0.912,0.003,0.471,-0.013,0.014,-0.02
-0.913,0.004,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.013,-0.02
-0.913,0.002,0.474,-0.012,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.013,-0.02
-0.914,0.003,0.472,-0.012,0.014,-0.019
-0.914,0.002,0.474,-0.013,0.014,-0.02
-0.914,0.004,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.914,0.003,0.473,-0.012,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.471,-0.013,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.002,0.473,-0.013,0.015,-0.019
-0.914,0.001,0.474,-0.012,0.014,-0.02
-0.914,0.003,0.471,-0.012,0.014,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.02
-0.913,0.003,0.474,-0.012,0.014,-0.02
-0.913,0.002,0.473,-0.013,0.013,-0.019
-0.914,0.003,0.473,-0.013,0.014,-0.02
-0.912,0.003,0.474,-0.012,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.014,-0.02
-0.914,0.003,0.473,-0.013,0.013,-0.02
-0.913,0.003,0.47,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.013,0.013,-0.02
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.002,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.02
-0.913,0.002,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.014,-0.019
-0.913,0.003,0.472,-0.013,0.014,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.003,0.472,-0.013,0.014,-0.02
-0.914,0.003,0.473,-0.012,0.013,-0.019
-0.914,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.002,0.473,-0.013,0.014,-0.019
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.914,0.002,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.914,0.003,0.473,-0.013,0.014,-0.019
-0.913,0.002,0.473,-0.013,0.014,-0.02
-0.913,0.002,0.472,-0.012,0.013,-0.02
-0.913,0.004,0.472,-0.012,0.014,-0.02
-0.914,0.003,0.472,-0.013,0.013,-0.019
-0.914,0.004,0.472,-0.013,0.014,-0.019
-0.914,0.003,0.474,-0.013,0.014,-0.02
-0.912,0.002,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.474,-0.012,0.013,-0.02
-0.914,0.002,0.472,-0.013,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.02
-0.913,0.002,0.473,-0.012,0.014,-0.02
-0.913,0.002,0.473,-0.013,0.014,-0.019
-0.914,0.003,0.472,-0.012,0.014,-0.019
-0.912,0.002,0.473,-0.012,0.014,-0.02
-0.913,0.002,0.474,-0.013,0.014,-0.02
-0.913,0.004,0.475,-0.012,0.014,-0.019
-0.913,0.002,0.474,-0.012,0.014,-0.019
-0.913,0.003,0.472,-0.013,0.013,-0.02
-0.914,0.002,0.472,-0.013,0.014,-0.02
-0.914,0.002,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.472,-0.013,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.02
-0.913,0.003,0.471,-0.012,0.014,-0.019
-0.913,0.003,0.472,-0.012,0.014,-0.019
-0.913,0.003,0.474,-0.012,0.014,-0.019
-0.914,0.003,0.474,-0.013,0.014,-0.02
-0.914,0.003,0.474,-0.012,0.014,-0.019
-0.913,0.003,0.473,-0.013,0.014,-0.02
-0.913,0.003,0.472,-0.013,0.014,-0.02
-0.913,0.003,0.473,-0.012,0.014,-0.019
